cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
39.0.3,39,0,3,crimeid,cc743cc9ac28e46347c92805a1f2f94f78d0537086acfct7fd1810af8996cd7b7,cc743cc9ac28e46347c92805a1f2f94f78d0537086acfc7fd1810af8996cd7b7,RANDOM_TYPO,UK_CSV0000000000002685,3,crimeid
39.3.4,39,3,4,fallswithin,Cheshdire Constabulary,Cheshire Constabulary,RANDOM_TYPO,UK_CSV0000000000002685,4,fallswithin
39.7.4,39,7,4,lsoacode,E01018585,E01018586,FD_VIOLATION,UK_CSV0000000000002685,4,lsoacode
39.9.4,39,9,4,crimetype,Publicw order,Public order,RANDOM_TYPO,UK_CSV0000000000002685,4,crimetype
39.10.5,39,10,5,lastoutcomecategory,Investigation complete; no suspect idenitfied,Investigation complete; no suspect identified,RANDOM_TYPO,UK_CSV0000000000002685,5,lastoutcomecategory
39.0.6,39,0,6,crimeid,1a8d1a733712b9c076b1956c1bb26d6acc2ed7d6533deea884e631dddc735f59,1a8d1a733712b9c076b19561cbb26d6acc2ed7d6533deea884e631dddc735f59,RANDOM_TYPO,UK_CSV0000000000002685,6,crimeid
39.2.9,39,2,9,reportedby,Chetshire Constabulary,Cheshire Constabulary,RANDOM_TYPO,UK_CSV0000000000002685,9,reportedby
39.3.11,39,3,11,fallswithin,Cheshire Constabtulary,Cheshire Constabulary,RANDOM_TYPO,UK_CSV0000000000002685,11,fallswithin
39.1.12,39,1,12,monthvalue,202-09,2022-09,RANDOM_TYPO,UK_CSV0000000000002685,12,monthvalue
39.7.12,39,7,12,lsoacode,E01018586,E01018587,FD_VIOLATION,UK_CSV0000000000002685,12,lsoacode
39.7.14,39,7,14,lsoacode,E01018586,E01018587,FD_VIOLATION,UK_CSV0000000000002685,14,lsoacode
39.2.15,39,2,15,reportedby,CheshireC onstabulary,Cheshire Constabulary,RANDOM_TYPO,UK_CSV0000000000002685,15,reportedby
39.7.15,39,7,15,lsoacode,E01018586,E01018587,FD_VIOLATION,UK_CSV0000000000002685,15,lsoacode
39.10.16,39,10,16,lastoutcomecategory,Action to be tken by another organisation,Action to be taken by another organisation,RANDOM_TYPO,UK_CSV0000000000002685,16,lastoutcomecategory
39.7.17,39,7,17,lsoacode,E01018586,E01018587,FD_VIOLATION,UK_CSV0000000000002685,17,lsoacode
39.0.18,39,0,18,crimeid,75cc0a52c31e7e4ce252861cc49374d4073f7f447290c6f7a7b4129cc5103870***,75cc0a52c31e7e4ce252861cc49374d4073f7f447290c6f7a7b4129cc5103870,RANDOM_TYPO,UK_CSV0000000000002685,18,crimeid
39.7.18,39,7,18,lsoacode,E01018586,E01018587,FD_VIOLATION,UK_CSV0000000000002685,18,lsoacode
39.9.18,39,9,18,crimetype,Violence and sexaul offences,Violence and sexual offences,RANDOM_TYPO,UK_CSV0000000000002685,18,crimetype
39.10.19,39,10,19,lastoutcomecategory,Status update unavaialble,Status update unavailable,RANDOM_TYPO,UK_CSV0000000000002685,19,lastoutcomecategory
39.7.20,39,7,20,lsoacode,E01018586,E01018657,FD_VIOLATION,UK_CSV0000000000002685,20,lsoacode
39.1.21,39,1,21,monthvalue,20220-9,2022-09,RANDOM_TYPO,UK_CSV0000000000002685,21,monthvalue
39.7.21,39,7,21,lsoacode,E01018586,E01018657,FD_VIOLATION,UK_CSV0000000000002685,21,lsoacode
39.9.21,39,9,21,crimetype,Anti-socia lbehaviour,Anti-social behaviour,RANDOM_TYPO,UK_CSV0000000000002685,21,crimetype
39.0.22,39,0,22,crimeid,0dzcea506e4bbef083ea2de3fdea0d462ee20422a60678922684a853ea60176cb,0dcea506e4bbef083ea2de3fdea0d462ee20422a60678922684a853ea60176cb,RANDOM_TYPO,UK_CSV0000000000002685,22,crimeid
39.7.22,39,7,22,lsoacode,E01018585,E01018657,FD_VIOLATION,UK_CSV0000000000002685,22,lsoacode
39.7.24,39,7,24,lsoacode,E01018586,E01018657,FD_VIOLATION,UK_CSV0000000000002685,24,lsoacode
39.7.25,39,7,25,lsoacode,E01018586,E01018657,FD_VIOLATION,UK_CSV0000000000002685,25,lsoacode
39.7.26,39,7,26,lsoacode,E01018586,E01018657,FD_VIOLATION,UK_CSV0000000000002685,26,lsoacode
39.0.27,39,0,27,crimeid,d0cea506e4bbef083ea2de3fdea0d462ee20422a60678922684a853ea60176cb,0dcea506e4bbef083ea2de3fdea0d462ee20422a60678922684a853ea60176cb,RANDOM_TYPO,UK_CSV0000000000002685,27,crimeid
39.6.27,39,6,27,locationvalue,O or near Lawrence Place,On or near Lawrence Place,RANDOM_TYPO,UK_CSV0000000000002685,27,locationvalue
39.10.27,39,10,27,lastoutcomecategory,Unable to prosecuteh suspect,Unable to prosecute suspect,RANDOM_TYPO,UK_CSV0000000000002685,27,lastoutcomecategory
39.2.28,39,2,28,reportedby,Cheshire Cnstabulary,Cheshire Constabulary,RANDOM_TYPO,UK_CSV0000000000002685,28,reportedby
39.7.28,39,7,28,lsoacode,E01018586,E01018657,FD_VIOLATION,UK_CSV0000000000002685,28,lsoacode
39.2.29,39,2,29,reportedby,Cehshire Constabulary,Cheshire Constabulary,RANDOM_TYPO,UK_CSV0000000000002685,29,reportedby
39.6.29,39,6,29,locationvalue,On or nearL awrence Place,On or near Lawrence Place,RANDOM_TYPO,UK_CSV0000000000002685,29,locationvalue
39.7.31,39,7,31,lsoacode,E01018587,E01018657,FD_VIOLATION,UK_CSV0000000000002685,31,lsoacode
39.0.32,39,0,32,crimeid,0dcea506e4bbef083ea2de3fdea0d462ee2042a60678922684a853ea60176cb,0dcea506e4bbef083ea2de3fdea0d462ee20422a60678922684a853ea60176cb,RANDOM_TYPO,UK_CSV0000000000002685,32,crimeid
39.7.32,39,7,32,lsoacode,E01018586,E01018657,FD_VIOLATION,UK_CSV0000000000002685,32,lsoacode
39.2.33,39,2,33,reportedby,Chsehire Constabulary,Cheshire Constabulary,RANDOM_TYPO,UK_CSV0000000000002685,33,reportedby
39.7.36,39,7,36,lsoacode,E01018586,E01018657,FD_VIOLATION,UK_CSV0000000000002685,36,lsoacode
39.8.37,39,8,37,lsoaname,Cheshire East 002iA,Cheshire East 002A,FD_VIOLATION,UK_CSV0000000000002685,37,lsoaname
39.7.38,39,7,38,lsoacode,E01018586,E01018657,FD_VIOLATION,UK_CSV0000000000002685,38,lsoacode
39.10.38,39,10,38,lastoutcomecategory,nvestigation complete; no suspect identified,Investigation complete; no suspect identified,RANDOM_TYPO,UK_CSV0000000000002685,38,lastoutcomecategory
39.6.39,39,6,39,locationvalue,On or near Weller Cloe,On or near Weller Close,RANDOM_TYPO,UK_CSV0000000000002685,39,locationvalue
39.7.39,39,7,39,lsoacode,E01018585,E01018657,FD_VIOLATION,UK_CSV0000000000002685,39,lsoacode
39.6.40,39,6,40,locationvalue,On or near Lmye View Place,On or near Lyme View Place,RANDOM_TYPO,UK_CSV0000000000002685,40,locationvalue
39.8.40,39,8,40,lsoaname,Ceshire East 002A,Cheshire East 002A,FD_VIOLATION,UK_CSV0000000000002685,40,lsoaname
39.3.41,39,3,41,fallswithin,Cheshire Constabulay,Cheshire Constabulary,RANDOM_TYPO,UK_CSV0000000000002685,41,fallswithin
39.6.41,39,6,41,locationvalue,On or nera Vernon Close,On or near Vernon Close,RANDOM_TYPO,UK_CSV0000000000002685,41,locationvalue
39.8.41,39,8,41,lsoaname,hCeshire East 002A,Cheshire East 002A,FD_VIOLATION,UK_CSV0000000000002685,41,lsoaname
39.10.41,39,10,41,lastoutcomecategory,Investigation copmlete; no suspect identified,Investigation complete; no suspect identified,RANDOM_TYPO,UK_CSV0000000000002685,41,lastoutcomecategory
39.8.42,39,8,42,lsoaname,Chehire East 002A,Cheshire East 002A,FD_VIOLATION,UK_CSV0000000000002685,42,lsoaname
39.10.42,39,10,42,lastoutcomecategory,Ivestigation complete; no suspect identified,Investigation complete; no suspect identified,RANDOM_TYPO,UK_CSV0000000000002685,42,lastoutcomecategory
39.7.43,39,7,43,lsoacode,E01018586,E01018657,FD_VIOLATION,UK_CSV0000000000002685,43,lsoacode
39.0.44,39,0,44,crimeid,6e8e536930ead3841f8913241694c7380572a16076b71e624e8d67787112f530,6e8e536930ead3841f8913241694c7380572a16076b71e624e8d76787112f530,RANDOM_TYPO,UK_CSV0000000000002685,44,crimeid
39.7.44,39,7,44,lsoacode,E01018586,E01018657,FD_VIOLATION,UK_CSV0000000000002685,44,lsoacode
39.10.44,39,10,44,lastoutcomecategory,Status updateunavailable,Status update unavailable,RANDOM_TYPO,UK_CSV0000000000002685,44,lastoutcomecategory
39.1.45,39,1,45,monthvalue,2022-0y9,2022-09,RANDOM_TYPO,UK_CSV0000000000002685,45,monthvalue
39.8.45,39,8,45,lsoaname,Cheshir East 002A,Cheshire East 002A,FD_VIOLATION,UK_CSV0000000000002685,45,lsoaname
39.2.46,39,2,46,reportedby,Cheshire Constabulay,Cheshire Constabulary,RANDOM_TYPO,UK_CSV0000000000002685,46,reportedby
39.7.46,39,7,46,lsoacode,E01018585,E01018662,FD_VIOLATION,UK_CSV0000000000002685,46,lsoacode
