source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000007905,0,sub_region_geography_code,1,0,FD_VIOLATION
UK_CSV0000000000007905,1,sub_region_name,1,1,FD_VIOLATION
UK_CSV0000000000007905,1,periodenddate,1,1,RANDOM_TYPO
UK_CSV0000000000007905,3,region_code,1,3,FD_VIOLATION
UK_CSV0000000000007905,3,sub_region_geography_code,1,3,FD_VIOLATION
UK_CSV0000000000007905,3,sub_region_name,1,3,FD_VIOLATION
UK_CSV0000000000007905,3,area_team_code,1,3,FD_VIOLATION
UK_CSV0000000000007905,4,sub_region_name,1,4,FD_VIOLATION
UK_CSV0000000000007905,4,area_team_code,1,4,FD_VIOLATION
UK_CSV0000000000007905,4,periodenddate,1,4,RANDOM_TYPO
UK_CSV0000000000007905,4,variablevalue,1,4,FD_VIOLATION
UK_CSV0000000000007905,5,sub_region_geography_code,1,5,FD_VIOLATION
UK_CSV0000000000007905,5,area_team_code,1,5,FD_VIOLATION
UK_CSV0000000000007905,5,variablevalue,1,5,FD_VIOLATION
UK_CSV0000000000007905,5,adjusted_value,1,5,FD_VIOLATION
UK_CSV0000000000007905,6,sub_region_code,1,6,FD_VIOLATION
UK_CSV0000000000007905,6,sub_region_name,1,6,FD_VIOLATION
UK_CSV0000000000007905,6,area_team_code,1,6,FD_VIOLATION
UK_CSV0000000000007905,6,area_team_geography_code,1,6,FD_VIOLATION
UK_CSV0000000000007905,6,variablevalue,1,6,FD_VIOLATION
UK_CSV0000000000007905,6,adjusted_value,1,6,FD_VIOLATION
UK_CSV0000000000007905,7,sub_region_code,1,7,FD_VIOLATION
UK_CSV0000000000007905,7,sub_region_geography_code,1,7,FD_VIOLATION
UK_CSV0000000000007905,7,sub_region_name,1,7,FD_VIOLATION
UK_CSV0000000000007905,7,area_team_code,1,7,FD_VIOLATION
UK_CSV0000000000007905,7,area_team_geography_code,1,7,FD_VIOLATION
UK_CSV0000000000007905,7,adjusted_value,1,7,FD_VIOLATION
UK_CSV0000000000007905,8,sub_region_code,1,8,FD_VIOLATION
UK_CSV0000000000007905,8,sub_region_name,1,8,FD_VIOLATION
UK_CSV0000000000007905,8,variablevalue,1,8,FD_VIOLATION
UK_CSV0000000000007905,8,adjusted_value,1,8,FD_VIOLATION
UK_CSV0000000000007905,9,country_name,1,9,RANDOM_TYPO
UK_CSV0000000000007905,9,region_code,1,9,FD_VIOLATION
UK_CSV0000000000007905,9,sub_region_geography_code,1,9,FD_VIOLATION
UK_CSV0000000000007905,9,area_team_code,1,9,FD_VIOLATION
UK_CSV0000000000007905,9,area_team_geography_code,1,9,FD_VIOLATION
UK_CSV0000000000007905,9,variablevalue,1,9,FD_VIOLATION
UK_CSV0000000000007905,9,adjusted_value,1,9,FD_VIOLATION
UK_CSV0000000000007905,10,region_name,1,10,FD_VIOLATION
UK_CSV0000000000007905,10,area_team_code,1,10,FD_VIOLATION
UK_CSV0000000000007905,10,area_team_geography_code,1,10,FD_VIOLATION
UK_CSV0000000000007905,10,variablevalue,1,10,FD_VIOLATION
UK_CSV0000000000007905,11,region_code,1,11,FD_VIOLATION
UK_CSV0000000000007905,11,region_geography_code,1,11,FD_VIOLATION
UK_CSV0000000000007905,11,sub_region_geography_code,1,11,FD_VIOLATION
UK_CSV0000000000007905,11,sub_region_name,1,11,FD_VIOLATION
UK_CSV0000000000007905,11,area_team_geography_code,1,11,FD_VIOLATION
UK_CSV0000000000007905,11,adjusted_value,1,11,FD_VIOLATION
UK_CSV0000000000007905,12,sub_region_code,1,12,FD_VIOLATION
UK_CSV0000000000007905,12,sub_region_geography_code,1,12,FD_VIOLATION
UK_CSV0000000000007905,12,sub_region_name,1,12,FD_VIOLATION
UK_CSV0000000000007905,12,area_team_geography_code,1,12,FD_VIOLATION
UK_CSV0000000000007905,12,variablevalue,1,12,FD_VIOLATION
UK_CSV0000000000007905,12,adjusted_value,1,12,FD_VIOLATION
UK_CSV0000000000007905,13,region_code,1,13,FD_VIOLATION
UK_CSV0000000000007905,13,sub_region_name,1,13,FD_VIOLATION
UK_CSV0000000000007905,13,area_team_code,1,13,FD_VIOLATION
UK_CSV0000000000007905,13,area_team_geography_code,1,13,FD_VIOLATION
UK_CSV0000000000007905,13,area_team_name,1,13,FD_VIOLATION
UK_CSV0000000000007905,13,variablevalue,1,13,FD_VIOLATION
UK_CSV0000000000007905,13,adjusted_value,1,13,FD_VIOLATION
UK_CSV0000000000007905,14,country_code,1,14,RANDOM_TYPO
UK_CSV0000000000007905,14,country_name,1,14,RANDOM_TYPO
UK_CSV0000000000007905,14,region_code,1,14,FD_VIOLATION
UK_CSV0000000000007905,14,region_geography_code,1,14,FD_VIOLATION
UK_CSV0000000000007905,14,sub_region_geography_code,1,14,FD_VIOLATION
UK_CSV0000000000007905,14,sub_region_name,1,14,FD_VIOLATION
UK_CSV0000000000007905,14,area_team_code,1,14,FD_VIOLATION
UK_CSV0000000000007905,14,area_team_geography_code,1,14,FD_VIOLATION
UK_CSV0000000000007905,14,area_team_name,1,14,FD_VIOLATION
UK_CSV0000000000007905,14,variablevalue,1,14,FD_VIOLATION
UK_CSV0000000000007905,14,adjusted_value,1,14,FD_VIOLATION
UK_CSV0000000000007905,15,country_name,1,15,RANDOM_TYPO
UK_CSV0000000000007905,15,sub_region_code,1,15,FD_VIOLATION
UK_CSV0000000000007905,15,sub_region_geography_code,1,15,FD_VIOLATION
UK_CSV0000000000007905,15,sub_region_name,1,15,FD_VIOLATION
UK_CSV0000000000007905,15,area_team_code,1,15,FD_VIOLATION
UK_CSV0000000000007905,15,area_team_geography_code,1,15,FD_VIOLATION
UK_CSV0000000000007905,15,periodenddate,1,15,RANDOM_TYPO
UK_CSV0000000000007905,15,variablevalue,1,15,FD_VIOLATION
UK_CSV0000000000007905,15,adjusted_value,1,15,FD_VIOLATION
UK_CSV0000000000007905,16,region_geography_code,1,16,FD_VIOLATION
UK_CSV0000000000007905,16,sub_region_name,1,16,FD_VIOLATION
UK_CSV0000000000007905,16,area_team_geography_code,1,16,FD_VIOLATION
UK_CSV0000000000007905,16,area_team_name,1,16,FD_VIOLATION
UK_CSV0000000000007905,16,variablevalue,1,16,FD_VIOLATION
UK_CSV0000000000007905,16,adjusted_value,1,16,FD_VIOLATION
UK_CSV0000000000007905,17,sub_region_code,1,17,FD_VIOLATION
UK_CSV0000000000007905,17,sub_region_geography_code,1,17,FD_VIOLATION
UK_CSV0000000000007905,17,sub_region_name,1,17,FD_VIOLATION
UK_CSV0000000000007905,17,area_team_code,1,17,FD_VIOLATION
UK_CSV0000000000007905,17,area_team_geography_code,1,17,FD_VIOLATION
UK_CSV0000000000007905,17,area_team_name,1,17,FD_VIOLATION
UK_CSV0000000000007905,17,yearvalue,1,17,RANDOM_TYPO
UK_CSV0000000000007905,17,variablevalue,1,17,FD_VIOLATION
UK_CSV0000000000007905,17,adjusted_value,1,17,FD_VIOLATION
UK_CSV0000000000007905,18,country_code,1,18,RANDOM_TYPO
UK_CSV0000000000007905,18,country_name,1,18,RANDOM_TYPO
UK_CSV0000000000007905,18,sub_region_geography_code,1,18,FD_VIOLATION
UK_CSV0000000000007905,18,sub_region_name,1,18,FD_VIOLATION
UK_CSV0000000000007905,18,area_team_code,1,18,FD_VIOLATION
UK_CSV0000000000007905,18,area_team_geography_code,1,18,FD_VIOLATION
UK_CSV0000000000007905,18,area_team_name,1,18,FD_VIOLATION
UK_CSV0000000000007905,19,sub_region_code,1,19,FD_VIOLATION
UK_CSV0000000000007905,19,sub_region_geography_code,1,19,FD_VIOLATION
UK_CSV0000000000007905,19,sub_region_name,1,19,FD_VIOLATION
UK_CSV0000000000007905,19,area_team_code,1,19,FD_VIOLATION
UK_CSV0000000000007905,19,area_team_geography_code,1,19,FD_VIOLATION
UK_CSV0000000000007905,20,country_code,1,20,RANDOM_TYPO
UK_CSV0000000000007905,20,sub_region_code,1,20,FD_VIOLATION
UK_CSV0000000000007905,20,sub_region_geography_code,1,20,FD_VIOLATION
UK_CSV0000000000007905,20,area_team_code,1,20,FD_VIOLATION
UK_CSV0000000000007905,20,area_team_geography_code,1,20,FD_VIOLATION
UK_CSV0000000000007905,20,area_team_name,1,20,FD_VIOLATION
UK_CSV0000000000007905,21,country_name,1,21,RANDOM_TYPO
UK_CSV0000000000007905,21,region_code,1,21,FD_VIOLATION
UK_CSV0000000000007905,21,sub_region_geography_code,1,21,FD_VIOLATION
UK_CSV0000000000007905,21,sub_region_name,1,21,FD_VIOLATION
UK_CSV0000000000007905,21,area_team_code,1,21,FD_VIOLATION
UK_CSV0000000000007905,21,area_team_geography_code,1,21,FD_VIOLATION
UK_CSV0000000000007905,22,sub_region_code,1,22,FD_VIOLATION
UK_CSV0000000000007905,22,sub_region_geography_code,1,22,FD_VIOLATION
