cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
158.lsoacode,158,lsoacode,E01026006,E01026008,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
4576.reportedby,4576,reportedby,Lincolnshire Police,Lincolnshire Poilce,RANDOM_TYPO,,[]
4876.crimeid,4876,crimeid,c92804dab967fb1f2bb69c18e6112710bddb04584afdc275b00334af4b195427,c92804dab967fb1f2bb69c1e6112710bddb04584afdc275b00334af4b195427,RANDOM_TYPO,,[]
6075.fallswithin,6075,fallswithin,Lincolnshire Police,Lincolnshire Policne,RANDOM_TYPO,,[]
310.monthvalue,310,monthvalue,2020-10,020-10,RANDOM_TYPO,,[]
3115.crimeid,3115,crimeid,0cab4c846cef9655c7fc60ec59788cbf0519d4597557ea0bce1419a4604506fa,f1e382e82cf70f411f94969f684e18b34a37873384cc09d1d80c24122902ba66,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
1654.lsoacode,1654,lsoacode,E01026094,E01026007,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
3806.lsoaname,3806,lsoaname,North Kesteven 012B,eNorth Kesteven 012B,FD_VIOLATION,lsoacode -> lsoaname,[e2]
232.lsoacode,232,lsoacode,E01026006,E01026008,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
6241.lsoaname,6241,lsoaname,West Lindsey 010C,West Lndsey 010C,FD_VIOLATION,lsoacode -> lsoaname,[e2]
1790.lastoutcomecategory,1790,lastoutcomecategory,Unable to prosecute suspect,Uable to prosecute suspect,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
6059.lsoaname,6059,lsoaname,West Lindsey 006A,eWst Lindsey 006A,FD_VIOLATION,lsoacode -> lsoaname,[e2]
1792.crimeid,1792,crimeid,d2c2ce98ebd3817d07c194aa96da1cfb4e6342638994c28fae0e006da929105e,06597646f497e4d88fa80f51dbebdb2a5b4817e8a0d875d162d66913c4d702a8,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
492.crimeid,492,crimeid,61b0c090b4decd1889fe99ccae452c5cea5c0beeff29cc0df1aa06bfc19c2b06,61b0c090b4decd1889fe99ccae452c5cea5c0beeff29cc0f1aa06bfc19c2b06,RANDOM_TYPO,,[]
4222.lsoaname,4222,lsoaname,South Holland 006B,South Holland 06B,FD_VIOLATION,lsoacode -> lsoaname,[e2]
2616.lsoacode,2616,lsoacode,E01026143,E01026008,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
1556.lsoaname,1556,lsoaname,East Lindsey 014B,East Lindksey 014B,FD_VIOLATION,lsoacode -> lsoaname,[e2]
4010.fallswithin,4010,fallswithin,Lincolnshire Police,Lqincolnshire Police,RANDOM_TYPO,,[]
3261.lsoacode,3261,lsoacode,E01026175,E01026009,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
4831.lsoaname,4831,lsoaname,South Kesteven 004C,Southk Kesteven 004C,FD_VIOLATION,lsoacode -> lsoaname,[e2]
179.lsoacode,179,lsoacode,E01026006,E01026007,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
1854.crimetype,1854,crimetype,Public order,Pubic order,RANDOM_TYPO,,[]
211.lsoacode,211,lsoacode,E01026006,E01026008,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
4234.locationvalue,4234,locationvalue,On or near Francis Street,On or near Franci Street,RANDOM_TYPO,,[]
886.crimetype,886,crimetype,Violence and sexual offences,Violence eand sexual offences,RANDOM_TYPO,,[]
173.crimeid,173,crimeid,000b26f46e4d66451d8f3ad739530e62fa8907a514832ff7d3b7ab4c6c993e63,71c37b94f858f32c0db10e56ee09be937e7453316b4d6692f0c74abec3ffe0ca,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
4704.crimeid,4704,crimeid,0cb4d5edf8a9d4b006be52e4e4ff7263111cb2d88d501b50f934039a77fbc3d0,0kcb4d5edf8a9d4b006be52e4e4ff7263111cb2d88d501b50f934039a77fbc3d0,RANDOM_TYPO,,[]
5950.lsoaname,5950,lsoaname,West Lindsey 004F,West Lindey 004F,FD_VIOLATION,lsoacode -> lsoaname,[e2]
4860.locationvalue,4860,locationvalue,On or near Mount Street,On ro near Mount Street,RANDOM_TYPO,,[]
1645.crimeid,1645,crimeid,58ed7fe0e87cc514ef4018caa4405490c2af3bf4c3a10e8525e564b0288eae6c,000b26f46e4d66451d8f3ad739530e62fa8907a514832ff7d3b7ab4c6c993e63,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
4206.crimeid,4206,crimeid,000b26f46e4d66451d8f3ad739530e62fa8907a514832ff7d3b7ab4c6c993e63,f1e382e82cf70f411f94969f684e18b34a37873384cc09d1d80c24122902ba66,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
2637.lsoacode,2637,lsoacode,E01026143,E01026007,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
1675.lsoacode,1675,lsoacode,E01026097,E01026008,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
2811.lsoacode,2811,lsoacode,E01026176,E01028039,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
353.lsoacode,353,lsoacode,E01026036,E01028039,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
