cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
14.1.0,14,1,0,monthvalue_UK_CSV0000000000006905,20210-1,2021-01,RANDOM_TYPO,UK_CSV0000000000006905,0,monthvalue
14.9.0,14,9,0,outcometype,Investigation complete; no suspect iderntified,Investigation complete; no suspect identified,FD_VIOLATION,UK_CSV0000000000006905,0,outcometype
14.7.5,14,7,5,lsoacode,E01023758,E01023805,FD_VIOLATION,UK_CSV0000000000006905,5,lsoacode
14.9.6,14,9,6,outcometype,Local resolutoin,Local resolution,FD_VIOLATION,UK_CSV0000000000006905,6,outcometype
14.1.7,14,1,7,monthvalue_UK_CSV0000000000006905,2021-10,2021-01,RANDOM_TYPO,UK_CSV0000000000006905,7,monthvalue
14.7.7,14,7,7,lsoacode,E01023758,E01023917,FD_VIOLATION,UK_CSV0000000000006905,7,lsoacode
14.0.8,14,0,8,crimeid_UK_CSV0000000000006905,7ccd748e4eca96bc823dfa5f67e90e372375d60e6c93f64db3d2129ef6e5a89d,64b1ed28ec5c6489869daf165a1a70097486fde8c68e94390ea69115d05464a0,FD_VIOLATION,UK_CSV0000000000006905,8,crimeid
14.0.11,14,0,11,crimeid_UK_CSV0000000000006905,5048d48ca9504cfe74a697e10cda0a4d11c5356e8f91c1e1783d9715be6164a6,105af41750e17b5d4e316f160f97421d4efab59ee7d3bcd41a5a5159e8ae27c1,FD_VIOLATION,UK_CSV0000000000006905,11,crimeid
14.0.12,14,0,12,crimeid_UK_CSV0000000000006905,edc3d49fc37634e28c9dce07d48ac0a85309b7d6c8581d305696eb7f89331b63,855056c3192ae261bea0314c22acb58fa6056dca6c4db35617cd613ef24f82a6,FD_VIOLATION,UK_CSV0000000000006905,12,crimeid
14.1.12,14,1,12,monthvalue_UK_CSV0000000000006905,221-01,2021-01,RANDOM_TYPO,UK_CSV0000000000006905,12,monthvalue
14.3.12,14,3,12,fallswithin,Hertfordshire Contsabulary,Hertfordshire Constabulary,RANDOM_TYPO,UK_CSV0000000000006905,12,fallswithin
14.9.13,14,9,13,outcometype,Unvable to prosecute suspect,Unable to prosecute suspect,FD_VIOLATION,UK_CSV0000000000006905,13,outcometype
14.0.14,14,0,14,crimeid_UK_CSV0000000000006905,043f9fb8e70b2b07e62f65c6580d34095aa501923e603dfbc373e88e563b2315,6a89234f115f0d86c58a6d384d720bde45ef4fe5390ca4179aa6ca8992902809,FD_VIOLATION,UK_CSV0000000000006905,14,crimeid
14.2.14,14,2,14,reportedby,Hertfordshire Constabuary,Hertfordshire Constabulary,RANDOM_TYPO,UK_CSV0000000000006905,14,reportedby
14.7.14,14,7,14,lsoacode,E01023902,E01023497,FD_VIOLATION,UK_CSV0000000000006905,14,lsoacode
14.9.14,14,9,14,outcometype,Unable to prosecute susepct,Unable to prosecute suspect,FD_VIOLATION,UK_CSV0000000000006905,14,outcometype
14.0.16,14,0,16,crimeid_UK_CSV0000000000006905,043f9fb8e70b2b07e62f65c6580d34095aa501923e603dfbc373e88e563b2315,daaadc8c1a23d69b6b396fb5c69f7589dcf492dc1bfa0905be0c0f22ffa34064,FD_VIOLATION,UK_CSV0000000000006905,16,crimeid
14.0.18,14,0,18,crimeid_UK_CSV0000000000006905,d5b5c3336aa84206fe8ecc6c9a0137178082ee5aa18fdefc4b791d730c68a0dc,5f2feb2b50519d7896c2f5c4fb655de3a8c1718296c17325fa4b256a3f99dd91,FD_VIOLATION,UK_CSV0000000000006905,18,crimeid
14.9.19,14,9,19,outcometype,Investigation compelte; no suspect identified,Investigation complete; no suspect identified,FD_VIOLATION,UK_CSV0000000000006905,19,outcometype
14.0.20,14,0,20,crimeid_UK_CSV0000000000006905,0089a2ee187bebb98db3a73f57baa4cc8e9f8d325d89b6d6efb195bcca1efcfb,83bcac7b55f51afd9b90672b397bbfa67b2a16338318b158449257dca68ba6dd,FD_VIOLATION,UK_CSV0000000000006905,20,crimeid
14.7.20,14,7,20,lsoacode,E01023590,E01023399,FD_VIOLATION,UK_CSV0000000000006905,20,lsoacode
14.7.21,14,7,21,lsoacode,E01023758,E01023860,FD_VIOLATION,UK_CSV0000000000006905,21,lsoacode
14.0.23,14,0,23,crimeid_UK_CSV0000000000006905,0089a2ee187bebb98db3a73f57baa4cc8e9f8d325d89b6d6efb195bcca1efcfb,3137df4270a86881bf1f29fba4fd54ab9f7b1caff7cf1801565cf8b2740140fa,FD_VIOLATION,UK_CSV0000000000006905,23,crimeid
14.8.23,14,8,23,lsoaname,Stevenage 008D,Welwyn Hatfield 012A,FD_VIOLATION,UK_CSV0000000000006905,23,lsoaname
14.0.24,14,0,24,crimeid_UK_CSV0000000000006905,edc3d49fc37634e28c9dce07d48ac0a85309b7d6c8581d305696eb7f89331b63,3eb189337f01b1ef1027734a04ab51e1b88ebb7b2449c8f876ad23100a032279,FD_VIOLATION,UK_CSV0000000000006905,24,crimeid
14.1.24,14,1,24,monthvalue_UK_CSV0000000000006905,2c021-01,2021-01,RANDOM_TYPO,UK_CSV0000000000006905,24,monthvalue
14.7.24,14,7,24,lsoacode,E01023758,E01023728,FD_VIOLATION,UK_CSV0000000000006905,24,lsoacode
14.7.25,14,7,25,lsoacode,E01023758,E01023781,FD_VIOLATION,UK_CSV0000000000006905,25,lsoacode
14.0.27,14,0,27,crimeid_UK_CSV0000000000006905,5048d48ca9504cfe74a697e10cda0a4d11c5356e8f91c1e1783d9715be6164a6,e52670ee6546b2a2a726ddff1679c8eca7eafe91231b2017afe28f7e6fd16b06,FD_VIOLATION,UK_CSV0000000000006905,27,crimeid
14.7.27,14,7,27,lsoacode,E01023758,E01033023,FD_VIOLATION,UK_CSV0000000000006905,27,lsoacode
14.0.28,14,0,28,crimeid_UK_CSV0000000000006905,2786374feaec6496c0cbb30f336fe4a989d16ea9f23befdb93447ba1cca862df,243b5c3b601fbad032d49e6178a1227e382eef893507bdba420b4698879c24ba,FD_VIOLATION,UK_CSV0000000000006905,28,crimeid
14.8.28,14,8,28,lsoaname,Stevenage 008D,Welwyn Hatfield 003C,FD_VIOLATION,UK_CSV0000000000006905,28,lsoaname
14.0.29,14,0,29,crimeid_UK_CSV0000000000006905,e2fa7b689bd417beaeb7895d35e9b57c8ce729296f7a5fb41d115df9352b0331,157f9a7702baea447d29cdf0bb80dd8fb9b806d87f05b34132d72f91dd5ca2de,FD_VIOLATION,UK_CSV0000000000006905,29,crimeid
14.7.29,14,7,29,lsoacode,E01023747,E01023851,FD_VIOLATION,UK_CSV0000000000006905,29,lsoacode
14.0.30,14,0,30,crimeid_UK_CSV0000000000006905,043f9fb8e70b2b07e62f65c6580d34095aa501923e603dfbc373e88e563b2315,be1c250943115df4611bbe15a3fafbe9831576a736c6f448673b1b13c494b548,FD_VIOLATION,UK_CSV0000000000006905,30,crimeid
14.2.30,14,2,30,reportedby,Hertfordshir eConstabulary,Hertfordshire Constabulary,RANDOM_TYPO,UK_CSV0000000000006905,30,reportedby
14.7.30,14,7,30,lsoacode,E01023747,E01023574,FD_VIOLATION,UK_CSV0000000000006905,30,lsoacode
14.7.31,14,7,31,lsoacode,E01023590,E01023827,FD_VIOLATION,UK_CSV0000000000006905,31,lsoacode
14.0.32,14,0,32,crimeid_UK_CSV0000000000006905,0089a2ee187bebb98db3a73f57baa4cc8e9f8d325d89b6d6efb195bcca1efcfb,67c04a41b4b6a6786eb9c3d072689b3cb5b17b598b9f7872db61fa15e70c3582,FD_VIOLATION,UK_CSV0000000000006905,32,crimeid
14.6.32,14,6,32,locationvalue,On or near RUSTHON AVENUE,On or near RUSHTON AVENUE,FD_VIOLATION,UK_CSV0000000000006905,32,locationvalue
14.8.32,14,8,32,lsoaname,North Hertfordshire 012F,Watford 002B,FD_VIOLATION,UK_CSV0000000000006905,32,lsoaname
14.0.34,14,0,34,crimeid_UK_CSV0000000000006905,5048d48ca9504cfe74a697e10cda0a4d11c5356e8f91c1e1783d9715be6164a6,1a6ac7a763811e4e9eaedaa97410ea8a29ccfc8e22f1e06f3cd20d6d15844695,FD_VIOLATION,UK_CSV0000000000006905,34,crimeid
14.2.34,14,2,34,reportedby,Hertfordhsire Constabulary,Hertfordshire Constabulary,RANDOM_TYPO,UK_CSV0000000000006905,34,reportedby
14.0.35,14,0,35,crimeid_UK_CSV0000000000006905,edc3d49fc37634e28c9dce07d48ac0a85309b7d6c8581d305696eb7f89331b63,4313c42981c69a4f2c1e35cda77706a1f235957ac4a06f78203b1d5354388ef9,FD_VIOLATION,UK_CSV0000000000006905,35,crimeid
14.1.35,14,1,35,monthvalue_UK_CSV0000000000006905,2021-0x1,2021-01,RANDOM_TYPO,UK_CSV0000000000006905,35,monthvalue
