cell_id,table_id,column_id,row_number,column_name,source_table,source_row,source_column,error_type
53.0.0,53,0,0,gender,UK_CSV0000000000007125__88,0,gender,
53.1.0,53,1,0,qc_five_five,UK_CSV0000000000007125__88,0,qc_five_five,RANDOM_TYPO
53.2.0,53,2,0,q_zero_five_one_two,UK_CSV0000000000007125__88,0,q_zero_five_one_two,
53.3.0,53,3,0,q_zero_fourbii_one_four,UK_CSV0000000000007125__88,0,q_zero_fourbii_one_four,
53.4.0,53,4,0,q_zero_threea_one_two,UK_CSV0000000000007125__88,0,q_zero_threea_one_two,
53.5.0,53,5,0,q_zero_nine_one_zero,UK_CSV0000000000007125__88,0,q_zero_nine_one_zero,
53.6.0,53,6,0,q_zero_four_zero_six,UK_CSV0000000000007125__88,0,q_zero_four_zero_six,RANDOM_TYPO
53.7.0,53,7,0,q_one_eighti_zero_seven,UK_CSV0000000000007125__88,0,q_one_eighti_zero_seven,
53.8.0,53,8,0,q_zero_nine_one_three,UK_CSV0000000000007125__88,0,q_zero_nine_one_three,
53.9.0,53,9,0,q_one_fived_zero_two_zero_six,UK_CSV0000000000007125__88,0,q_one_fived_zero_two_zero_six,
53.10.0,53,10,0,q_one_fiveca_zero_four,UK_CSV0000000000007125__88,0,q_one_fiveca_zero_four,
53.11.0,53,11,0,q_one_zerof_zero_seven,UK_CSV0000000000007125__88,0,q_one_zerof_zero_seven,
53.12.0,53,12,0,q_zero_threea_one_zero,UK_CSV0000000000007125__88,0,q_zero_threea_one_zero,
53.13.0,53,13,0,qc_five_six,UK_CSV0000000000007125__88,0,qc_five_six,
53.14.0,53,14,0,q_one_fived_zero_four_zero_two,UK_CSV0000000000007125__88,0,q_one_fived_zero_four_zero_two,
53.15.0,53,15,0,q_zero_four_zero_two,UK_CSV0000000000007125__88,0,q_zero_four_zero_two,
53.16.0,53,16,0,q_zero_nine_zero_one,UK_CSV0000000000007125__88,0,q_zero_nine_zero_one,RANDOM_TYPO
53.17.0,53,17,0,q_zero_fourbi_zero_five,UK_CSV0000000000007125__88,0,q_zero_fourbi_zero_five,
53.18.0,53,18,0,q_two_seven_zero_four,UK_CSV0000000000007125__88,0,q_two_seven_zero_four,
53.19.0,53,19,0,q_zero_foura_two_two,UK_CSV0000000000007125__88,0,q_zero_foura_two_two,
53.0.1,53,0,1,gender,UK_CSV0000000000007125__88,1,gender,RANDOM_TYPO
53.1.1,53,1,1,qc_five_five,UK_CSV0000000000007125__88,1,qc_five_five,
53.2.1,53,2,1,q_zero_five_one_two,UK_CSV0000000000007125__88,1,q_zero_five_one_two,
53.3.1,53,3,1,q_zero_fourbii_one_four,UK_CSV0000000000007125__88,1,q_zero_fourbii_one_four,RANDOM_TYPO
53.4.1,53,4,1,q_zero_threea_one_two,UK_CSV0000000000007125__88,1,q_zero_threea_one_two,
53.5.1,53,5,1,q_zero_nine_one_zero,UK_CSV0000000000007125__88,1,q_zero_nine_one_zero,RANDOM_TYPO
53.6.1,53,6,1,q_zero_four_zero_six,UK_CSV0000000000007125__88,1,q_zero_four_zero_six,RANDOM_TYPO
53.7.1,53,7,1,q_one_eighti_zero_seven,UK_CSV0000000000007125__88,1,q_one_eighti_zero_seven,
53.8.1,53,8,1,q_zero_nine_one_three,UK_CSV0000000000007125__88,1,q_zero_nine_one_three,
53.9.1,53,9,1,q_one_fived_zero_two_zero_six,UK_CSV0000000000007125__88,1,q_one_fived_zero_two_zero_six,
53.10.1,53,10,1,q_one_fiveca_zero_four,UK_CSV0000000000007125__88,1,q_one_fiveca_zero_four,
53.11.1,53,11,1,q_one_zerof_zero_seven,UK_CSV0000000000007125__88,1,q_one_zerof_zero_seven,
53.12.1,53,12,1,q_zero_threea_one_zero,UK_CSV0000000000007125__88,1,q_zero_threea_one_zero,
53.13.1,53,13,1,qc_five_six,UK_CSV0000000000007125__88,1,qc_five_six,
53.14.1,53,14,1,q_one_fived_zero_four_zero_two,UK_CSV0000000000007125__88,1,q_one_fived_zero_four_zero_two,
53.15.1,53,15,1,q_zero_four_zero_two,UK_CSV0000000000007125__88,1,q_zero_four_zero_two,RANDOM_TYPO
53.16.1,53,16,1,q_zero_nine_zero_one,UK_CSV0000000000007125__88,1,q_zero_nine_zero_one,
53.17.1,53,17,1,q_zero_fourbi_zero_five,UK_CSV0000000000007125__88,1,q_zero_fourbi_zero_five,
53.18.1,53,18,1,q_two_seven_zero_four,UK_CSV0000000000007125__88,1,q_two_seven_zero_four,
53.19.1,53,19,1,q_zero_foura_two_two,UK_CSV0000000000007125__88,1,q_zero_foura_two_two,RANDOM_TYPO
53.0.2,53,0,2,gender,UK_CSV0000000000007125__88,2,gender,
53.1.2,53,1,2,qc_five_five,UK_CSV0000000000007125__88,2,qc_five_five,RANDOM_TYPO
53.2.2,53,2,2,q_zero_five_one_two,UK_CSV0000000000007125__88,2,q_zero_five_one_two,
53.3.2,53,3,2,q_zero_fourbii_one_four,UK_CSV0000000000007125__88,2,q_zero_fourbii_one_four,RANDOM_TYPO
53.4.2,53,4,2,q_zero_threea_one_two,UK_CSV0000000000007125__88,2,q_zero_threea_one_two,
53.5.2,53,5,2,q_zero_nine_one_zero,UK_CSV0000000000007125__88,2,q_zero_nine_one_zero,
53.6.2,53,6,2,q_zero_four_zero_six,UK_CSV0000000000007125__88,2,q_zero_four_zero_six,RANDOM_TYPO
53.7.2,53,7,2,q_one_eighti_zero_seven,UK_CSV0000000000007125__88,2,q_one_eighti_zero_seven,
