cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
35.1.0,35,1,0,download_two_fourminave,7.98,35.88,FD_VIOLATION,UK_CSV0000000000002183__16,0,download_two_fourminave
35.6.0,35,6,0,downloadpeakave,10.99,36.95,FD_VIOLATION,UK_CSV0000000000002183__16,0,downloadpeakave
35.15.0,35,15,0,netflix_sd_peak,00.0%,0.00%,FD_VIOLATION,UK_CSV0000000000002183__16,0,netflix_sd_peak
35.19.0,35,19,0,netflix_startup_delay_two_fourhr,449.4,940.99,FD_VIOLATION,UK_CSV0000000000002183__16,0,netflix_startup_delay_two_fourhr
35.21.0,35,21,0,webloading_two_fourh,2152.11,154.85,FD_VIOLATION,UK_CSV0000000000002183__16,0,webloading_two_fourh
35.26.0,35,26,0,netflix_startup_delay_peak,4409.09,721.8,FD_VIOLATION,UK_CSV0000000000002183__16,0,netflix_startup_delay_peak
35.1.1,35,1,1,download_two_fourminave,1.2,69.96,FD_VIOLATION,UK_CSV0000000000002183__16,1,download_two_fourminave
35.15.1,35,15,1,netflix_sd_peak,0.0%0,0.00%,FD_VIOLATION,UK_CSV0000000000002183__16,1,netflix_sd_peak
35.19.1,35,19,1,netflix_startup_delay_two_fourhr,1585.55,1121.61,FD_VIOLATION,UK_CSV0000000000002183__16,1,netflix_startup_delay_two_fourhr
35.21.1,35,21,1,webloading_two_fourh,2768.52,268.84,FD_VIOLATION,UK_CSV0000000000002183__16,1,webloading_two_fourh
35.26.1,35,26,1,netflix_startup_delay_peak,4409.09,1297.97,FD_VIOLATION,UK_CSV0000000000002183__16,1,netflix_startup_delay_peak
35.6.2,35,6,2,downloadpeakave,68.74,64.08,FD_VIOLATION,UK_CSV0000000000002183__16,2,downloadpeakave
35.19.2,35,19,2,netflix_startup_delay_two_fourhr,1699.3,1406.44,FD_VIOLATION,UK_CSV0000000000002183__16,2,netflix_startup_delay_two_fourhr
35.21.2,35,21,2,webloading_two_fourh,2152.11,278.36,FD_VIOLATION,UK_CSV0000000000002183__16,2,webloading_two_fourh
35.26.2,35,26,2,netflix_startup_delay_peak,7209.8,1603.88,FD_VIOLATION,UK_CSV0000000000002183__16,2,netflix_startup_delay_peak
35.3.3,35,3,3,download_two_one_two_twopm,2.83,25.93,FD_VIOLATION,UK_CSV0000000000002183__16,3,download_two_one_two_twopm
35.6.3,35,6,3,downloadpeakave,10.99,26.34,FD_VIOLATION,UK_CSV0000000000002183__16,3,downloadpeakave
35.19.3,35,19,3,netflix_startup_delay_two_fourhr,2372.02,1352.38,FD_VIOLATION,UK_CSV0000000000002183__16,3,netflix_startup_delay_two_fourhr
35.21.3,35,21,3,webloading_two_fourh,544.86,232.71,FD_VIOLATION,UK_CSV0000000000002183__16,3,webloading_two_fourh
35.26.3,35,26,3,netflix_startup_delay_peak,1244.22,1509.21,FD_VIOLATION,UK_CSV0000000000002183__16,3,netflix_startup_delay_peak
35.3.4,35,3,4,download_two_one_two_twopm,2.83,18.52,FD_VIOLATION,UK_CSV0000000000002183__16,4,download_two_one_two_twopm
35.6.4,35,6,4,downloadpeakave,68.74,18.87,FD_VIOLATION,UK_CSV0000000000002183__16,4,downloadpeakave
35.19.4,35,19,4,netflix_startup_delay_two_fourhr,438.47,2387.67,FD_VIOLATION,UK_CSV0000000000002183__16,4,netflix_startup_delay_two_fourhr
