cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
6457.fallswithin,6457,fallswithin,Nottinghamshire Police,Notitnghamshire Police,RANDOM_TYPO,,[]
4096.lsoacode,4096,lsoacode,E01028263,E01019463,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
5323.lastoutcomecategory,5323,lastoutcomecategory,Investigation complete; no suspect identified,Investigation complete ;no suspect identified,RANDOM_TYPO,,[]
6212.lsoaname,6212,lsoaname,Nottingham 018C,Nyottingham 018C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
1365.lastoutcomecategory,1365,lastoutcomecategory,Investigation complete; no suspect identified,Investigation complete; no suspect idyentified,RANDOM_TYPO,,[]
2275.lastoutcomecategory,2275,lastoutcomecategory,Under investigation,Undre investigation,RANDOM_TYPO,,[]
5079.lsoacode,5079,lsoacode,E01013889,E01019451,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
7746.lsoaname,7746,lsoaname,Nottingham 037B,Nottcingham 037B,FD_VIOLATION,lsoacode -> lsoaname,[e1]
992.lsoacode,992,lsoacode,E01027942,E01019463,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3045.lsoacode,3045,lsoacode,E01028142,E01027983,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
8026.crimeid,8026,crimeid,3d93446cca95a4ebd62c8b6fb82c4286d0a83708c436a991ee2eeed7ed98dd73,d93446cca95a4ebd62c8b6fb82c4286d0a83708c436a991ee2eeed7ed98dd73,RANDOM_TYPO,,[]
6025.locationvalue,6025,locationvalue,On or near New Street,On jor near New Street,RANDOM_TYPO,,[]
3620.lsoacode,3620,lsoacode,E01028269,E01019435,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
5581.lsoacode,5581,lsoacode,E01013969,E01027983,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
4007.lsoacode,4007,lsoacode,E01028262,E01027981,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
8768.lsoaname,8768,lsoaname,Rushcliffe 014A,Rushclniffe 014A,FD_VIOLATION,lsoacode -> lsoaname,[e1]
8209.lsoaname,8209,lsoaname,Nottingham 039E,Nottinham 039E,FD_VIOLATION,lsoacode -> lsoaname,[e1]
7158.fallswithin,7158,fallswithin,Nottinghamshire Police,Nottinghamshire oPlice,RANDOM_TYPO,,[]
600.lsoaname,600,lsoaname,Ashfield 010C,Ashfiled 010C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
7089.lsoaname,7089,lsoaname,Nottingham 026D,Nottingham 02D6,FD_VIOLATION,lsoacode -> lsoaname,[e1]
2563.lsoacode,2563,lsoacode,E01028152,E01019435,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
211.lsoaname,211,lsoaname,Ashfield 004E,Ashfielcd 004E,FD_VIOLATION,lsoacode -> lsoaname,[e1]
7563.lsoaname,7563,lsoaname,Nottingham 035C,Nottnigham 035C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
253.locationvalue,253,locationvalue,On or near Langford Street,On or near Langford Sreet,RANDOM_TYPO,,[]
307.monthvalue,307,monthvalue,2023-01,20230-1,RANDOM_TYPO,,[]
1213.monthvalue,1213,monthvalue,2023-01,023-01,RANDOM_TYPO,,[]
8814.crimeid,8814,crimeid,e45464e0eaf5bd77c0a9804a7a81eb31f4c7456e816cb7843f16ec8d6ca37d33,e4464e0eaf5bd77c0a9804a7a81eb31f4c7456e816cb7843f16ec8d6ca37d33,RANDOM_TYPO,,[]
6392.lsoaname,6392,lsoaname,Nottingham 020B,Nottinghamt 020B,FD_VIOLATION,lsoacode -> lsoaname,[e1]
4342.crimetype,4342,crimetype,Burglary,Burgylary,RANDOM_TYPO,,[]
829.lsoacode,829,lsoacode,E01027932,E01027983,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
8258.crimetype,8258,crimetype,Shoplifting,Shtoplifting,RANDOM_TYPO,,[]
2049.crimetype,2049,crimetype,Robbery,Robebry,RANDOM_TYPO,,[]
8216.lsoaname,8216,lsoaname,Nottingham 039F,Nottingham039F,FD_VIOLATION,lsoacode -> lsoaname,[e1]
897.lsoacode,897,lsoacode,E01027943,E01019463,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3858.lsoacode,3858,lsoacode,E01028275,E01027983,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
7506.crimetype,7506,crimetype,Anti-social behaviour,Anti-social behavior,RANDOM_TYPO,,[]
6500.lastoutcomecategory,6500,lastoutcomecategory,Unable to prosecute suspect,nable to prosecute suspect,RANDOM_TYPO,,[]
3682.lastoutcomecategory,3682,lastoutcomecategory,Investigation complete; no suspect identified,Investigation complete; nob suspect identified,RANDOM_TYPO,,[]
4603.lsoacode,4603,lsoacode,E01028346,E01019435,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
8233.reportedby,8233,reportedby,Nottinghamshire Police,Nqottinghamshire Police,RANDOM_TYPO,,[]
8592.lsoaname,8592,lsoaname,Rushcliffe 007C,Rushcliffe 00y7C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
808.lsoacode,808,lsoacode,E01027928,E01027979,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
5508.crimetype,5508,crimetype,Violence and sexual offences,Violence and sxual offences,RANDOM_TYPO,,[]
1512.lsoacode,1512,lsoacode,E01028065,E01027981,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3662.lsoaname,3662,lsoaname,Mansfield 008F,Mansfield 008F***,FD_VIOLATION,lsoacode -> lsoaname,[e1]
7389.lsoaname,7389,lsoaname,Nottingham 031E,Nottingha m031E,FD_VIOLATION,lsoacode -> lsoaname,[e1]
6727.lsoaname,6727,lsoaname,Nottingham 023E,Notptingham 023E,FD_VIOLATION,lsoacode -> lsoaname,[e1]
2549.locationvalue,2549,locationvalue,On or near ,On or naer ,RANDOM_TYPO,,[]
6272.locationvalue,6272,locationvalue,On or near Noel Street,On or near Noel Street***,RANDOM_TYPO,,[]
5924.lsoacode,5924,lsoacode,E01013937,E01019463,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
4957.lsoacode,4957,lsoacode,E01013882,E01027979,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
5233.crimeid,5233,crimeid,6167599f65027c2a17b9b602a7e863e39dacd77760bff49f2497c7d7dcec8b5d,6167599f65027c2a17b9b602a7e863e39dacd77760bf49f2497c7d7dcec8b5d,RANDOM_TYPO,,[]
932.fallswithin,932,fallswithin,Nottinghamshire Police,Nottinghamoshire Police,RANDOM_TYPO,,[]
4936.lsoacode,4936,lsoacode,E01013880,E01027981,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
4915.lsoacode,4915,lsoacode,E01013879,E01027981,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
4325.crimetype,4325,crimetype,Drugs,Drusg,RANDOM_TYPO,,[]
5025.lsoaname,5025,lsoaname,Nottingham 002E,Ntotingham 002E,FD_VIOLATION,lsoacode -> lsoaname,[e1]
8298.lsoaname,8298,lsoaname,Nottingham 040B,Nottingam 040B,FD_VIOLATION,lsoacode -> lsoaname,[e1]
4729.crimeid,4729,crimeid,a8e632482bb435242067aae20d093570e292d4cc6070e07f1b93ccf94c58c23f,a8e632482bb435242067aae20d093570e292d4cc607z0e07f1b93ccf94c58c23f,RANDOM_TYPO,,[]
2991.lsoacode,2991,lsoacode,E01028186,E01027980,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3140.lsoacode,3140,lsoacode,E01028226,E01027983,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
6834.lsoaname,6834,lsoaname,Nottingham 023H,Nottingham l023H,FD_VIOLATION,lsoacode -> lsoaname,[e1]
2125.lastoutcomecategory,2125,lastoutcomecategory,Unable to prosecute suspect,Unable to prosecute sutspect,RANDOM_TYPO,,[]
1892.lsoacode,1892,lsoacode,E01028114,E01027981,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
4793.monthvalue,4793,monthvalue,2023-01,2023-10,RANDOM_TYPO,,[]
803.lastoutcomecategory,803,lastoutcomecategory,Unable to prosecute suspect,Unableh to prosecute suspect,RANDOM_TYPO,,[]
7921.fallswithin,7921,fallswithin,Nottinghamshire Police,Nottinhamshire Police,RANDOM_TYPO,,[]
3067.lsoaname,3067,lsoaname,Gedling 016B,Gedling 061B,FD_VIOLATION,lsoacode -> lsoaname,[e1]
4144.lsoacode,4144,lsoacode,E01028270,E01027981,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
7539.crimetype,7539,crimetype,Violence and sexual offences,iVolence and sexual offences,RANDOM_TYPO,,[]
2854.lsoacode,2854,lsoacode,E01028212,E01027981,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
