cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
54.2.5,54,2,5,reportedby,Nohrth Yorkshire Police,North Yorkshire Police,RANDOM_TYPO,UK_CSV0000000000007163,5,reportedby
54.6.5,54,6,5,locationvalue,On or nera EADES CLOSE,On or near EADES CLOSE,FD_VIOLATION,UK_CSV0000000000007163,5,locationvalue
54.7.5,54,7,5,lsoacode,E01027580,E01013434,FD_VIOLATION,UK_CSV0000000000007163,5,lsoacode
54.0.6,54,0,6,crimeid,3246f865d2c38c08097841d738414d570619a0c779730822e4d549543488bf8c,72c262ea615a0a17c3594facfb6e75d428c1296a7d311b0e1404da2591a6dfe8,FD_VIOLATION,UK_CSV0000000000007163,6,crimeid
54.7.6,54,7,6,lsoacode,E01027804,E01013390,FD_VIOLATION,UK_CSV0000000000007163,6,lsoacode
54.7.7,54,7,7,lsoacode,E01027765,E01013390,FD_VIOLATION,UK_CSV0000000000007163,7,lsoacode
54.0.11,54,0,11,crimeid,32bee816b8135fc8be9441264d23aa30a657dd723416f84141de324b28c6a2c8,025aa0024918d19504d0ca89472b684131b8c58e38e52406475efd9160be7d0e,FD_VIOLATION,UK_CSV0000000000007163,11,crimeid
54.0.12,54,0,12,crimeid,08de6449003276c31d5e4560b07b0216696081d64fad7e935e5093b020da3d90,9ea0cefa0f9fffbd66b3a7c9715e224845ba5300a27b566ab7bbadb8382243f8,FD_VIOLATION,UK_CSV0000000000007163,12,crimeid
54.6.12,54,6,12,locationvalue,On or near EGDE DELL,On or near EDGE DELL,FD_VIOLATION,UK_CSV0000000000007163,12,locationvalue
54.1.13,54,1,13,monthvalue,m2021-04,2021-04,RANDOM_TYPO,UK_CSV0000000000007163,13,monthvalue
54.7.13,54,7,13,lsoacode,E01027825,E01027906,FD_VIOLATION,UK_CSV0000000000007163,13,lsoacode
54.6.14,54,6,14,locationvalue,On o rnear DEEPING WAY,On or near DEEPING WAY,FD_VIOLATION,UK_CSV0000000000007163,14,locationvalue
54.8.14,54,8,14,lsoaname,Selyb 006B,Selby 006B,FD_VIOLATION,UK_CSV0000000000007163,14,lsoaname
54.0.15,54,0,15,crimeid,08de6449003276c31d5e4560b07b0216696081d64fad7e935e5093b020da3d90,16ce4119e64bfddbd0fd946a7bcf5958d5c4f8fdf6d2e37b197b2793a68afef7,FD_VIOLATION,UK_CSV0000000000007163,15,crimeid
54.7.15,54,7,15,lsoacode,E01027580,E01027608,FD_VIOLATION,UK_CSV0000000000007163,15,lsoacode
54.1.17,54,1,17,monthvalue,2021-j04,2021-04,RANDOM_TYPO,UK_CSV0000000000007163,17,monthvalue
54.7.17,54,7,17,lsoacode,E10027846,E01027846,FD_VIOLATION,UK_CSV0000000000007163,17,lsoacode
54.8.17,54,8,17,lsoaname,carborough 006C,Scarborough 006C,FD_VIOLATION,UK_CSV0000000000007163,17,lsoaname
54.0.18,54,0,18,crimeid,32bee816b8135fc8be9441264d23aa30a657dd723416f84141de324b28c6a2c8,288b4fad2ae2a61d6c80b2164e8a3670a30181e2d175dacf1439daba33b618b2,FD_VIOLATION,UK_CSV0000000000007163,18,crimeid
54.7.18,54,7,18,lsoacode,E01027825,E01027892,FD_VIOLATION,UK_CSV0000000000007163,18,lsoacode
54.0.20,54,0,20,crimeid,2729f567bc914299bbcb07f98f08ea406b1d5b8b7751d5ce6f8b94ce139ec258,3d99049c21d648933a81ecdb67f27d3aeaca029e189ea41432d2745555edafeb,FD_VIOLATION,UK_CSV0000000000007163,20,crimeid
54.7.20,54,7,20,lsoacode,E01027637,E01013442,FD_VIOLATION,UK_CSV0000000000007163,20,lsoacode
54.0.21,54,0,21,crimeid,32bee816b8135fc8be9441264d23aa30a657dd723416f84141de324b28c6a2c8,da962f1eb4109cd40879c408652ccf6155d4c2c4b9e1d6b3d648b809eed7ee32,FD_VIOLATION,UK_CSV0000000000007163,21,crimeid
54.7.21,54,7,21,lsoacode,E01027649,E01027924,FD_VIOLATION,UK_CSV0000000000007163,21,lsoacode
54.0.22,54,0,22,crimeid,08de6449003276c31d5e4560b07b0216696081d64fad7e935e5093b020da3d90,65478626025643b06427ee6adc1e725f7653caffd464f41aa7b1e34f68aa66a9,FD_VIOLATION,UK_CSV0000000000007163,22,crimeid
54.7.22,54,7,22,lsoacode,E01027846,E01027814,FD_VIOLATION,UK_CSV0000000000007163,22,lsoacode
54.0.23,54,0,23,crimeid,ac906e3968a25d92fba1db096f3f3b12f5b1766edd6c231af79dcda62b242eed,0b8794ef94ddd298d298664b043ceed0d77c196763270a187ec18ecf0912a97f,FD_VIOLATION,UK_CSV0000000000007163,23,crimeid
54.7.23,54,7,23,lsoacode,E01027765,E01013419,FD_VIOLATION,UK_CSV0000000000007163,23,lsoacode
54.0.24,54,0,24,crimeid,ac906e3968a25d92fba1db096f3f3b12f5b1766edd6c231af79dcda62b242eed,cca71db403c27c6368030636641556887b7ab06854e7fd069c75b8eb7ca10785,FD_VIOLATION,UK_CSV0000000000007163,24,crimeid
54.7.24,54,7,24,lsoacode,E01027846,E01027814,FD_VIOLATION,UK_CSV0000000000007163,24,lsoacode
