cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
3488.fallswithin,3488,fallswithin,Northamptonshire Police,Northamptnoshire Police,RANDOM_TYPO,,[]
3000.monthvalue,3000,monthvalue,2021-07,2021-g07,RANDOM_TYPO,,[]
896.fallswithin,896,fallswithin,Northamptonshire Police,Northamponshire Police,RANDOM_TYPO,,[]
2495.reportedby,2495,reportedby,Northamptonshire Police,Northamptoshire Police,RANDOM_TYPO,,[]
2383.lsoaname,2383,lsoaname,Corby 003A,Corby003A,FD_VIOLATION,crimeid -> lsoaname,[e7]
154.crimeid,154,crimeid,43acbb9c49345c6bc42c66f58a46cc0245888b878bbae4f6529be4d6218c6e6e,e19b3a0f444922294e68c3958ace8ca5f220dacaa77a70853dcaf8fea4e0dd5d,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
232.crimeid,232,crimeid,a5a4f04da7da2b16f08753d6475db7a24eebe51b82fce1426235ea189d60ea18,ac327fe807e242783e0c8afcccdf992e8ddbdf9a0e7f5ed5f972ce654a41f73c,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
4697.locationvalue,4697,locationvalue,On or near CRANBROOKE ROAD,On or near CRANBROOE ROAD,RANDOM_TYPO,,[]
2964.reportedby,2964,reportedby,Northamptonshire Police,Nortahmptonshire Police,RANDOM_TYPO,,[]
274.lsoacode,274,lsoacode,E01027140,E01027301,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
2906.reportedby,2906,reportedby,Northamptonshire Police,Notrhamptonshire Police,RANDOM_TYPO,,[]
376.lsoaname,376,lsoaname,Northampton 021D,Northampton 025B,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
3023.lsoaname,3023,lsoaname,Daventry 008D,Daevntry 008D,FD_VIOLATION,crimeid -> lsoaname,[e7]
4125.monthvalue,4125,monthvalue,2021-07,221-07,RANDOM_TYPO,,[]
2160.lsoaname,2160,lsoaname,Corby 005A,Corbyx 005A,FD_VIOLATION,crimeid -> lsoaname,[e7]
4135.lsoacode,4135,lsoacode,E01027091,E01f027091,FD_VIOLATION,crimeid -> lsoacode,[e8]
2133.lsoacode,2133,lsoacode,E01027334,E0102734,FD_VIOLATION,crimeid -> lsoacode,[e8]
2984.locationvalue,2984,locationvalue,On or near QUEENSWAY,On or near QUoEENSWAY,RANDOM_TYPO,,[]
4792.lsoaname,4792,lsoaname,Daventry 004C,Daventry 040C,FD_VIOLATION,crimeid -> lsoaname,[e7]
352.outcometype,352,outcometype,Unable to prosecute suspect,Uvnable to prosecute suspect,FD_VIOLATION,crimeid -> outcometype,[e6]
5034.lsoacode,5034,lsoacode,E01027178,E00127178,FD_VIOLATION,crimeid -> lsoacode,[e8]
3136.lsoaname,3136,lsoaname,Daventry 004C,aventry 004C,FD_VIOLATION,crimeid -> lsoaname,[e7]
990.lsoacode,990,lsoacode,E01027016,E01027102,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
205.locationvalue,205,locationvalue,On or near ASTBURY CLOSE,On or near ASTBURY CLSE,FD_VIOLATION,crimeid -> locationvalue,[e3]
3922.fallswithin,3922,fallswithin,Northamptonshire Police,Nortahmptonshire Police,RANDOM_TYPO,,[]
4125.fallswithin,4125,fallswithin,Northamptonshire Police,Northamptoshire Police,RANDOM_TYPO,,[]
1950.monthvalue,1950,monthvalue,2021-07,202-07,RANDOM_TYPO,,[]
1198.lsoacode,1198,lsoacode,E01027002,zE01027002,FD_VIOLATION,crimeid -> lsoacode,[e8]
52.lsoacode,52,lsoacode,E01027313,E01027183,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
2189.lsoaname,2189,lsoaname,Corby 005A,Cojrby 005A,FD_VIOLATION,crimeid -> lsoaname,[e7]
862.outcometype,862,outcometype,Local resolution,Local resoluion,FD_VIOLATION,crimeid -> outcometype,[e6]
216.crimeid,216,crimeid,6d52f7e2660ac40908d4ed6fd4f1e9042646599c6938a7077e7228ec71026a47,e6e9f71887326dc30f53d6d9cdc3e5a333e741d1f21b9197f43ac0bd91d43bc5,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
120.crimeid,120,crimeid,bed5d331c0af311a0d78eafe78ff0a5b06a166d9c2faeab840fc91f6512a7d29,e19b3a0f444922294e68c3958ace8ca5f220dacaa77a70853dcaf8fea4e0dd5d,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
4722.lsoaname,4722,lsoaname,Daventry 009D,Daeventry 009D,FD_VIOLATION,crimeid -> lsoaname,[e7]
678.crimeid,678,crimeid,a509ac6e5848542196e6a40b0d09536a81548ab8744162cd2ea7b7b7d89a08b2,f72af9766265c379d426cc048105e37f03f41f971b807b399f244d2274ab147c,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
2962.crimeid,2962,crimeid,a811da6165384c2b6f75cf9035e324eedc44323d70edbc68eafd95497d124f9e,ap811da6165384c2b6f75cf9035e324eedc44323d70edbc68eafd95497d124f9e,RANDOM_TYPO,,[]
