cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
4927.lsoaname,4927,lsoaname,Elmbridge 012E,lEmbridge 012E,FD_VIOLATION,crimeid -> lsoaname,[e7]
2530.locationvalue,2530,locationvalue,On or near SCHOOL ROAD,O nor near SCHOOL ROAD,RANDOM_TYPO,,[]
570.lsoaname,570,lsoaname,Mole Valley 003D,Elmbridge 002C,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
856.crimeid,856,crimeid,8a7a6ad4f7049668a7fd242497ae6c7f06cada56a489a559c6956e398b8db364,4642439bb1b7b35d5b57f03e7dc09a3cac83875cdf51d52565eac1c30e1004ae,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
657.lsoaname,657,lsoaname,Spelthorne 002B,Spelthorne 004C,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
4539.lsoaname,4539,lsoaname,Elmbridge 011A,Elmbrideg 011A,FD_VIOLATION,crimeid -> lsoaname,[e7]
4300.locationvalue,4300,locationvalue,On or near THE MEAD,On or near rTHE MEAD,RANDOM_TYPO,,[]
5175.monthvalue,5175,monthvalue,2021-08,202108,RANDOM_TYPO,,[]
1826.lsoaname,1826,lsoaname,Waverley 010A,Waverley 01A0,FD_VIOLATION,crimeid -> lsoaname,[e7]
385.crimeid,385,crimeid,6c6d1f22263301254a5a49d932fa9d1b70c533a5ce81832b5a88f356377f2cba,e2c618e8330bcffea47982b8bb876cec019bd5f33a7be15619884758cefed8bc,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
2081.reportedby,2081,reportedby,Surrey Police,Surrye Police,RANDOM_TYPO,,[]
5049.lsoaname,5049,lsoaname,Guildford 003D,Gulidford 003D,FD_VIOLATION,crimeid -> lsoaname,[e7]
721.lsoacode,721,lsoacode,E01030537,E01030736,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
5213.lsoaname,5213,lsoaname,Epsom and Ewell 005A,Epsbom and Ewell 005A,FD_VIOLATION,crimeid -> lsoaname,[e7]
89.monthvalue,89,monthvalue,2021-08,201-08,RANDOM_TYPO,,[]
671.crimeid,671,crimeid,0d5c372b412aa442e69e2c391bfffae86ad0530bee7d388a875f9ba7947671a8,5658f899ecdf115adac695b3a9d259547c074a75792a088ac725ee53eb8fb087,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
4113.lsoacode,4113,lsoacode,E01030736,E0030736,FD_VIOLATION,crimeid -> lsoacode,[e8]
2503.fallswithin,2503,fallswithin,Surrey Police,Surrey Poice,RANDOM_TYPO,,[]
1607.outcometype,1607,outcometype,Investigation complete; no suspect identified,Investigation complete; no susapect identified,RANDOM_TYPO,,[]
3784.outcometype,3784,outcometype,Local resolution,Local remsolution,RANDOM_TYPO,,[]
5083.lsoacode,5083,lsoacode,E01030712,E01003712,FD_VIOLATION,crimeid -> lsoacode,[e8]
2330.outcometype,2330,outcometype,Investigation complete; no suspect identified,Investigation coplete; no suspect identified,RANDOM_TYPO,,[]
3960.lsoaname,3960,lsoaname,Waverley 008D,Waverley 08D,FD_VIOLATION,crimeid -> lsoaname,[e7]
733.crimeid,733,crimeid,e3b21a250bbc9232b91c4663476b02e4b81f579a0c0c2d5c21989fc57ab4d9f4,56370e9be658b605c9cdeb9cf9597254a2178fdf8629f89d1e947630341fcc5a,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
237.crimeid,237,crimeid,b1c83838f233bb27b6a444d85bf1bd73705515fa11a5aca0a53ecb89e19b76e5,1dbc20c3b27ee38a4b43c3eeaca1972a76e9765c97ac38c430becc1261ab8d10,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
2950.locationvalue,2950,locationvalue,On or near WOODHAM PARK ROAD,On or near WOODHAM PRK ROAD,RANDOM_TYPO,,[]
98.fallswithin,98,fallswithin,Surrey Police,Surrey Plice,RANDOM_TYPO,,[]
1952.locationvalue,1952,locationvalue,On or near STABLE CROFT,On or near STABLkE CROFT,FD_VIOLATION,crimeid -> locationvalue,[e3]
49.locationvalue,49,locationvalue,On or near ELM CLOSE,On or near ELM CLOES,FD_VIOLATION,crimeid -> locationvalue,[e3]
2075.lsoacode,2075,lsoacode,E01030538,E0103b0538,FD_VIOLATION,crimeid -> lsoacode,[e8]
1595.lsoacode,1595,lsoacode,E01030362,E01300362,FD_VIOLATION,crimeid -> lsoacode,[e8]
4448.lsoacode,4448,lsoacode,E01030455,E01030455***,FD_VIOLATION,crimeid -> lsoacode,[e8]
