cell_id,table_id,column_id,row_number,column_name,source_table,source_row,source_column,error_type
33.0.0,33,0,0,crimeid,UK_CSV0000000000001734,0,crimeid,
33.1.0,33,1,0,monthvalue,UK_CSV0000000000001734,0,monthvalue,
33.2.0,33,2,0,reportedby,UK_CSV0000000000001734,0,reportedby,RANDOM_TYPO
33.3.0,33,3,0,fallswithin,UK_CSV0000000000001734,0,fallswithin,
33.4.0,33,4,0,longitude,UK_CSV0000000000001734,0,longitude,
33.5.0,33,5,0,latitude,UK_CSV0000000000001734,0,latitude,
33.6.0,33,6,0,locationvalue,UK_CSV0000000000001734,0,locationvalue,
33.7.0,33,7,0,lsoacode,UK_CSV0000000000001734,0,lsoacode,
33.8.0,33,8,0,lsoaname,UK_CSV0000000000001734,0,lsoaname,
33.9.0,33,9,0,outcometype,UK_CSV0000000000001734,0,outcometype,
33.0.1,33,0,1,crimeid,UK_CSV0000000000001734,1,crimeid,
33.1.1,33,1,1,monthvalue,UK_CSV0000000000001734,1,monthvalue,
33.2.1,33,2,1,reportedby,UK_CSV0000000000001734,1,reportedby,
33.3.1,33,3,1,fallswithin,UK_CSV0000000000001734,1,fallswithin,
33.4.1,33,4,1,longitude,UK_CSV0000000000001734,1,longitude,
33.5.1,33,5,1,latitude,UK_CSV0000000000001734,1,latitude,
33.6.1,33,6,1,locationvalue,UK_CSV0000000000001734,1,locationvalue,
33.7.1,33,7,1,lsoacode,UK_CSV0000000000001734,1,lsoacode,
33.8.1,33,8,1,lsoaname,UK_CSV0000000000001734,1,lsoaname,
33.9.1,33,9,1,outcometype,UK_CSV0000000000001734,1,outcometype,
33.0.2,33,0,2,crimeid,UK_CSV0000000000001734,2,crimeid,
33.1.2,33,1,2,monthvalue,UK_CSV0000000000001734,2,monthvalue,
33.2.2,33,2,2,reportedby,UK_CSV0000000000001734,2,reportedby,
33.3.2,33,3,2,fallswithin,UK_CSV0000000000001734,2,fallswithin,
33.4.2,33,4,2,longitude,UK_CSV0000000000001734,2,longitude,
33.5.2,33,5,2,latitude,UK_CSV0000000000001734,2,latitude,
33.6.2,33,6,2,locationvalue,UK_CSV0000000000001734,2,locationvalue,
33.7.2,33,7,2,lsoacode,UK_CSV0000000000001734,2,lsoacode,
33.8.2,33,8,2,lsoaname,UK_CSV0000000000001734,2,lsoaname,
33.9.2,33,9,2,outcometype,UK_CSV0000000000001734,2,outcometype,
33.0.3,33,0,3,crimeid,UK_CSV0000000000001734,3,crimeid,
33.1.3,33,1,3,monthvalue,UK_CSV0000000000001734,3,monthvalue,
33.2.3,33,2,3,reportedby,UK_CSV0000000000001734,3,reportedby,RANDOM_TYPO
33.3.3,33,3,3,fallswithin,UK_CSV0000000000001734,3,fallswithin,
33.4.3,33,4,3,longitude,UK_CSV0000000000001734,3,longitude,
33.5.3,33,5,3,latitude,UK_CSV0000000000001734,3,latitude,
33.6.3,33,6,3,locationvalue,UK_CSV0000000000001734,3,locationvalue,
33.7.3,33,7,3,lsoacode,UK_CSV0000000000001734,3,lsoacode,
33.8.3,33,8,3,lsoaname,UK_CSV0000000000001734,3,lsoaname,
33.9.3,33,9,3,outcometype,UK_CSV0000000000001734,3,outcometype,
33.0.4,33,0,4,crimeid,UK_CSV0000000000001734,4,crimeid,
33.1.4,33,1,4,monthvalue,UK_CSV0000000000001734,4,monthvalue,
33.2.4,33,2,4,reportedby,UK_CSV0000000000001734,4,reportedby,
33.3.4,33,3,4,fallswithin,UK_CSV0000000000001734,4,fallswithin,
33.4.4,33,4,4,longitude,UK_CSV0000000000001734,4,longitude,
33.5.4,33,5,4,latitude,UK_CSV0000000000001734,4,latitude,
33.6.4,33,6,4,locationvalue,UK_CSV0000000000001734,4,locationvalue,
33.7.4,33,7,4,lsoacode,UK_CSV0000000000001734,4,lsoacode,
33.8.4,33,8,4,lsoaname,UK_CSV0000000000001734,4,lsoaname,
33.9.4,33,9,4,outcometype,UK_CSV0000000000001734,4,outcometype,
33.0.5,33,0,5,crimeid,UK_CSV0000000000001734,5,crimeid,
33.1.5,33,1,5,monthvalue,UK_CSV0000000000001734,5,monthvalue,
33.2.5,33,2,5,reportedby,UK_CSV0000000000001734,5,reportedby,
33.3.5,33,3,5,fallswithin,UK_CSV0000000000001734,5,fallswithin,
33.4.5,33,4,5,longitude,UK_CSV0000000000001734,5,longitude,
33.5.5,33,5,5,latitude,UK_CSV0000000000001734,5,latitude,
33.6.5,33,6,5,locationvalue,UK_CSV0000000000001734,5,locationvalue,
33.7.5,33,7,5,lsoacode,UK_CSV0000000000001734,5,lsoacode,
33.8.5,33,8,5,lsoaname,UK_CSV0000000000001734,5,lsoaname,
33.9.5,33,9,5,outcometype,UK_CSV0000000000001734,5,outcometype,
33.0.6,33,0,6,crimeid,UK_CSV0000000000001734,6,crimeid,
33.1.6,33,1,6,monthvalue,UK_CSV0000000000001734,6,monthvalue,
33.2.6,33,2,6,reportedby,UK_CSV0000000000001734,6,reportedby,
33.3.6,33,3,6,fallswithin,UK_CSV0000000000001734,6,fallswithin,
33.4.6,33,4,6,longitude,UK_CSV0000000000001734,6,longitude,
33.5.6,33,5,6,latitude,UK_CSV0000000000001734,6,latitude,
