cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
37.2.3,37,2,3,survey_name,1982 SmithL ewis littoral survey,1982 Smith Lewis littoral survey,RANDOM_TYPO,UK_CSV0000000000002591,3,survey_name
37.3.5,37,3,5,sample_key,JNCCMNCR10005864,JNCCMNCR10005853,FD_VIOLATION,UK_CSV0000000000002591,5,sample_key
37.3.6,37,3,6,sample_key,JNCCMNCR10005860,JNCCMNCR10005858,FD_VIOLATION,UK_CSV0000000000002591,6,sample_key
37.6.6,37,6,6,date_type,***,D,RANDOM_TYPO,UK_CSV0000000000002591,6,date_type
37.15.6,37,15,6,abundance_sacforn,lC,C,FD_VIOLATION,UK_CSV0000000000002591,6,abundance_sacforn
37.17.6,37,17,6,sample_comment,"A rocky area on N side of harbour investigated. The rocks and boulders were covered with A. nodosum and at LW fringed by F. serratus and some L. digitata (cape form). There was an undergrowth of red algae, close search revealed that these were denser and more varied than at first apparent. C. filum rose from the mud. Dominant animals were E. nebulosa and ascidians including C. lepadiformis. One M rostrata, decorated with C. rubrum to resemble A. bifida, was found. Mollusca included many juvenile P. exigum. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.","On the west side, small rock platform with narrow pools at the level of F. serratus protected by a small stack (Stac na Crubag). Diverse flora of Rhodophyceae including P. crispa in the pools. Mollusca not numerous, except for L. neritoides and L. saxatilis arcana on the vertical face above the platform. Several uncommon species including Podocoryne sp., Lucenaria sp. and I. balthica were present. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",FD_VIOLATION,UK_CSV0000000000002591,6,sample_comment
37.3.7,37,3,7,sample_key,JNCCMNCR10005870,JNCCMNCR10005859,FD_VIOLATION,UK_CSV0000000000002591,7,sample_key
37.12.7,37,12,7,aphia_id,139008.0,140168.0,FD_VIOLATION,UK_CSV0000000000002591,7,aphia_id
37.17.8,37,17,8,sample_comment,"Area studied was outwith main current, on the south side of the channel connencting Loch Roag ans East Loch Roag. A gentler slope than the north side with, at ELW, a gravel flat about 200 m long and up to 50 m wide, with large and small boulders resting on it. Clean and very rich site. Upper shore is composed of cobbles passing down into an uninteresting middle shore with F. vesiculosus, A. nodosum and Littorina spp. The lower shore had a very rich F. serratus zone, passing down into an even richer extreme littoral fringe. The boulders supported a varied and dense turf of red algae including C. purpureum and P. rubens. Laminaria spp. grew on cobbles amongst the boulders and on M. modiolus in the gravel. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.","Little Loch Roag entrance - in narrowest parts walls are almost vertical with narrow ledges and small corners with loose blocks (muddy underneath) and overhangs, but in wider areas there are patches of gravel and boulders. Relatively few species of algae but rich faunal diversity. Of particular note were M. senile, A. bifida, C. papposus and A. gelatinsoum - not normally found above LW mark. Polychaeta, Bryozoa and Ascidiacea were notably diverse but not sponges. Ungeshader (upstream) - shore wider, with boulders blanketed by fucoids except where there is freshwater run-off and muddy sand at LW. Shore fauna chiefly B. balanoides and M. edulis. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",FD_VIOLATION,UK_CSV0000000000002591,8,sample_comment
37.9.9,37,9,9,latitude,58.2325578456598,58.1276361631364,FD_VIOLATION,UK_CSV0000000000002591,9,latitude
37.3.10,37,3,10,sample_key,JNCCMNCR10005869,JNCCMNCR10005862,FD_VIOLATION,UK_CSV0000000000002591,10,sample_key
37.9.10,37,9,10,latitude,58.1659214128119,58.2041100428274,FD_VIOLATION,UK_CSV0000000000002591,10,latitude
37.2.11,37,2,11,survey_name,1982 Smith Lewis litoral survey,1982 Smith Lewis littoral survey,RANDOM_TYPO,UK_CSV0000000000002591,11,survey_name
37.3.11,37,3,11,sample_key,JNCCMNCR10005870,JNCCMNCR10005863,FD_VIOLATION,UK_CSV0000000000002591,11,sample_key
37.0.12,37,0,12,record_key,JNCCMNCR10140677,JNCCMNCR10140355,FD_VIOLATION,UK_CSV0000000000002591,12,record_key
37.1.12,37,1,12,survey_key,JNCCMNCR1e0000092,JNCCMNCR10000092,RANDOM_TYPO,UK_CSV0000000000002591,12,survey_key
37.9.12,37,9,12,latitude,58.2325578456598,58.2232909726531,FD_VIOLATION,UK_CSV0000000000002591,12,latitude
37.0.13,37,0,13,record_key,JNCCMNCR10140217,JNCCMNCR10140460,FD_VIOLATION,UK_CSV0000000000002591,13,record_key
37.9.13,37,9,13,latitude,58.0970696805726,58.2250809501999,FD_VIOLATION,UK_CSV0000000000002591,13,latitude
37.10.13,37,10,13,longitude,-7.10552973918329,-6.79824346635316,FD_VIOLATION,UK_CSV0000000000002591,13,longitude
37.6.14,37,6,14,date_type,***,D,RANDOM_TYPO,UK_CSV0000000000002591,14,date_type
37.10.14,37,10,14,longitude,-6.79800129707849,-6.74618877001241,FD_VIOLATION,UK_CSV0000000000002591,14,longitude
37.7.15,37,7,15,location_name,Kirkibost Harbour (East Loch Roag),Tolstachaolais: Ob Shader (East Loch Roag),FD_VIOLATION,UK_CSV0000000000002591,15,location_name
37.9.15,37,9,15,latitude,58.1659214128119,58.2475196351276,FD_VIOLATION,UK_CSV0000000000002591,15,latitude
37.13.15,37,13,15,species,Parvicardium exiguum,Lacuna pallidula,FD_VIOLATION,UK_CSV0000000000002591,15,species
