source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000007163,5,reportedby,1,5,RANDOM_TYPO
UK_CSV0000000000007163,5,locationvalue,1,5,FD_VIOLATION
UK_CSV0000000000007163,5,lsoacode,1,5,FD_VIOLATION
UK_CSV0000000000007163,6,crimeid,1,6,FD_VIOLATION
UK_CSV0000000000007163,6,lsoacode,1,6,FD_VIOLATION
UK_CSV0000000000007163,7,lsoacode,1,7,FD_VIOLATION
UK_CSV0000000000007163,11,crimeid,1,11,FD_VIOLATION
UK_CSV0000000000007163,12,crimeid,1,12,FD_VIOLATION
UK_CSV0000000000007163,12,locationvalue,1,12,FD_VIOLATION
UK_CSV0000000000007163,13,monthvalue,1,13,RANDOM_TYPO
UK_CSV0000000000007163,13,lsoacode,1,13,FD_VIOLATION
UK_CSV0000000000007163,14,locationvalue,1,14,FD_VIOLATION
UK_CSV0000000000007163,14,lsoaname,1,14,FD_VIOLATION
UK_CSV0000000000007163,15,crimeid,1,15,FD_VIOLATION
UK_CSV0000000000007163,15,lsoacode,1,15,FD_VIOLATION
UK_CSV0000000000007163,17,monthvalue,1,17,RANDOM_TYPO
UK_CSV0000000000007163,17,lsoacode,1,17,FD_VIOLATION
UK_CSV0000000000007163,17,lsoaname,1,17,FD_VIOLATION
UK_CSV0000000000007163,18,crimeid,1,18,FD_VIOLATION
UK_CSV0000000000007163,18,lsoacode,1,18,FD_VIOLATION
UK_CSV0000000000007163,20,crimeid,1,20,FD_VIOLATION
UK_CSV0000000000007163,20,lsoacode,1,20,FD_VIOLATION
UK_CSV0000000000007163,21,crimeid,1,21,FD_VIOLATION
UK_CSV0000000000007163,21,lsoacode,1,21,FD_VIOLATION
UK_CSV0000000000007163,22,crimeid,1,22,FD_VIOLATION
UK_CSV0000000000007163,22,lsoacode,1,22,FD_VIOLATION
UK_CSV0000000000007163,23,crimeid,1,23,FD_VIOLATION
UK_CSV0000000000007163,23,lsoacode,1,23,FD_VIOLATION
UK_CSV0000000000007163,24,crimeid,1,24,FD_VIOLATION
UK_CSV0000000000007163,24,lsoacode,1,24,FD_VIOLATION
UK_CSV0000000000007163,26,crimeid,1,26,FD_VIOLATION
UK_CSV0000000000007163,26,monthvalue,1,26,RANDOM_TYPO
UK_CSV0000000000007163,27,crimeid,1,27,FD_VIOLATION
UK_CSV0000000000007163,27,locationvalue,1,27,FD_VIOLATION
UK_CSV0000000000007163,27,lsoaname,1,27,FD_VIOLATION
