source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000005309,0,monthvalue,1,0,RANDOM_TYPO
UK_CSV0000000000005309,1,lastoutcomecategory,1,1,RANDOM_TYPO
UK_CSV0000000000005309,5,locationvalue,1,5,RANDOM_TYPO
UK_CSV0000000000005309,7,locationvalue,1,7,RANDOM_TYPO
UK_CSV0000000000005309,8,locationvalue,1,8,RANDOM_TYPO
UK_CSV0000000000005309,10,lsoacode,1,10,FD_VIOLATION
UK_CSV0000000000005309,11,crimeid,1,11,RANDOM_TYPO
UK_CSV0000000000005309,11,locationvalue,1,11,RANDOM_TYPO
UK_CSV0000000000005309,11,lsoacode,1,11,FD_VIOLATION
UK_CSV0000000000005309,11,lastoutcomecategory,1,11,RANDOM_TYPO
UK_CSV0000000000005309,12,crimetype,1,12,RANDOM_TYPO
UK_CSV0000000000005309,14,lsoacode,1,14,FD_VIOLATION
UK_CSV0000000000005309,15,crimeid,1,15,RANDOM_TYPO
UK_CSV0000000000005309,16,lsoacode,1,16,FD_VIOLATION
UK_CSV0000000000005309,16,crimetype,1,16,RANDOM_TYPO
UK_CSV0000000000005309,17,fallswithin,1,17,RANDOM_TYPO
UK_CSV0000000000005309,18,lsoacode,1,18,FD_VIOLATION
UK_CSV0000000000005309,19,monthvalue,1,19,RANDOM_TYPO
UK_CSV0000000000005309,21,lsoacode,1,21,FD_VIOLATION
UK_CSV0000000000005309,21,crimetype,1,21,RANDOM_TYPO
UK_CSV0000000000005309,24,lsoacode,1,24,FD_VIOLATION
UK_CSV0000000000005309,25,lsoacode,1,25,FD_VIOLATION
UK_CSV0000000000005309,26,lsoacode,1,26,FD_VIOLATION
UK_CSV0000000000005309,27,reportedby,1,27,RANDOM_TYPO
UK_CSV0000000000005309,28,lsoacode,1,28,FD_VIOLATION
UK_CSV0000000000005309,29,crimeid,1,29,RANDOM_TYPO
UK_CSV0000000000005309,29,lsoacode,1,29,FD_VIOLATION
UK_CSV0000000000005309,30,monthvalue,1,30,RANDOM_TYPO
UK_CSV0000000000005309,30,fallswithin,1,30,RANDOM_TYPO
UK_CSV0000000000005309,30,lsoacode,1,30,FD_VIOLATION
UK_CSV0000000000005309,31,lsoacode,1,31,FD_VIOLATION
UK_CSV0000000000005309,34,lsoacode,1,34,FD_VIOLATION
UK_CSV0000000000005309,35,lsoaname,1,35,FD_VIOLATION
UK_CSV0000000000005309,36,crimeid,1,36,RANDOM_TYPO
UK_CSV0000000000005309,36,lsoacode,1,36,FD_VIOLATION
UK_CSV0000000000005309,37,lsoaname,1,37,FD_VIOLATION
UK_CSV0000000000005309,38,crimeid,1,38,RANDOM_TYPO
UK_CSV0000000000005309,38,lsoacode,1,38,FD_VIOLATION
UK_CSV0000000000005309,39,monthvalue,1,39,RANDOM_TYPO
UK_CSV0000000000005309,39,reportedby,1,39,RANDOM_TYPO
UK_CSV0000000000005309,39,locationvalue,1,39,RANDOM_TYPO
UK_CSV0000000000005309,39,lsoacode,1,39,FD_VIOLATION
UK_CSV0000000000005309,40,lsoacode,1,40,FD_VIOLATION
UK_CSV0000000000005309,41,lsoacode,1,41,FD_VIOLATION
UK_CSV0000000000005309,43,locationvalue,1,43,RANDOM_TYPO
UK_CSV0000000000005309,43,lsoaname,1,43,FD_VIOLATION
UK_CSV0000000000005309,44,lsoacode,1,44,FD_VIOLATION
UK_CSV0000000000005309,44,crimetype,1,44,RANDOM_TYPO
UK_CSV0000000000005309,45,lsoacode,1,45,FD_VIOLATION
UK_CSV0000000000005309,46,lsoacode,1,46,FD_VIOLATION
UK_CSV0000000000005309,46,lastoutcomecategory,1,46,RANDOM_TYPO
UK_CSV0000000000005309,47,lsoacode,1,47,FD_VIOLATION
UK_CSV0000000000005309,48,reportedby,1,48,RANDOM_TYPO
UK_CSV0000000000005309,48,lsoacode,1,48,FD_VIOLATION
UK_CSV0000000000005309,49,lsoaname,1,49,FD_VIOLATION
UK_CSV0000000000005309,50,lsoacode,1,50,FD_VIOLATION
UK_CSV0000000000005309,50,crimetype,1,50,RANDOM_TYPO
UK_CSV0000000000005309,50,lastoutcomecategory,1,50,RANDOM_TYPO
UK_CSV0000000000005309,52,lsoaname,1,52,FD_VIOLATION
UK_CSV0000000000005309,53,lsoacode,1,53,FD_VIOLATION
UK_CSV0000000000005309,53,lastoutcomecategory,1,53,RANDOM_TYPO
UK_CSV0000000000005309,54,lsoacode,1,54,FD_VIOLATION
UK_CSV0000000000005309,55,lsoacode,1,55,FD_VIOLATION
UK_CSV0000000000005309,56,lsoacode,1,56,FD_VIOLATION
UK_CSV0000000000005309,57,lsoacode,1,57,FD_VIOLATION
UK_CSV0000000000005309,58,monthvalue,1,58,RANDOM_TYPO
UK_CSV0000000000005309,58,lsoacode,1,58,FD_VIOLATION
UK_CSV0000000000005309,59,lsoacode,1,59,FD_VIOLATION
UK_CSV0000000000005309,60,lsoacode,1,60,FD_VIOLATION
UK_CSV0000000000005309,62,crimeid,1,62,RANDOM_TYPO
UK_CSV0000000000005309,62,lsoacode,1,62,FD_VIOLATION
UK_CSV0000000000005309,63,lsoacode,1,63,FD_VIOLATION
UK_CSV0000000000005309,65,lsoaname,1,65,FD_VIOLATION
UK_CSV0000000000005309,66,lsoacode,1,66,FD_VIOLATION
UK_CSV0000000000005309,66,lastoutcomecategory,1,66,RANDOM_TYPO
UK_CSV0000000000005309,67,lsoacode,1,67,FD_VIOLATION
UK_CSV0000000000005309,68,crimeid,1,68,RANDOM_TYPO
UK_CSV0000000000005309,68,monthvalue,1,68,RANDOM_TYPO
UK_CSV0000000000005309,68,fallswithin,1,68,RANDOM_TYPO
UK_CSV0000000000005309,68,lsoaname,1,68,FD_VIOLATION
UK_CSV0000000000005309,69,lsoaname,1,69,FD_VIOLATION
UK_CSV0000000000005309,70,crimeid,1,70,RANDOM_TYPO
UK_CSV0000000000005309,70,lsoacode,1,70,FD_VIOLATION
UK_CSV0000000000005309,70,lastoutcomecategory,1,70,RANDOM_TYPO
UK_CSV0000000000005309,71,lsoacode,1,71,FD_VIOLATION
UK_CSV0000000000005309,72,lsoacode,1,72,FD_VIOLATION
UK_CSV0000000000005309,73,lsoacode,1,73,FD_VIOLATION
UK_CSV0000000000005309,74,crimeid,1,74,RANDOM_TYPO
UK_CSV0000000000005309,74,lsoacode,1,74,FD_VIOLATION
UK_CSV0000000000005309,75,locationvalue,1,75,RANDOM_TYPO
UK_CSV0000000000005309,75,lsoacode,1,75,FD_VIOLATION
UK_CSV0000000000005309,76,lsoacode,1,76,FD_VIOLATION
UK_CSV0000000000005309,77,lsoacode,1,77,FD_VIOLATION
UK_CSV0000000000005309,79,monthvalue,1,79,RANDOM_TYPO
UK_CSV0000000000005309,79,lsoacode,1,79,FD_VIOLATION
UK_CSV0000000000005309,79,lastoutcomecategory,1,79,RANDOM_TYPO
UK_CSV0000000000005309,80,lsoaname,1,80,FD_VIOLATION
UK_CSV0000000000005309,81,lsoacode,1,81,FD_VIOLATION
UK_CSV0000000000005309,82,lsoaname,1,82,FD_VIOLATION
UK_CSV0000000000005309,83,fallswithin,1,83,RANDOM_TYPO
UK_CSV0000000000005309,83,lsoacode,1,83,FD_VIOLATION
UK_CSV0000000000005309,83,crimetype,1,83,RANDOM_TYPO
