cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
2675.outcometype,2675,outcometype,Investigation complete; no suspect identified,Investigation complete; no susect identified,RANDOM_TYPO,,[]
322.lsoacode,322,lsoacode,E01026006,E01026072,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
4127.lsoacode,4127,lsoacode,E01026133,E0126133,FD_VIOLATION,crimeid -> lsoacode,[e7]
3839.latitude,3839,latitude,52.757809,121.75780900000001,FD_VIOLATION,crimeid -> latitude,[e2]
3759.lsoacode,3759,lsoacode,E01026032,E01020632,FD_VIOLATION,crimeid -> lsoacode,[e7]
214.lsoacode,214,lsoacode,E01026176,E01026390,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
5904.monthvalue,5904,monthvalue,2022-03,2022-0z3,RANDOM_TYPO,,[]
330.lsoacode,330,lsoacode,E01026221,E01026367,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
1270.crimeid,1270,crimeid,a0119cec9c158622571d9211d4021c0ed72a44183532a6214fa920d6ab8aea93,b5a82de17bc75e89b81128335e4e194efb3b89e2585d338f72422205c2a2ec0c,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
265.crimeid,265,crimeid,133a0f3507edde85b68cd1c07879dd994bd7faa573fa29479b654843d508ea6c,735d32fe2d79fcd60d81ae73641dba690c60561a5675e4c32146f1c7a490a819,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
403.crimeid,403,crimeid,ca242f736004a54eb66c38536960bc81e5bc7890f62fc88627a117c57d7270c0,8f927e62db866284340791bf88dea0a4c77b71adb742db88076d2ddc1dcd90f4,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
958.lsoacode,958,lsoacode,E01032995,E01026322,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
1217.lsoacode,1217,lsoacode,E01026391,E01026132,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
289.crimeid,289,crimeid,164ca4c685e5403a39fb17c1bdc52695c10eb6452cdbaaf1391894154d201e82,223921e514111bbfc13140a1642c51cf63d697d3b1602ec6863dcc08269b54a0,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
4625.lsoaname,4625,lsoaname,Boston 003D,Bosto 003D,FD_VIOLATION,crimeid -> lsoaname,[e6]
2114.lsoaname,2114,lsoaname,West Lindsey 004D,West Lindseyi 004D,FD_VIOLATION,crimeid -> lsoaname,[e6]
4086.locationvalue,4086,locationvalue,On or near Parking Area,On or nera Parking Area,FD_VIOLATION,crimeid -> locationvalue,[e3]
1636.crimeid,1636,crimeid,d58e22423affbfcda7027f0950b35789eb93e77f8f030a45a5f0dd525199bb9a,d58e22423affbfcda7027f0950b35789eb93e77f8f030a45a50fdd525199bb9a,RANDOM_TYPO,,[]
616.locationvalue,616,locationvalue,On or near ANCASTER AVENUE,On or near ANCASTER AVEUE,FD_VIOLATION,crimeid -> locationvalue,[e3]
4534.lsoacode,4534,lsoacode,E01026134,E0102q6134,FD_VIOLATION,crimeid -> lsoacode,[e7]
4765.lsoaname,4765,lsoaname,East Lindsey 011D,Eat Lindsey 011D,FD_VIOLATION,crimeid -> lsoaname,[e6]
