source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000001818__3,0,peoplesubjecttothe_mental_health_act,1,0,RANDOM_TYPO
UK_CSV0000000000001818__3,0,awolepisodes,1,0,RANDOM_TYPO
UK_CSV0000000000001818__3,0,daysofdelayeddischarge,1,0,RANDOM_TYPO
UK_CSV0000000000001818__3,0,peoplewithaccommodationstatusrecorded,1,0,RANDOM_TYPO
UK_CSV0000000000001818__3,1,peoplewithanopenldhospitalstay,1,1,RANDOM_TYPO
UK_CSV0000000000001818__3,1,peoplebeingtreatedby_early_intervention_teams,1,1,RANDOM_TYPO
UK_CSV0000000000001818__3,1,peopleoncpafor_one_twomonthswithreview,1,1,RANDOM_TYPO
UK_CSV0000000000001818__3,1,daysofdelayeddischarge,1,1,RANDOM_TYPO
UK_CSV0000000000001818__3,1,peoplewithaccommodationstatusrecorded,1,1,RANDOM_TYPO
UK_CSV0000000000001818__3,7,peoplewithanopenldhospitalstay,1,2,RANDOM_TYPO
UK_CSV0000000000001818__3,7,peoplebeingtreatedby_early_intervention_teams,1,2,RANDOM_TYPO
UK_CSV0000000000001818__3,7,peopleoncpafor_one_twomonths,1,2,RANDOM_TYPO
UK_CSV0000000000001818__3,7,_one_sevenyearsoldbeddays,1,2,RANDOM_TYPO
UK_CSV0000000000001818__3,7,peoplewithaccommodationstatusrecorded,1,2,RANDOM_TYPO
UK_CSV0000000000001818__3,24,peoplewithanopenldhospitalstay,1,3,RANDOM_TYPO
UK_CSV0000000000001818__3,24,spellsstarting,1,3,RANDOM_TYPO
UK_CSV0000000000001818__3,24,_one_sevenyearsoldbeddays,1,3,RANDOM_TYPO
UK_CSV0000000000001818__3,25,peopleoncpafor_one_twomonthswithreview,1,4,RANDOM_TYPO
UK_CSV0000000000001818__3,25,daysofdelayeddischarge,1,4,RANDOM_TYPO
UK_CSV0000000000001818__3,30,peopleoncpafor_one_twomonthswithreview,1,5,RANDOM_TYPO
UK_CSV0000000000001818__3,32,peoplebeingtreatedby_early_intervention_teams,1,6,RANDOM_TYPO
UK_CSV0000000000001818__3,42,peopleincontactwithmhservices,1,7,RANDOM_TYPO
UK_CSV0000000000001818__3,42,spellsstarting,1,7,RANDOM_TYPO
UK_CSV0000000000001818__3,42,peopleoncpafor_one_twomonthswithreview,1,7,RANDOM_TYPO
UK_CSV0000000000001818__3,55,peoplewithaccommodationstatusrecorded,1,9,RANDOM_TYPO
UK_CSV0000000000001818__3,57,peoplebeingtreatedby_early_intervention_teams,1,10,RANDOM_TYPO
UK_CSV0000000000001818__3,57,daysofdelayeddischarge,1,10,RANDOM_TYPO
UK_CSV0000000000001818__3,59,peopleincontactwithmhservices,1,11,RANDOM_TYPO
UK_CSV0000000000001818__3,59,peopleoncpafor_one_twomonthswithreview,1,11,RANDOM_TYPO
UK_CSV0000000000001818__3,64,peoplewithanopenldhospitalstay,1,12,RANDOM_TYPO
UK_CSV0000000000001818__3,64,peopleincontactwithmhservices,1,12,RANDOM_TYPO
UK_CSV0000000000001818__3,64,peoplebeingtreatedby_early_intervention_teams,1,12,RANDOM_TYPO
UK_CSV0000000000001818__3,64,peopleoncpafor_one_twomonths,1,12,RANDOM_TYPO
UK_CSV0000000000001818__3,64,_one_sevenyearsoldbeddays,1,12,RANDOM_TYPO
UK_CSV0000000000001818__3,74,peoplebeingtreatedby_early_intervention_teams,1,13,RANDOM_TYPO
UK_CSV0000000000001818__3,74,spellsstarting,1,13,RANDOM_TYPO
UK_CSV0000000000001818__3,74,awolepisodes,1,13,RANDOM_TYPO
UK_CSV0000000000001818__3,82,peoplebeingtreatedby_early_intervention_teams,1,14,RANDOM_TYPO
UK_CSV0000000000001818__3,91,peoplebeingtreatedby_early_intervention_teams,1,15,RANDOM_TYPO
UK_CSV0000000000001818__3,91,daysofdelayeddischarge,1,15,RANDOM_TYPO
UK_CSV0000000000001818__3,96,spellsstarting,1,16,RANDOM_TYPO
UK_CSV0000000000001818__3,103,_one_sevenyearsoldbeddays,1,17,RANDOM_TYPO
UK_CSV0000000000001818__3,103,peoplewithaccommodationstatusrecorded,1,17,RANDOM_TYPO
UK_CSV0000000000001818__3,104,daysofdelayeddischarge,1,18,RANDOM_TYPO
UK_CSV0000000000001818__3,108,peopleincontactwithmhservices,1,19,RANDOM_TYPO
