cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
63.1.5,63,1,5,monthvalue,2022-60,2022-06,RANDOM_TYPO,UK_CSV0000000000010614,5,monthvalue
63.3.7,63,3,7,fallswithin,Leicestershire Polce,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,7,fallswithin
63.3.9,63,3,9,fallswithin,Leicestershire Polce,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,9,fallswithin
63.3.11,63,3,11,fallswithin,Leicesttershire Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,11,fallswithin
63.9.11,63,9,11,outcometype,Unable to prhosecute suspect,Unable to prosecute suspect,FD_VIOLATION,UK_CSV0000000000010614,11,outcometype
63.6.12,63,6,12,locationvalue,Nol ocation,No location,FD_VIOLATION,UK_CSV0000000000010614,12,locationvalue
63.9.12,63,9,12,outcometype,nvestigation complete; no suspect identified,Investigation complete; no suspect identified,FD_VIOLATION,UK_CSV0000000000010614,12,outcometype
63.2.13,63,2,13,reportedby,Leicestershir ePolice,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,13,reportedby
63.3.13,63,3,13,fallswithin,Leiecstershire Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,13,fallswithin
63.3.14,63,3,14,fallswithin,Leicestershire Podlice,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,14,fallswithin
63.2.15,63,2,15,reportedby,Leiestershire Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,15,reportedby
63.3.16,63,3,16,fallswithin,Leicstershire Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,16,fallswithin
63.2.17,63,2,17,reportedby,Leicstershire Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,17,reportedby
63.2.18,63,2,18,reportedby,Leicestesrhire Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,18,reportedby
63.9.20,63,9,20,outcometype,Unable t prosecute suspect,Unable to prosecute suspect,FD_VIOLATION,UK_CSV0000000000010614,20,outcometype
63.2.21,63,2,21,reportedby,Leicestershre Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,21,reportedby
63.1.24,63,1,24,monthvalue,202q2-06,2022-06,RANDOM_TYPO,UK_CSV0000000000010614,24,monthvalue
63.2.25,63,2,25,reportedby,Lueicestershire Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,25,reportedby
63.3.25,63,3,25,fallswithin,Leicesterhire Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,25,fallswithin
63.8.26,63,8,26,lsoaname,Harborough 005F,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,26,lsoaname
63.0.27,63,0,27,crimeid,0ec497b9af0492e3573309a166e8a1b2c1a9f94c2dfde1b712cd1c3506ecab8d,27a5ad69a34240da4368fe195bbe33c72fdd360151aad41a2fd4e70555666ba3,FD_VIOLATION,UK_CSV0000000000010614,27,crimeid
63.0.28,63,0,28,crimeid,a50940fe57d00bbf0af0f68824cc07335c7bfa208f111bd5563d4e824ec5b2fe,70b33ef996b144c924ad7758b3c8fc2bf24dd5c77906196b948cc0f63e8136a7,FD_VIOLATION,UK_CSV0000000000010614,28,crimeid
63.2.28,63,2,28,reportedby,Leicestershie Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,28,reportedby
63.8.29,63,8,29,lsoaname,Charnwood 018C,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,29,lsoaname
63.2.30,63,2,30,reportedby,Leicestershire olice,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,30,reportedby
63.3.30,63,3,30,fallswithin,Leicestershier Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,30,fallswithin
63.0.31,63,0,31,crimeid,deaf038b32a964fcd65029da0519b4e46ac2372745962123624cefbab56b944d,05beece31c92ab7436983f610d170eec7ad619d39ccb840fc7a27ec7a4b043c0,FD_VIOLATION,UK_CSV0000000000010614,31,crimeid
63.1.31,63,1,31,monthvalue,022-06,2022-06,RANDOM_TYPO,UK_CSV0000000000010614,31,monthvalue
63.3.31,63,3,31,fallswithin,Leicestershie Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,31,fallswithin
63.7.31,63,7,31,lsoacode,E01032867,E01025699,FD_VIOLATION,UK_CSV0000000000010614,31,lsoacode
63.8.32,63,8,32,lsoaname,Harborough 010C,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,32,lsoaname
63.6.33,63,6,33,locationvalue,No locuation,No location,FD_VIOLATION,UK_CSV0000000000010614,33,locationvalue
63.8.35,63,8,35,lsoaname,Leicester 002B,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,35,lsoaname
63.8.36,63,8,36,lsoaname,Leicester 002B,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,36,lsoaname
63.9.36,63,9,36,outcometype,Untable to prosecute suspect,Unable to prosecute suspect,FD_VIOLATION,UK_CSV0000000000010614,36,outcometype
63.2.37,63,2,37,reportedby,Leficestershire Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,37,reportedby
63.6.38,63,6,38,locationvalue,No locadtion,No location,FD_VIOLATION,UK_CSV0000000000010614,38,locationvalue
63.2.39,63,2,39,reportedby,Leiwcestershire Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,39,reportedby
63.8.39,63,8,39,lsoaname,Charnwood 002A,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,39,lsoaname
63.6.40,63,6,40,locationvalue,No lockation,No location,FD_VIOLATION,UK_CSV0000000000010614,40,locationvalue
63.8.40,63,8,40,lsoaname,Blaby 006A,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,40,lsoaname
63.8.41,63,8,41,lsoaname,Leicester 001B,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,41,lsoaname
63.3.43,63,3,43,fallswithin,Leicesteshire Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,43,fallswithin
63.6.43,63,6,43,locationvalue,No lcation,No location,FD_VIOLATION,UK_CSV0000000000010614,43,locationvalue
63.0.44,63,0,44,crimeid,1c27ccefff27a07f36f0d75366f1c59c3aacb19c15e2651109a048471bd7cec8,71bc688ec486f243d9ce21c80f2e96cd3871af9e1c505f4f2cfe4c022e24adaf,FD_VIOLATION,UK_CSV0000000000010614,44,crimeid
63.8.45,63,8,45,lsoaname,Charnwood 005A,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,45,lsoaname
63.8.46,63,8,46,lsoaname,Charnwood 005A,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,46,lsoaname
63.8.47,63,8,47,lsoaname,Charnwood 009C,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,47,lsoaname
63.8.48,63,8,48,lsoaname,Charnwood 008C,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,48,lsoaname
63.8.49,63,8,49,lsoaname,Charnwood 002E,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,49,lsoaname
63.9.49,63,9,49,outcometype,Investigation commplete; no suspect identified,Investigation complete; no suspect identified,FD_VIOLATION,UK_CSV0000000000010614,49,outcometype
63.1.50,63,1,50,monthvalue,2022-60,2022-06,RANDOM_TYPO,UK_CSV0000000000010614,50,monthvalue
63.8.50,63,8,50,lsoaname,Charnwood 003E,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,50,lsoaname
63.8.51,63,8,51,lsoaname,Charnwood 002A,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,51,lsoaname
63.8.52,63,8,52,lsoaname,Blaby 002C,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,52,lsoaname
63.8.53,63,8,53,lsoaname,Charnwood 021E,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,53,lsoaname
63.8.54,63,8,54,lsoaname,Blaby 006C,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,54,lsoaname
63.0.56,63,0,56,crimeid,1c27ccefff27a07f36f0d75366f1c59c3aacb19c15e2651109a048471bd7cec8,7a6058112726bfacb8125a392e3312124d612a77003850f39219efbf6b998d57,FD_VIOLATION,UK_CSV0000000000010614,56,crimeid
63.8.56,63,8,56,lsoaname,Leicester 002B,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,56,lsoaname
63.2.57,63,2,57,reportedby,Leicestershire Poflice,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,57,reportedby
63.8.57,63,8,57,lsoaname,Harborough 007B,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,57,lsoaname
63.0.58,63,0,58,crimeid,1c27ccefff27a07f36f0d75366f1c59c3aacb19c15e2651109a048471bd7cec8,65a6f5dc70e600f0733f93acc8031f95ea2273a33689a0145bf8c6305c63e471,FD_VIOLATION,UK_CSV0000000000010614,58,crimeid
63.8.58,63,8,58,lsoaname,Hinckley and Bosworth 010B,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,58,lsoaname
63.3.59,63,3,59,fallswithin,Leicestershier Police,Leicestershire Police,RANDOM_TYPO,UK_CSV0000000000010614,59,fallswithin
63.8.59,63,8,59,lsoaname,Blaby 006C,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,59,lsoaname
63.8.60,63,8,60,lsoaname,Leicester 002B,Leicester 041A,FD_VIOLATION,UK_CSV0000000000010614,60,lsoaname
