cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
1865.location_name,1865,location_name,Maen Mellt (Morfa Nefyn),Maen Mellt (Morfa Nefy)n,FD_VIOLATION,record_key -> location_name,"[e31, e23, e17, e27]"
232.start_date,232,start_date,1997-05-19,1997-05-17,FD_VIOLATION,record_key -> start_date,"[e8, e32, e24, e34, e37, e36, e28, e18]"
91.record_key,91,record_key,JNCCMNCR10553660,JNCCMNCR10554395,FD_VIOLATION,record_key -> aphia_id,"[e5, e6, e7, e8, e9, e10, e1, e2, e3, e4]"
2272.species,2272,species,Lissoclinum perforatum,iLssoclinum perforatum,FD_VIOLATION,record_key -> species,[e12]
1136.record_key,1136,record_key,JNCCMNCR10551795,JNCCMNCR10557195,RANDOM_TYPO,,[]
1617.start_date,1617,start_date,1997-05-17,1997-05-1v7,FD_VIOLATION,record_key -> start_date,"[e32, e24, e34, e37, e28, e18]"
25.data_type,25,data_type,Point,Pint,RANDOM_TYPO,,[]
1640.record_key,1640,record_key,JNCCMNCR10552014,NJCCMNCR10552014,RANDOM_TYPO,,[]
989.latitude,989,latitude,52.7545067979497,136.75450679794972,FD_VIOLATION,record_key -> latitude,"[e30, e15]"
754.data_type,754,data_type,Point,Poinxt,RANDOM_TYPO,,[]
157.species,157,species,Obelia geniculata,Inachus phalangium,FD_VIOLATION,record_key -> species,"[e13, e12, e2]"
"1820.sample_comment,""Silty boulders and cobbles in the upper circalittoral with dense Balanusc renatus, Morchellium argus, Chartella papyracea, Bugula spp. and bryozoan crusts and Dysidea fragilis."",""Silty boulders and cobbles in the upper circalittoral with dense Balanus crenatus, Morchellium argus",1820,"sample_comment,""Silty boulders and cobbles in the upper circalittoral with dense Balanusc renatus, Morchellium argus, Chartella papyracea, Bugula spp"," Bugula spp. and bryozoan crusts and Dysidea fragilis.""", Chartella papyracea,FD_VIOLATION,,[e14]
661.survey_key,661,survey_key,JNCCMNCR10000644,JNCCMmNCR10000644,RANDOM_TYPO,,[]
753.start_date,753,start_date,1997-05-17,1997-051-7,FD_VIOLATION,record_key -> start_date,"[e32, e24, e34, e37, e28, e18]"
1761.end_date,1761,end_date,1997-05-16,1997-0-516,FD_VIOLATION,record_key -> end_date,"[e33, e35, e37, e36, e25, e19, e29]"
210.sample_key,210,sample_key,JNCCMNCR10028723,JNCCMNCR10028810,FD_VIOLATION,record_key -> sample_key,"[e20, e15, e14, e17, e16, e19, e18, e3]"
