cell_id,table_id,column_id,row_number,column_name,source_table,source_row,source_column,error_type
40.0.0,40,0,0,record_key,UK_CSV0000000000002695,0,record_key,
40.1.0,40,1,0,survey_key,UK_CSV0000000000002695,0,survey_key,
40.2.0,40,2,0,survey_name,UK_CSV0000000000002695,0,survey_name,
40.3.0,40,3,0,sample_key,UK_CSV0000000000002695,0,sample_key,
40.4.0,40,4,0,start_date,UK_CSV0000000000002695,0,start_date,
40.5.0,40,5,0,end_date,UK_CSV0000000000002695,0,end_date,
40.6.0,40,6,0,date_type,UK_CSV0000000000002695,0,date_type,
40.7.0,40,7,0,location_name,UK_CSV0000000000002695,0,location_name,
40.8.0,40,8,0,data_type,UK_CSV0000000000002695,0,data_type,RANDOM_TYPO
40.9.0,40,9,0,latitude,UK_CSV0000000000002695,0,latitude,
40.10.0,40,10,0,longitude,UK_CSV0000000000002695,0,longitude,
40.11.0,40,11,0,projection,UK_CSV0000000000002695,0,projection,
40.12.0,40,12,0,aphia_id,UK_CSV0000000000002695,0,aphia_id,
40.13.0,40,13,0,species,UK_CSV0000000000002695,0,species,
40.14.0,40,14,0,uncertain,UK_CSV0000000000002695,0,uncertain,
40.15.0,40,15,0,abundance_sacforn,UK_CSV0000000000002695,0,abundance_sacforn,
40.16.0,40,16,0,is_dead,UK_CSV0000000000002695,0,is_dead,
40.17.0,40,17,0,sample_comment,UK_CSV0000000000002695,0,sample_comment,
40.0.1,40,0,1,record_key,UK_CSV0000000000002695,1,record_key,
40.1.1,40,1,1,survey_key,UK_CSV0000000000002695,1,survey_key,
40.2.1,40,2,1,survey_name,UK_CSV0000000000002695,1,survey_name,
40.3.1,40,3,1,sample_key,UK_CSV0000000000002695,1,sample_key,
40.4.1,40,4,1,start_date,UK_CSV0000000000002695,1,start_date,
40.5.1,40,5,1,end_date,UK_CSV0000000000002695,1,end_date,
40.6.1,40,6,1,date_type,UK_CSV0000000000002695,1,date_type,
40.7.1,40,7,1,location_name,UK_CSV0000000000002695,1,location_name,
