cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
40.8.0,40,8,0,data_type,Poit,Point,RANDOM_TYPO,UK_CSV0000000000002695,0,data_type
40.8.2,40,8,2,data_type,Poitn,Point,RANDOM_TYPO,UK_CSV0000000000002695,2,data_type
40.3.4,40,3,4,sample_key,JNCCMNCR10028701,JNCCMNCR10028874,FD_VIOLATION,UK_CSV0000000000002695,4,sample_key
40.11.4,40,11,4,projection,WSG84,WGS84,RANDOM_TYPO,UK_CSV0000000000002695,4,projection
40.3.5,40,3,5,sample_key,JNCCMNCR10028068,JNCCMNCR10028703,FD_VIOLATION,UK_CSV0000000000002695,5,sample_key
40.12.6,40,12,6,aphia_id,135141.0,103788.0,FD_VIOLATION,UK_CSV0000000000002695,6,aphia_id
40.2.7,40,2,7,survey_name,1997 MNCR Bardsey Island and SW Lleyn Peninsula sublittoral survye,1997 MNCR Bardsey Island and SW Lleyn Peninsula sublittoral survey,RANDOM_TYPO,UK_CSV0000000000002695,7,survey_name
40.6.8,40,6,8,date_type,,D,RANDOM_TYPO,UK_CSV0000000000002695,8,date_type
40.8.8,40,8,8,data_type,Piont,Point,RANDOM_TYPO,UK_CSV0000000000002695,8,data_type
40.12.8,40,12,8,aphia_id,135141.0,103853.0,FD_VIOLATION,UK_CSV0000000000002695,8,aphia_id
40.2.9,40,2,9,survey_name,1997 MNCR Bardsey Island and SW Lleyn Peninsula sublittohral survey,1997 MNCR Bardsey Island and SW Lleyn Peninsula sublittoral survey,RANDOM_TYPO,UK_CSV0000000000002695,9,survey_name
40.0.10,40,0,10,record_key,JNCCMNCR10553536,JNCCMNCR10550832,FD_VIOLATION,UK_CSV0000000000002695,10,record_key
40.5.11,40,5,11,end_date,1997-05-18,1997-05-16,FD_VIOLATION,UK_CSV0000000000002695,11,end_date
40.3.13,40,3,13,sample_key,JNCCMNCR10028068,JNCCMNCR10028733,FD_VIOLATION,UK_CSV0000000000002695,13,sample_key
40.6.13,40,6,13,date_type,***,D,RANDOM_TYPO,UK_CSV0000000000002695,13,date_type
40.7.13,40,7,13,location_name,Maen Bugail (Bardsey Island),Pen-y-Cil (Aberdaron),FD_VIOLATION,UK_CSV0000000000002695,13,location_name
40.10.13,40,10,13,longitude,-4.8000814396994,-4.73929046100033,FD_VIOLATION,UK_CSV0000000000002695,13,longitude
40.0.14,40,0,14,record_key,JNCCMNCR10552248,JNCCMNCR10540387,FD_VIOLATION,UK_CSV0000000000002695,14,record_key
40.1.14,40,1,14,survey_key,JCCMNCR10000644,JNCCMNCR10000644,RANDOM_TYPO,UK_CSV0000000000002695,14,survey_key
40.3.14,40,3,14,sample_key,JNCCMNCR10028701,JNCCMNCR10028261,FD_VIOLATION,UK_CSV0000000000002695,14,sample_key
40.7.14,40,7,14,location_name,N Mynydd Mawr (Aberdaron),Pen Cristin (Bardsey Island),FD_VIOLATION,UK_CSV0000000000002695,14,location_name
40.10.14,40,10,14,longitude,-4.78546155797513,-4.78575754044054,FD_VIOLATION,UK_CSV0000000000002695,14,longitude
40.0.15,40,0,15,record_key,JNCCMNCR10551422,JNCCMNCR10555066,FD_VIOLATION,UK_CSV0000000000002695,15,record_key
40.1.15,40,1,15,survey_key,JNCCMNC10000644,JNCCMNCR10000644,RANDOM_TYPO,UK_CSV0000000000002695,15,survey_key
40.3.15,40,3,15,sample_key,JNCCMNCR10028701,JNCCMNCR10028874,FD_VIOLATION,UK_CSV0000000000002695,15,sample_key
40.12.15,40,12,15,aphia_id,135141.0,134113.0,FD_VIOLATION,UK_CSV0000000000002695,15,aphia_id
40.3.16,40,3,16,sample_key,JNCCMNCR10028118,JNCCMNCR10028683,FD_VIOLATION,UK_CSV0000000000002695,16,sample_key
40.10.16,40,10,16,longitude,-4.76768122998075,-4.69332193779888,FD_VIOLATION,UK_CSV0000000000002695,16,longitude
40.17.16,40,17,16,sample_comment,"Hydroids, ascidians and sparse algae on silty boulders in the upper circalittoral. Balanus crenatus relatively dense with patches of Morchellium argus and tufts of erect bryozoans and hydroids.","Porifera indet crusts has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Small boulders and cobbles in a matrix of pebbles and shell gravel. The boulders and cobbles were covered in Balanus crenatus, there were many patches of an encrusting sponge. Conspicuous was Alcyonium digitatum, Polycarpa pomaria and Morchellium argus. Many species present in low abundance making this a rich biotope. Sagartia elegans was also conspicuous.",FD_VIOLATION,UK_CSV0000000000002695,16,sample_comment
40.0.17,40,0,17,record_key,JNCCMNCR10553536,JNCCMNCR10551278,FD_VIOLATION,UK_CSV0000000000002695,17,record_key
40.3.17,40,3,17,sample_key,JNCCMNCR10028857,JNCCMNCR10028700,FD_VIOLATION,UK_CSV0000000000002695,17,sample_key
40.7.17,40,7,17,location_name,Maen Bugail (Bardsey Island),N side of Maen Mellt (Morfa Nefyn),FD_VIOLATION,UK_CSV0000000000002695,17,location_name
40.10.17,40,10,17,longitude,-4.77917487829945,-4.73110696747324,FD_VIOLATION,UK_CSV0000000000002695,17,longitude
40.17.17,40,17,17,sample_comment,"Upper circalittoral bedrock, boulders and cobbles with a covering of sand in some areas. Hemimycale columella, Nemertesia spp., Aplidium densum, Polymastia mammilaris and a few Ciocalypta penicillus. Algae included Gymnogongrus crenulatus- a SW species.","Dense bryozoans especially Crisia denticulata, Bicellariella ciliata and Bugula turbinata with barnacles, colonial ascidians and Dendrodoa grossularia and sponges, especially Stelligera rigida and Raspailia ramosa.",FD_VIOLATION,UK_CSV0000000000002695,17,sample_comment
40.0.18,40,0,18,record_key,JNCCMNCR10551422,JNCCMNCR10540696,FD_VIOLATION,UK_CSV0000000000002695,18,record_key
40.3.18,40,3,18,sample_key,JNCCMNCR10028109,JNCCMNCR10028289,FD_VIOLATION,UK_CSV0000000000002695,18,sample_key
40.7.18,40,7,18,location_name,W of Cristin (Bardsey Island),Maen Mellt (Morfa Nefyn),FD_VIOLATION,UK_CSV0000000000002695,18,location_name
40.8.18,40,8,18,data_type,Piont,Point,RANDOM_TYPO,UK_CSV0000000000002695,18,data_type
40.10.18,40,10,18,longitude,-4.77917487829945,-4.73178655237071,FD_VIOLATION,UK_CSV0000000000002695,18,longitude
40.12.18,40,12,18,aphia_id,134113.0,135144.0,FD_VIOLATION,UK_CSV0000000000002695,18,aphia_id
40.12.19,40,12,19,aphia_id,126792.0,135144.0,FD_VIOLATION,UK_CSV0000000000002695,19,aphia_id
