cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
4517.crimetype,4517,crimetype,Violence and sexual offences,Violence and sexual offencets,RANDOM_TYPO,,[]
2958.lsoacode,2958,lsoacode,W01001622,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
4660.lsoacode,4660,lsoacode,W01001511,W01001441,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2029.lsoacode,2029,lsoacode,W01001421,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3483.lsoaname,3483,lsoaname,Newport 013A,eNwport 013A,FD_VIOLATION,lsoacode -> lsoaname,[e1]
287.lsoaname,287,lsoaname,Blaenau Gwent 005A,Blaenau Gcwent 005A,FD_VIOLATION,lsoacode -> lsoaname,[e1]
2103.lsoacode,2103,lsoacode,W01001399,W01001441,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1996.lsoacode,1996,lsoacode,W01001372,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1706.lsoacode,1706,lsoacode,W01001410,W01001442,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1904.monthvalue,1904,monthvalue,2023-03,202303,RANDOM_TYPO,,[]
4586.lsoacode,4586,lsoacode,W01001523,W01001442,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2393.lsoacode,2393,lsoacode,W01001553,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
4093.reportedby,4093,reportedby,Gwent Police,Gwent Poilce,RANDOM_TYPO,,[]
228.fallswithin,228,fallswithin,Gwent Police,sGwent Police,RANDOM_TYPO,,[]
1965.monthvalue,1965,monthvalue,2023-03,2023q-03,RANDOM_TYPO,,[]
1174.fallswithin,1174,fallswithin,Gwent Police,Gwent Ploice,RANDOM_TYPO,,[]
2266.monthvalue,2266,monthvalue,2023-03,202-03,RANDOM_TYPO,,[]
1067.lsoacode,1067,lsoacode,W01001347,W01001441,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1975.lsoacode,1975,lsoacode,W01001371,W01001441,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
642.lsoaname,642,lsoaname,Blaenau Gwent 008E,Blaenu Gwent 008E,FD_VIOLATION,lsoacode -> lsoaname,[e1]
4681.lsoacode,4681,lsoacode,W01001515,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2937.lsoacode,2937,lsoacode,W01001620,W01001442,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1850.lsoaname,1850,lsoaname,Caerphilly 019C,aerphilly 019C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
3650.monthvalue,3650,monthvalue,2023-03,202p3-03,RANDOM_TYPO,,[]
