cell_id,table_id,column_id,row_number,column_name,source_table,source_row,source_column,error_type
47.0.0,47,0,0,survey_name,UK_CSV0000000000004306,0,survey_name,
47.1.0,47,1,0,start_date,UK_CSV0000000000004306,0,start_date,
47.2.0,47,2,0,end_date,UK_CSV0000000000004306,0,end_date,
47.3.0,47,3,0,species,UK_CSV0000000000004306,0,species,
47.4.0,47,4,0,sample_key,UK_CSV0000000000004306,0,sample_key,
47.5.0,47,5,0,record_key,UK_CSV0000000000004306,0,record_key,
47.6.0,47,6,0,uncertain,UK_CSV0000000000004306,0,uncertain,
47.7.0,47,7,0,latitude,UK_CSV0000000000004306,0,latitude,
47.8.0,47,8,0,data_type,UK_CSV0000000000004306,0,data_type,
47.9.0,47,9,0,projection,UK_CSV0000000000004306,0,projection,
47.10.0,47,10,0,longitude,UK_CSV0000000000004306,0,longitude,
47.0.1,47,0,1,survey_name,UK_CSV0000000000004306,1,survey_name,
47.1.1,47,1,1,start_date,UK_CSV0000000000004306,1,start_date,
47.2.1,47,2,1,end_date,UK_CSV0000000000004306,1,end_date,
47.3.1,47,3,1,species,UK_CSV0000000000004306,1,species,
47.4.1,47,4,1,sample_key,UK_CSV0000000000004306,1,sample_key,
47.5.1,47,5,1,record_key,UK_CSV0000000000004306,1,record_key,
47.6.1,47,6,1,uncertain,UK_CSV0000000000004306,1,uncertain,
47.7.1,47,7,1,latitude,UK_CSV0000000000004306,1,latitude,
47.8.1,47,8,1,data_type,UK_CSV0000000000004306,1,data_type,
47.9.1,47,9,1,projection,UK_CSV0000000000004306,1,projection,
47.10.1,47,10,1,longitude,UK_CSV0000000000004306,1,longitude,
47.0.2,47,0,2,survey_name,UK_CSV0000000000004306,2,survey_name,
47.1.2,47,1,2,start_date,UK_CSV0000000000004306,2,start_date,
47.2.2,47,2,2,end_date,UK_CSV0000000000004306,2,end_date,
47.3.2,47,3,2,species,UK_CSV0000000000004306,2,species,
47.4.2,47,4,2,sample_key,UK_CSV0000000000004306,2,sample_key,
47.5.2,47,5,2,record_key,UK_CSV0000000000004306,2,record_key,
47.6.2,47,6,2,uncertain,UK_CSV0000000000004306,2,uncertain,
47.7.2,47,7,2,latitude,UK_CSV0000000000004306,2,latitude,
47.8.2,47,8,2,data_type,UK_CSV0000000000004306,2,data_type,
47.9.2,47,9,2,projection,UK_CSV0000000000004306,2,projection,
47.10.2,47,10,2,longitude,UK_CSV0000000000004306,2,longitude,
47.0.3,47,0,3,survey_name,UK_CSV0000000000004306,3,survey_name,
47.1.3,47,1,3,start_date,UK_CSV0000000000004306,3,start_date,
47.2.3,47,2,3,end_date,UK_CSV0000000000004306,3,end_date,
47.3.3,47,3,3,species,UK_CSV0000000000004306,3,species,
47.4.3,47,4,3,sample_key,UK_CSV0000000000004306,3,sample_key,
47.5.3,47,5,3,record_key,UK_CSV0000000000004306,3,record_key,
47.6.3,47,6,3,uncertain,UK_CSV0000000000004306,3,uncertain,
47.7.3,47,7,3,latitude,UK_CSV0000000000004306,3,latitude,
47.8.3,47,8,3,data_type,UK_CSV0000000000004306,3,data_type,
47.9.3,47,9,3,projection,UK_CSV0000000000004306,3,projection,
47.10.3,47,10,3,longitude,UK_CSV0000000000004306,3,longitude,
47.0.4,47,0,4,survey_name,UK_CSV0000000000004306,4,survey_name,
47.1.4,47,1,4,start_date,UK_CSV0000000000004306,4,start_date,
47.2.4,47,2,4,end_date,UK_CSV0000000000004306,4,end_date,
47.3.4,47,3,4,species,UK_CSV0000000000004306,4,species,
47.4.4,47,4,4,sample_key,UK_CSV0000000000004306,4,sample_key,
47.5.4,47,5,4,record_key,UK_CSV0000000000004306,4,record_key,FD_VIOLATION
47.6.4,47,6,4,uncertain,UK_CSV0000000000004306,4,uncertain,
47.7.4,47,7,4,latitude,UK_CSV0000000000004306,4,latitude,
47.8.4,47,8,4,data_type,UK_CSV0000000000004306,4,data_type,
47.9.4,47,9,4,projection,UK_CSV0000000000004306,4,projection,
47.10.4,47,10,4,longitude,UK_CSV0000000000004306,4,longitude,
47.0.5,47,0,5,survey_name,UK_CSV0000000000004306,5,survey_name,
47.1.5,47,1,5,start_date,UK_CSV0000000000004306,5,start_date,
47.2.5,47,2,5,end_date,UK_CSV0000000000004306,5,end_date,
47.3.5,47,3,5,species,UK_CSV0000000000004306,5,species,
47.4.5,47,4,5,sample_key,UK_CSV0000000000004306,5,sample_key,FD_VIOLATION
47.5.5,47,5,5,record_key,UK_CSV0000000000004306,5,record_key,
47.6.5,47,6,5,uncertain,UK_CSV0000000000004306,5,uncertain,
47.7.5,47,7,5,latitude,UK_CSV0000000000004306,5,latitude,
47.8.5,47,8,5,data_type,UK_CSV0000000000004306,5,data_type,
