cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
1869.lsoacode,1869,lsoacode,E01018477,E01018585,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2760.reportedby,2760,reportedby,Cheshire Constabulary,Chesqhire Constabulary,RANDOM_TYPO,,[]
499.locationvalue,499,locationvalue,On or near Princess Street,On or near PrincessStreet,RANDOM_TYPO,,[]
574.lsoaname,574,lsoaname,Cheshire East 012B,CheshireE ast 012B,FD_VIOLATION,lsoacode -> lsoaname,[e1]
3237.lsoaname,3237,lsoaname,Cheshire West and Chester 007A,Chehire West and Chester 007A,FD_VIOLATION,lsoacode -> lsoaname,[e1]
1014.lsoacode,1014,lsoacode,E01018627,E01018585,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
521.lsoacode,521,lsoacode,E01018608,E01018587,FD_VIOLATION,lsoacode -> lsoaname,[e1]
8472.lsoaname,8472,lsoaname,Warrington 021F,Warringto n021F,FD_VIOLATION,lsoacode -> lsoaname,[e1]
7988.lsoaname,7988,lsoaname,Warrington 017F,aWrrington 017F,FD_VIOLATION,lsoacode -> lsoaname,[e1]
2905.lsoacode,2905,lsoacode,E01018452,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
4174.fallswithin,4174,fallswithin,Cheshire Constabulary,Cheshire Conjstabulary,RANDOM_TYPO,,[]
7855.lsoacode,7855,lsoacode,E01012499,E01012499***,FD_VIOLATION,lsoacode -> lsoaname,[e2]
1936.monthvalue,1936,monthvalue,2020-12,202-012,RANDOM_TYPO,,[]
1386.crimetype,1386,crimetype,Anti-social behaviour,Anti-social ehaviour,RANDOM_TYPO,,[]
2266.lsoacode,2266,lsoacode,E01018464,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3422.lastoutcomecategory,3422,lastoutcomecategory,Unable to prosecute suspect,Unable to proisecute suspect,RANDOM_TYPO,,[]
3683.lsoaname,3683,lsoaname,Cheshire West and Chester 012B,Cheshire Wesot and Chester 012B,FD_VIOLATION,lsoacode -> lsoaname,[e1]
6941.lsoaname,6941,lsoaname,Warrington 003C,Warrington 00j3C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
8599.monthvalue,8599,monthvalue,2020-12,202u0-12,RANDOM_TYPO,,[]
6554.lastoutcomecategory,6554,lastoutcomecategory,Unable to prosecute suspect,nUable to prosecute suspect,RANDOM_TYPO,,[]
6247.lsoaname,6247,lsoaname,Halton 008D,Halton 0g08D,FD_VIOLATION,lsoacode -> lsoaname,[e1]
7970.fallswithin,7970,fallswithin,Cheshire Constabulary,CheshireConstabulary,RANDOM_TYPO,,[]
5633.lsoaname,5633,lsoaname,Halton 002A,Halton 00d2A,FD_VIOLATION,lsoacode -> lsoaname,[e1]
5511.lsoacode,5511,lsoacode,E01018724,E01017824,FD_VIOLATION,lsoacode -> lsoaname,[e2]
5417.crimetype,5417,crimetype,Anti-social behaviour,Anti-social behavixour,RANDOM_TYPO,,[]
3228.lsoacode,3228,lsoacode,E01018519,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2340.lsoacode,2340,lsoacode,E01018388,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3362.crimeid,3362,crimeid,d973cfd4318432c309f40c4c035d957eacfae291e1831312a09e0a22507333e3,d973cfd4318432c309f40c4c035d957eacfae291e1831312ai09e0a22507333e3,RANDOM_TYPO,,[]
6802.reportedby,6802,reportedby,Cheshire Constabulary,Cheshire Constbaulary,RANDOM_TYPO,,[]
3546.lastoutcomecategory,3546,lastoutcomecategory,Further action is not in the public interest,Further action is not in the public iterest,RANDOM_TYPO,,[]
500.lsoacode,500,lsoacode,E01018606,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
8558.lsoaname,8558,lsoaname,Warrington 023D,Warringtno 023D,FD_VIOLATION,lsoacode -> lsoaname,[e1]
1100.lsoaname,1100,lsoaname,Cheshire East 019C,Cheshire East h019C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
4554.lsoacode,4554,lsoacode,E01018368,E01018585,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
7502.fallswithin,7502,fallswithin,Cheshire Constabulary,Cheshire Constabuary,RANDOM_TYPO,,[]
468.lsoacode,468,lsoacode,E01018603,E01018586,FD_VIOLATION,lsoacode -> lsoaname,[e1]
8545.lastoutcomecategory,8545,lastoutcomecategory,Unable to prosecute suspect,Unpable to prosecute suspect,RANDOM_TYPO,,[]
790.lsoacode,790,lsoacode,E01018631,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
6109.lsoaname,6109,lsoaname,Halton 007D,Halton 0i07D,FD_VIOLATION,lsoacode -> lsoaname,[e1]
8128.lsoaname,8128,lsoaname,Warrington 018F,Warringon 018F,FD_VIOLATION,lsoacode -> lsoaname,[e1]
3249.lsoacode,3249,lsoacode,E01018520,E01018585,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
5323.lsoaname,5323,lsoaname,Cheshire West and Chester 040C,Cheshir eWest and Chester 040C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
6779.lsoaname,6779,lsoaname,Halton 015E,Haltno 015E,FD_VIOLATION,lsoacode -> lsoaname,[e1]
1026.lsoaname,1026,lsoaname,Cheshire East 018E,Cheshirre East 018E,FD_VIOLATION,lsoacode -> lsoaname,[e1]
2933.reportedby,2933,reportedby,Cheshire Constabulary,Cheshrie Constabulary,RANDOM_TYPO,,[]
2287.lsoacode,2287,lsoacode,E01018496,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3571.lsoacode,3571,lsoacode,E01018551,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
5739.lsoaname,5739,lsoaname,Halton 004A,Haltion 004A,FD_VIOLATION,lsoacode -> lsoaname,[e1]
1848.lsoacode,1848,lsoacode,E01018463,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1995.fallswithin,1995,fallswithin,Cheshire Constabulary,CheshireC onstabulary,RANDOM_TYPO,,[]
3323.lsoacode,3323,lsoacode,E01018563,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2121.lsoaname,2121,lsoaname,Cheshire East 038C,Cheshire Eats 038C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
3672.crimetype,3672,crimetype,Violence and sexual offences,Violence nd sexual offences,RANDOM_TYPO,,[]
3881.crimetype,3881,crimetype,Other theft,Other tehft,RANDOM_TYPO,,[]
