row_idx,source_table,source_variant,source_row_idx,partition
0,Emergency_Operating_Center_Tools,FD,0,all
1,Emergency_Operating_Center_Tools,FD,1,all
2,Emergency_Operating_Center_Tools,FD,2,all
3,Emergency_Operating_Center_Tools,FD,3,all
4,Emergency_Operating_Center_Tools,FD,4,all
5,Emergency_Operating_Center_Tools,FD,5,all
6,Emergency_Operating_Center_Tools,FD,6,all
7,Regional_Tier_Graduation_Rate,FD,0,all
8,Regional_Tier_Graduation_Rate,FD,1,all
9,Regional_Tier_Graduation_Rate,FD,2,all
10,Regional_Tier_Graduation_Rate,FD,3,all
11,Regional_Tier_Graduation_Rate,FD,4,all
12,Regional_Tier_Graduation_Rate,FD,5,all
13,Regional_Tier_Graduation_Rate,FD,6,all
14,Regional_Tier_Graduation_Rate,FD,7,all
15,Shared_IT_Support_Services,FD,0,all
16,Shared_IT_Support_Services,FD,1,all
17,Shared_IT_Support_Services,FD,2,all
18,Shared_IT_Support_Services,FD,3,all
19,Shared_IT_Support_Services,FD,4,all
20,Shared_IT_Support_Services,FD,5,all
21,Shared_IT_Support_Services,FD,6,all
