cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
17.species,17,species,Aplidium proliferum,Ahnfeltia plicata,FD_VIOLATION,record_key -> species,"[e13, e14, e2]"
1508.start_date,1508,start_date,1987-08-04,1987-0u8-04,FD_VIOLATION,record_key -> start_date,[e19]
154.data_type,154,data_type,Point,Poitn,RANDOM_TYPO,,[]
2710.end_date,2710,end_date,1987-08-17,1987-c08-17,FD_VIOLATION,record_key -> end_date,[e20]
206.species,206,species,Cliona celata,Dendronotus frondosus,FD_VIOLATION,record_key -> species,"[e13, e14, e2]"
1094.species,1094,species,Bugula flabellata,Bugula flabellxata,FD_VIOLATION,record_key -> species,[e13]
96.species,96,species,Aplidium punctum,Callionymus lyra,FD_VIOLATION,record_key -> species,"[e13, e14, e2]"
1868.data_type,1868,data_type,Point,oint,RANDOM_TYPO,,[]
2254.data_type,2254,data_type,Point,Piont,RANDOM_TYPO,,[]
2689.end_date,2689,end_date,1987-08-17,1987-08-1q7,FD_VIOLATION,record_key -> end_date,[e20]
1742.date_type,1742,date_type,D,qD,FD_VIOLATION,record_key -> date_type,"[e22, e21]"
675.survey_name,675,survey_name,1987 Wood Flamborough Head sublittoral survey,1987 Wood Flamborough Head sublittonral survey,RANDOM_TYPO,,[]
1557.longitude,1557,longitude,-0.157366307191896,17.842633692808104,FD_VIOLATION,record_key -> longitude,"[e23, e17]"
1611.start_date,1611,start_date,1987-08-19,1897-08-19,FD_VIOLATION,record_key -> start_date,[e19]
264.latitude,264,latitude,54.1240195516796,54.1269332453616,FD_VIOLATION,record_key -> latitude,"[e5, e24, e23, e25, e16]"
697.survey_key,697,survey_key,JNCCMNCR10000145,JNCMNCR10000145,RANDOM_TYPO,,[]
2783.sample_key,2783,sample_key,JNCCMNCR10015196,JNCMNCR10015196,RANDOM_TYPO,,[]
"614.sample_comment,""Bedrock ledges, outcrops and wide gullies which were algal dominated. Delesseria sanguinea frequent with decreasing depth. First small Laminaria hyperborea, with an understroey of Plocamium cartilagineum and Hypoglossum hypoglossoides. One small patch of Haliclona oculata. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."",""Bedrock ledges",614,"sample_comment,""Bedrock ledges, outcrops and wide gullies which were algal dominated"," with an understorey of Plocamium cartilagineum and Hypoglossum hypoglossoides. One small patch of Haliclona oculata. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.""", outcrops and wide gullies which were algal dominated. Delesseria sanguinea frequent with decreasing depth. First small Laminaria hyperborea,FD_VIOLATION,,[e15]
2088.latitude,2088,latitude,54.1421422069869,63.1421422069869,FD_VIOLATION,record_key -> latitude,"[e25, e16]"
662.aphia_id,662,aphia_id,111597,111686,FD_VIOLATION,record_key -> aphia_id,[e14]
2072.projection,2072,projection,WGS84,WGSh84,RANDOM_TYPO,,[]
2945.projection,2945,projection,WGS84,GWS84,RANDOM_TYPO,,[]
"2288.sample_comment,""Horizontal surfaces of large boulders and bedrock. Irregular bedrock with shallow gullies in kelp forest. Understorey of red weeds e.g. Delessaria sanguinea and large patches of Polyclinum aurantium. This soon gave way to more broken ground with deeper gullies and vertical edges of bedrock with fewer red weeds and a very rich animal turf. All species recorded for the area were present with no obviuos habitat preference. Occasional flat topped plateux, about 1 - 2 m above the general bottom and had sparse kelp cover with a more varied understorey of red weeds and faunal turf. Undercut edges had numerous crabs and a few lobstersand also one leopard spotted goby. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.""",2288,"sample_comment,""Horizontal surfaces of large boulders and bedrock"," about 1 - 2 m above the general bottom and had sparse kelp cover with a more varied understorey of red weeds and faunal turf. Undercut edges had numerous crabs and a few lobsters and also one leopard spotted goby. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.""","""Horizontal surfaces of large boulders and bedrock. Irregular bedrock with shallow gullies in kelp forest. Understorey of red weeds e.g. Delessaria sanguinea and large patches of Polyclinum aurantium. This soon gave way to more broken ground with deeper gullies and vertical edges of bedrock with fewer red weeds and a very rich animal turf. All species recorded for the area were present with no obviuos habitat preference. Occasional flat topped plateux",FD_VIOLATION,,[e15]
629.date_type,629,date_type,D,,FD_VIOLATION,record_key -> date_type,"[e22, e21]"
1082.survey_name,1082,survey_name,1987 Wood Flamborough Head sublittoral survey,1987 Wood Flamborough Head ublittoral survey,RANDOM_TYPO,,[]
2455.survey_key,2455,survey_key,JNCCMNCR10000145,JNCCMNCR1000145,RANDOM_TYPO,,[]
41.survey_name,41,survey_name,1987 Wood Flamborough Head sublittoral survey,1987 Wood Flamborough Head sublittoral survy,RANDOM_TYPO,,[]
1014.date_type,1014,date_type,D,***,FD_VIOLATION,record_key -> date_type,[e21]
1651.latitude,1651,latitude,54.1421422069869,97.1421422069869,FD_VIOLATION,record_key -> latitude,"[e25, e16]"
2814.start_date,2814,start_date,1987-08-16,1987-08-1a6,FD_VIOLATION,record_key -> start_date,[e19]
1704.projection,1704,projection,WGS84,GS84,RANDOM_TYPO,,[]
"160.sample_comment,""Small rocks were covered with algae, mixed with some Halecium spp. Flatter rocks were covered with Polydora spp. and silt. Clavelina lepadiformis forms many small clumps on many small rocks. There were pebbles with Pomatoceros spp. Sand and gravel was colonised with Sabella spp. and Lanice conchilega (but not very many). Boulders have more bryozoa (Flustra foliacea and small tufts of Bicellaria ciliata, Crisia spp. and Bugula spp.) than red algae. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."",""Tops of outcrops had tatty kelp",160,"sample_comment,""Small rocks were covered with algae, mixed with some Halecium spp"," Aplidium spp. and Botrylus schlosseri common smaller species included Crisia spp. and Hiatella arctica. Noticeably fewer Alcyonium digitatum and Flustra foliacea than in deeper sites and more sponges. The sides of the outcrops had fewer algae than elsewhere. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.""", the plants smaller than 1 m were overgrown with Obelia spp. and Membranipora mambranacea. The stipes were encrusted with Electra pilosa and Halichondria panicea and red algae. Areas between the kelp with a range of turf species and encrusting species. There were large patches of Myxilla incrustans and Halichondria panicea. Other species included Clavelina lepadiformis,FD_VIOLATION,,"[e22, e15, e4]"
189.species,189,species,Cliona celata,Callionymus lyra,FD_VIOLATION,record_key -> species,"[e13, e14, e2]"
381.projection,381,projection,WGS84,GWS84,RANDOM_TYPO,,[]
352.end_date,352,end_date,1987-08-20,19k87-08-20,FD_VIOLATION,record_key -> end_date,"[e20, e9]"
189.longitude,189,longitude,-0.0737415056317038,-0.105324086200524,FD_VIOLATION,record_key -> longitude,"[e6, e23, e26, e25, e17]"
1172.date_type,1172,date_type,D,,FD_VIOLATION,record_key -> date_type,"[e22, e21]"
