source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000003408,0,crimeid,1,0,RANDOM_TYPO
UK_CSV0000000000003408,2,crimeid,1,2,RANDOM_TYPO
UK_CSV0000000000003408,2,lastoutcomecategory,1,2,RANDOM_TYPO
UK_CSV0000000000003408,3,reportedby,1,3,RANDOM_TYPO
UK_CSV0000000000003408,3,locationvalue,1,3,RANDOM_TYPO
UK_CSV0000000000003408,3,lastoutcomecategory,1,3,RANDOM_TYPO
UK_CSV0000000000003408,4,fallswithin,1,4,RANDOM_TYPO
UK_CSV0000000000003408,7,reportedby,1,7,RANDOM_TYPO
UK_CSV0000000000003408,8,locationvalue,1,8,RANDOM_TYPO
UK_CSV0000000000003408,8,lastoutcomecategory,1,8,RANDOM_TYPO
UK_CSV0000000000003408,11,reportedby,1,11,RANDOM_TYPO
UK_CSV0000000000003408,14,crimetype,1,14,RANDOM_TYPO
UK_CSV0000000000003408,15,fallswithin,1,15,RANDOM_TYPO
UK_CSV0000000000003408,15,lastoutcomecategory,1,15,RANDOM_TYPO
UK_CSV0000000000003408,16,fallswithin,1,16,RANDOM_TYPO
UK_CSV0000000000003408,16,lastoutcomecategory,1,16,RANDOM_TYPO
UK_CSV0000000000003408,20,lsoaname,1,20,FD_VIOLATION
UK_CSV0000000000003408,20,crimetype,1,20,RANDOM_TYPO
UK_CSV0000000000003408,21,lsoaname,1,21,FD_VIOLATION
UK_CSV0000000000003408,22,lsoacode,1,22,FD_VIOLATION
UK_CSV0000000000003408,22,crimetype,1,22,RANDOM_TYPO
UK_CSV0000000000003408,23,lsoacode,1,23,FD_VIOLATION
UK_CSV0000000000003408,24,lsoaname,1,24,FD_VIOLATION
UK_CSV0000000000003408,25,lsoaname,1,25,FD_VIOLATION
UK_CSV0000000000003408,26,lsoacode,1,26,FD_VIOLATION
UK_CSV0000000000003408,26,lastoutcomecategory,1,26,RANDOM_TYPO
UK_CSV0000000000003408,27,lsoaname,1,27,FD_VIOLATION
UK_CSV0000000000003408,28,lsoacode,1,28,FD_VIOLATION
UK_CSV0000000000003408,29,fallswithin,1,29,RANDOM_TYPO
UK_CSV0000000000003408,30,lsoacode,1,30,FD_VIOLATION
UK_CSV0000000000003408,31,lsoacode,1,31,FD_VIOLATION
UK_CSV0000000000003408,31,lastoutcomecategory,1,31,RANDOM_TYPO
UK_CSV0000000000003408,32,lsoacode,1,32,FD_VIOLATION
UK_CSV0000000000003408,33,crimetype,1,33,RANDOM_TYPO
UK_CSV0000000000003408,34,crimeid,1,34,RANDOM_TYPO
UK_CSV0000000000003408,34,fallswithin,1,34,RANDOM_TYPO
UK_CSV0000000000003408,34,lsoaname,1,34,FD_VIOLATION
UK_CSV0000000000003408,34,crimetype,1,34,RANDOM_TYPO
UK_CSV0000000000003408,35,lsoacode,1,35,FD_VIOLATION
UK_CSV0000000000003408,36,fallswithin,1,36,RANDOM_TYPO
UK_CSV0000000000003408,36,lsoaname,1,36,FD_VIOLATION
UK_CSV0000000000003408,37,crimeid,1,37,RANDOM_TYPO
UK_CSV0000000000003408,37,lsoacode,1,37,FD_VIOLATION
UK_CSV0000000000003408,38,lsoacode,1,38,FD_VIOLATION
UK_CSV0000000000003408,39,locationvalue,1,39,RANDOM_TYPO
UK_CSV0000000000003408,39,lsoacode,1,39,FD_VIOLATION
UK_CSV0000000000003408,40,lsoacode,1,40,FD_VIOLATION
UK_CSV0000000000003408,41,lsoacode,1,41,FD_VIOLATION
UK_CSV0000000000003408,42,lsoacode,1,42,FD_VIOLATION
UK_CSV0000000000003408,44,lsoacode,1,44,FD_VIOLATION
UK_CSV0000000000003408,45,lsoaname,1,45,FD_VIOLATION
