object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
1420,695930,2020/04/16 03:59:59+00,RESIDENT,1687 HAROLD AVE,40210.0,2020/04/16 03:59:59+00,7,FIELD
1421,695956,2020/04/20 03:59:59+00,HI-WAY MUFFLER SALES,7119 CANE RUN RD,40258.0,2020/04/22 03:59:59+00,7,FIELD
1422,695986,2020/04/20 03:59:59+00,KROGER L-350,5533 NEW CUT RD,40214.0,2020/04/20 03:59:59+00,7,FIELD
1423,696171,2020/04/20 03:59:59+00,UPS,911 GRADE LN,40213.0,2020/04/22 03:59:59+00,7,FIELD
1424,696244,2020/04/20 03:59:59+00,RESIDENT,1732 S 23RD ST,40210.0,2020/04/22 03:59:59+00,7,FIELD
1425,696338,2020/04/24 03:59:59+00,LC INDUSTRIES,1900 BROWNSBORO RD,40206.0,2020/05/05 03:59:59+00,7,FIELD
1426,696373,2020/04/14 03:59:59+00,APARTMENT COMPLEX,2505 BROWNSBORO RD,40206.0,2020/04/22 03:59:59+00,7,FIELD
1427,696462,2020/04/24 03:59:59+00,TACO BELL,10701 DIXIE HWY,40272.0,2020/04/25 03:59:59+00,7,FIELD
1428,696545,2020/04/27 03:59:59+00,RESIDENT,1921 ELBA DRIVE,40218.0,2020/04/30 03:59:59+00,7,FIELD
1429,696552,2020/04/27 03:59:59+00,CAPTAIN D'S #3329,3937 DIXIE HWY,40217.0,2020/04/28 03:59:59+00,7,FIELD
1430,696594,2020/04/24 03:59:59+00,RESIDENCE,635 CALDWELL ST,40203.0,2020/04/28 03:59:59+00,7,FIELD
1431,696613,2020/04/28 03:59:59+00,DOLLAR TREE #2410,9206 WESTPORT RD,40242.0,2020/04/28 03:59:59+00,7,FIELD
1432,696655,2020/04/28 03:59:59+00,THE PLANT KINGDOM,4101 WESTPORT RD,40207.0,2020/04/29 03:59:59+00,7,FIELD
1433,696956,2020/05/01 03:59:59+00,BB&T,2501 W BROADWAY,40211.0,2020/05/02 03:59:59+00,7,FIELD
1434,697054,2020/05/04 03:59:59+00,RESIDENT,"6605 STRAWBERRY LANE, UNIT 3",40214.0,2020/05/05 03:59:59+00,7,FIELD
1435,701982,2020/07/22 03:59:59+00,WHITE CASTLE #28,7200 CEDAR SPRINGS BLVD,40291.0,2020/07/24 03:59:59+00,7,FIELD
1436,697892,2020/05/18 03:59:59+00,LOWES,4930 NORTON HEALTHCARE BLVD,40241.0,2020/05/19 03:59:59+00,7,FIELD
1437,697948,2020/05/16 03:59:59+00,DOLLAR TREE,1850 S HURSTBOURNE LN,40220.0,2020/05/18 03:59:59+00,7,FIELD
1438,698121,2020/05/21 03:59:59+00,RALLY'S,3455 TAYLOR BLVD,40215.0,2020/05/21 03:59:59+00,7,FIELD
1439,698173,2020/05/21 03:59:59+00,CHICAGO STEAK & LEMONADE,4501 CANE RUN RD,40216.0,2020/05/21 03:59:59+00,7,FIELD
1440,698198,2020/05/22 03:59:59+00,LOWES,9800 PRESTON CROSSING BLVD,40229.0,2020/06/12 03:59:59+00,7,FIELD
1441,698218,2020/05/22 03:59:59+00,ALDI #38,3442 PRESTON HWY,40217.0,2020/05/28 03:59:59+00,7,FIELD
1442,698874,2020/06/04 03:59:59+00,THORNTONS #60,3320 PRESTON HWY,40213.0,2020/06/05 03:59:59+00,7,FIELD
1443,699348,2020/06/15 03:59:59+00,SUBWAY,4801 OUTER LOOP,40219.0,2020/06/30 03:59:59+00,7,FIELD
1444,699780,2020/06/23 03:59:59+00,HOME DEPOT,8232 PRESTON HWY,40219.0,2020/07/14 03:59:59+00,7,FIELD
1445,699965,2020/06/25 03:59:59+00,MCDONALD'S #1,8600 DIXIE HWY,40258.0,2020/06/25 03:59:59+00,7,FIELD
1446,700197,2020/06/29 03:59:59+00,MIRAGE SALON & SPA,6705 SHEPHERDSVILLE RD,40228.0,2020/08/17 03:59:59+00,7,FIELD
1447,701019,2020/07/11 03:59:59+00,KROGER L-292,7509 TERRY RD,40258.0,2020/07/14 03:59:59+00,7,FIELD
1448,701037,2020/07/11 03:59:59+00,KROGER L-346,3039 BRECKENRIDGE LN,40220.0,2020/07/14 03:59:59+00,7,FIELD
1449,701084,2020/07/13 03:59:59+00,HOME DEPOT,6840 DIXIE HWY,40258.0,2020/08/10 03:59:59+00,7,FIELD
1450,701085,2020/07/13 03:59:59+00,DOLLAR TREE #1932,5713 PRESTON HWY,40219.0,2020/07/15 03:59:59+00,7,FIELD
1451,701153,2020/07/14 03:59:59+00,HOME DEPOT,6840 DIXIE HWY,40258.0,2020/08/10 03:59:59+00,7,FIELD
1452,701212,2020/07/14 03:59:59+00,KROGER L-785,4915 DIXIE HWY,40216.0,2020/07/15 03:59:59+00,7,FIELD
1453,701224,2020/07/14 03:59:59+00,WALMART #526,3706 DIANN MARIE RD,40241.0,2020/07/15 03:59:59+00,7,FIELD
1454,701497,2020/07/16 03:59:59+00,KROGER L-743,12611 TAYLORSVILLE RD,40299.0,2020/07/17 03:59:59+00,7,FIELD
1455,701514,2020/07/17 03:59:59+00,CHEER CENTRAL ATHLETICS,7901 3RD ST RD,40214.0,2020/09/11 03:59:59+00,7,FIELD
1456,701674,2020/07/17 03:59:59+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2020/07/21 03:59:59+00,7,FIELD
1457,701797,2020/07/20 03:59:59+00,WALMART #4524,5360 DIXIE HWY,40216.0,2020/07/22 03:59:59+00,7,FIELD
1458,701822,2020/07/20 03:59:59+00,CIRCLE K #4703232,13401 DIXIE HWY,40272.0,2020/07/22 03:59:59+00,7,FIELD
1459,702128,2020/07/25 03:59:59+00,TACO BELL LONG JOHN SILVERS,1805 BLANKENBAKER PKWY,40299.0,2020/07/27 03:59:59+00,7,FIELD
1460,702253,2020/07/25 03:59:59+00,MY TESTMONIES CHILD DEVELOPMENT CENTER,6210 SHEPHERDSVILLE RD,40228.0,2020/07/28 03:59:59+00,7,FIELD
1461,702561,2020/07/30 03:59:59+00,KID'S DENTISTREE,5100 OUTER LOOP STE C,40219.0,2020/09/10 03:59:59+00,7,FIELD
1462,696391,2020/04/24 03:59:59+00,UPS STORE,9462 BROWNSBORO RD,40241.0,2020/04/24 03:59:59+00,7,FIELD
1463,702908,2020/08/03 03:59:59+00,TEXAS ROADHOUSE,13321 SHELBYVILLE RD,40223.0,2020/08/10 03:59:59+00,7,FIELD
1464,693637,2020/03/25 03:59:59+00,FAMILY DOLLAR #28696,3036 WILSON AVE,40211.0,2020/03/30 03:59:59+00,7,FIELD
1465,693760,2020/03/26 03:59:59+00,UNKNOWN,409 E MUHAMMAD ALI BLVD,40202.0,2020/03/27 03:59:59+00,7,FIELD
1466,693918,2020/03/27 03:59:59+00,DAIRY DEL #2,2607 S 7TH ST,40215.0,2020/03/28 03:59:59+00,7,FIELD
1467,693970,2020/03/27 03:59:59+00,GE APPLIANCE,4000 BUECHEL BANK RD,40218.0,2020/03/31 03:59:59+00,7,FIELD
1468,694655,2020/04/02 03:59:59+00,UNKNOWN,2716 DELOR AVE,40217.0,2020/04/03 03:59:59+00,7,FIELD
1469,694869,2020/04/07 03:59:59+00,VALLEY DAIRY FREEZE INC.,10300 DEERING RD,40272.0,2020/04/09 03:59:59+00,7,FIELD
1470,694874,2020/04/07 03:59:59+00,SEA FRESH SEAFOOD RESTAURANT,8129 BARDSTOWN RD,40291.0,2020/04/08 03:59:59+00,7,FIELD
1471,695110,2020/04/08 03:59:59+00,LITTLE CAESARS,3121 S 2ND ST,40208.0,2020/04/09 03:59:59+00,7,FIELD
1472,695126,2020/04/09 03:59:59+00,UPS,8100 COMMERCE DR,40219.0,2020/04/13 03:59:59+00,7,FIELD
1473,695252,2020/04/10 03:59:59+00,RENTAL HALL BUSINESS,134 OUTER LOOP,40214.0,2020/04/20 03:59:59+00,7,FIELD
1474,695301,2020/04/11 03:59:59+00,GRACE TEMPLE,970 PALATKA ROAD,40214.0,2020/04/14 03:59:59+00,7,FIELD
1475,695305,2020/04/11 03:59:59+00,HOME DEPOT,6840 DIXIE HIGHWAY,40258.0,2020/04/14 03:59:59+00,7,FIELD
1476,695377,2020/04/08 03:59:59+00,RESIDENT,1753 W HILL ST,40210.0,2020/04/10 03:59:59+00,7,FIELD
1477,697915,2020/05/18 03:59:59+00,POPEYE'S,7723 BARDSTOWN RD,40291.0,2020/05/19 03:59:59+00,7,FIELD
1478,696396,2020/04/24 03:59:59+00,THIRSTY HOUND,7207 FEGENBUSH LN,40228.0,2020/05/01 03:59:59+00,7,FIELD
