cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
83.complimentary_prescription_allocation,83,complimentary_prescription_allocation,99.75,99.x75,RANDOM_TYPO,,[]
31.complimentary_bridge_maintenance,31,complimentary_bridge_maintenance,8.4,y8.4,RANDOM_TYPO,,[]
138.quarter_reporting_period,138,quarter_reporting_period,Spring,Sprintg,RANDOM_TYPO,,[]
120.regional_office_code,120,regional_office_code,5K5,5CN,FD_VIOLATION,regional_office_code -> geographical_indicator_code,"[e1, e2, e3]"
191.geographical_indicator_code,191,geographical_indicator_code,E16000046,16000046,FD_VIOLATION,regional_office_code -> geographical_indicator_code,[e1]
7.regional_office_code,7,regional_office_code,5QJ,5M7,FD_VIOLATION,regional_office_code -> geographical_indicator_code,"[e1, e2]"
25.regional_office_code,25,regional_office_code,5NG,5GC,FD_VIOLATION,regional_office_code -> geographical_indicator_code,"[e1, e2, e3]"
19.level_one_procedure,19,level_one_procedure,85042,850b42,RANDOM_TYPO,,[]
208.level_two_procedure,208,level_two_procedure,25500,25050,RANDOM_TYPO,,[]
204.overall_total_value,204,overall_total_value,45729.5,45729e.5,RANDOM_TYPO,,[]
146.regional_office_code,146,regional_office_code,5QK,5PW,FD_VIOLATION,regional_office_code -> geographical_indicator_code,"[e1, e2, e3]"
190.area_code,190,area_code,Q34,Qv34,FD_VIOLATION,regional_office_code -> area_code,[e2]
174.level_two_procedure,174,level_two_procedure,14742,14724,RANDOM_TYPO,,[]
190.complimentary_bleeding_control,190,complimentary_bleeding_control,0,,RANDOM_TYPO,,[]
3.customer_category,3,customer_category,Students,Studnets,RANDOM_TYPO,,[]
144.complimentary_bleeding_control,144,complimentary_bleeding_control,2.4,n2.4,RANDOM_TYPO,,[]
66.regional_office_code,66,regional_office_code,5K8,5D9,FD_VIOLATION,regional_office_code -> geographical_indicator_code,"[e1, e2, e3]"
45.regional_office_code,45,regional_office_code,5C4,5D9,FD_VIOLATION,regional_office_code -> geographical_indicator_code,"[e1, e2, e3]"
125.complimentary_bridge_maintenance,125,complimentary_bridge_maintenance,37.2,7.2,RANDOM_TYPO,,[]
28.regional_office_code,28,regional_office_code,5AT,5NE,FD_VIOLATION,regional_office_code -> geographical_indicator_code,"[e1, e2, e3]"
