cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
22.1.2,22,1,2,monthvalue_UK_CSV0000000000004065,202h0-07,2020-07,RANDOM_TYPO,UK_CSV0000000000004065,2,monthvalue
22.1.5,22,1,5,monthvalue_UK_CSV0000000000004065,020-07,2020-07,RANDOM_TYPO,UK_CSV0000000000004065,5,monthvalue
22.3.5,22,3,5,fallswithin,Dvon & Cornwall Police,Devon & Cornwall Police,RANDOM_TYPO,UK_CSV0000000000004065,5,fallswithin
22.2.7,22,2,7,reportedby,evon & Cornwall Police,Devon & Cornwall Police,RANDOM_TYPO,UK_CSV0000000000004065,7,reportedby
22.6.7,22,6,7,locationvalue,o location,No location,FD_VIOLATION,UK_CSV0000000000004065,7,locationvalue
22.3.8,22,3,8,fallswithin,Devon & Cornwallg Police,Devon & Cornwall Police,RANDOM_TYPO,UK_CSV0000000000004065,8,fallswithin
22.6.9,22,6,9,locationvalue,No loctaion,No location,FD_VIOLATION,UK_CSV0000000000004065,9,locationvalue
22.3.10,22,3,10,fallswithin,Devn & Cornwall Police,Devon & Cornwall Police,RANDOM_TYPO,UK_CSV0000000000004065,10,fallswithin
22.6.11,22,6,11,locationvalue,No locoation,No location,FD_VIOLATION,UK_CSV0000000000004065,11,locationvalue
22.2.12,22,2,12,reportedby,Devon & Cornwall Ploice,Devon & Cornwall Police,RANDOM_TYPO,UK_CSV0000000000004065,12,reportedby
22.1.13,22,1,13,monthvalue_UK_CSV0000000000004065,2020-0u7,2020-07,RANDOM_TYPO,UK_CSV0000000000004065,13,monthvalue
22.9.13,22,9,13,outcometype,Investigation complete; no suspect identifimed,Investigation complete; no suspect identified,FD_VIOLATION,UK_CSV0000000000004065,13,outcometype
22.1.16,22,1,16,monthvalue_UK_CSV0000000000004065,2020-7,2020-07,RANDOM_TYPO,UK_CSV0000000000004065,16,monthvalue
22.6.16,22,6,16,locationvalue,No ocation,No location,FD_VIOLATION,UK_CSV0000000000004065,16,locationvalue
22.0.17,22,0,17,crimeid_UK_CSV0000000000004065,96a7b7c2a3aba41911cf8d73041dfaf122df9020b0a93dc62242c52d0daecb35,e63549bd7ca6a10ee75edea8412dff69e2ee0be6429d4096461d1d1fa46d1f09,FD_VIOLATION,UK_CSV0000000000004065,17,crimeid
22.2.17,22,2,17,reportedby,Devon & Cornfwall Police,Devon & Cornwall Police,RANDOM_TYPO,UK_CSV0000000000004065,17,reportedby
22.1.20,22,1,20,monthvalue_UK_CSV0000000000004065,20v20-07,2020-07,RANDOM_TYPO,UK_CSV0000000000004065,20,monthvalue
22.7.20,22,7,20,lsoacode,fE01015143,E01015143,FD_VIOLATION,UK_CSV0000000000004065,20,lsoacode
22.3.22,22,3,22,fallswithin,Devon & Conrwall Police,Devon & Cornwall Police,RANDOM_TYPO,UK_CSV0000000000004065,22,fallswithin
22.6.22,22,6,22,locationvalue,Non location,No location,FD_VIOLATION,UK_CSV0000000000004065,22,locationvalue
22.1.24,22,1,24,monthvalue_UK_CSV0000000000004065,20t20-07,2020-07,RANDOM_TYPO,UK_CSV0000000000004065,24,monthvalue
22.0.25,22,0,25,crimeid_UK_CSV0000000000004065,287f7e04a4b61f59851e8b6a7259f956be8b8192aa59a354428465e1feefa47e,8fa9192e58fc1af40997d057e9893051c3ababbf9f2d24eb0db377de167ec5ce,FD_VIOLATION,UK_CSV0000000000004065,25,crimeid
22.7.25,22,7,25,lsoacode,E01015155,E01020016,FD_VIOLATION,UK_CSV0000000000004065,25,lsoacode
22.6.26,22,6,26,locationvalue,No locatino,No location,FD_VIOLATION,UK_CSV0000000000004065,26,locationvalue
22.3.28,22,3,28,fallswithin,Devon & Cornwall Poice,Devon & Cornwall Police,RANDOM_TYPO,UK_CSV0000000000004065,28,fallswithin
22.4.29,22,4,29,longitude_UK_CSV0000000000004065,71.470865,-3.529135,FD_VIOLATION,UK_CSV0000000000004065,29,longitude
22.7.29,22,7,29,lsoacode,E01020061,E01020016,FD_VIOLATION,UK_CSV0000000000004065,29,lsoacode
22.1.32,22,1,32,monthvalue_UK_CSV0000000000004065,2020-0b7,2020-07,RANDOM_TYPO,UK_CSV0000000000004065,32,monthvalue
22.2.32,22,2,32,reportedby,Devon & Cornwal lPolice,Devon & Cornwall Police,RANDOM_TYPO,UK_CSV0000000000004065,32,reportedby
22.8.33,22,8,33,lsoaname,Exeetr 008C,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,33,lsoaname
22.6.34,22,6,34,locationvalue,No ocation,No location,FD_VIOLATION,UK_CSV0000000000004065,34,locationvalue
22.8.34,22,8,34,lsoaname,Exeter 00C8,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,34,lsoaname
22.1.35,22,1,35,monthvalue_UK_CSV0000000000004065,20r20-07,2020-07,RANDOM_TYPO,UK_CSV0000000000004065,35,monthvalue
22.3.35,22,3,35,fallswithin,Devon v& Cornwall Police,Devon & Cornwall Police,RANDOM_TYPO,UK_CSV0000000000004065,35,fallswithin
22.8.35,22,8,35,lsoaname,Exeter 008iC,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,35,lsoaname
22.8.36,22,8,36,lsoaname,Exeter 08C,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,36,lsoaname
22.0.37,22,0,37,crimeid_UK_CSV0000000000004065,8cbe1c228d0ad0528bef7a0c960b485445805e8693774cb7c4c03a3c6f2ba901,8a48232b608fd2c2c716b179052224ac9f51345db8c7c8c22207082b2c6662fb,FD_VIOLATION,UK_CSV0000000000004065,37,crimeid
22.8.37,22,8,37,lsoaname,Exetker 008C,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,37,lsoaname
22.1.38,22,1,38,monthvalue_UK_CSV0000000000004065,y2020-07,2020-07,RANDOM_TYPO,UK_CSV0000000000004065,38,monthvalue
22.3.38,22,3,38,fallswithin,Devon & Cornwlal Police,Devon & Cornwall Police,RANDOM_TYPO,UK_CSV0000000000004065,38,fallswithin
22.8.38,22,8,38,lsoaname,Exeter 008bC,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,38,lsoaname
22.0.39,22,0,39,crimeid_UK_CSV0000000000004065,ab184dc78668b2392e01ca98e8916769a579d7d60d39fdd7848b076ff58a832d,dae7103d8a8fe7de445a52d9242c4873b4085e0769383cedbee4387c36716c3f,FD_VIOLATION,UK_CSV0000000000004065,39,crimeid
22.8.39,22,8,39,lsoaname,Cornwall 021F,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,39,lsoaname
22.0.40,22,0,40,crimeid_UK_CSV0000000000004065,8cbe1c228d0ad0528bef7a0c960b485445805e8693774cb7c4c03a3c6f2ba901,6a9fc16702e9a751c35f064ab61f2d9bd8a8ce4e68a6775ae843423b29c8b366,FD_VIOLATION,UK_CSV0000000000004065,40,crimeid
22.6.40,22,6,40,locationvalue,o location,No location,FD_VIOLATION,UK_CSV0000000000004065,40,locationvalue
22.8.40,22,8,40,lsoaname,Exete 008C,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,40,lsoaname
22.0.41,22,0,41,crimeid_UK_CSV0000000000004065,287f7e04a4b61f59851e8b6a7259f956be8b8192aa59a354428465e1feefa47e,50fb6246d03c87fc6f11cde95cb21f5fc67dd2a692c9ff155e022a7f51a0c9e1,FD_VIOLATION,UK_CSV0000000000004065,41,crimeid
22.8.41,22,8,41,lsoaname,Exteer 008C,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,41,lsoaname
22.8.42,22,8,42,lsoaname,Plymouth 029C,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,42,lsoaname
22.0.44,22,0,44,crimeid_UK_CSV0000000000004065,8cbe1c228d0ad0528bef7a0c960b485445805e8693774cb7c4c03a3c6f2ba901,3cbb105cda095fa08b2918edf495179b7da74111b02221ba9cd1f02f7eed5067,FD_VIOLATION,UK_CSV0000000000004065,44,crimeid
22.1.44,22,1,44,monthvalue_UK_CSV0000000000004065,2020-70,2020-07,RANDOM_TYPO,UK_CSV0000000000004065,44,monthvalue
22.8.44,22,8,44,lsoaname,Cornwall 035C,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,44,lsoaname
22.0.45,22,0,45,crimeid_UK_CSV0000000000004065,287f7e04a4b61f59851e8b6a7259f956be8b8192aa59a354428465e1feefa47e,3ff8ea0100e6ec31c4c643ed0ce2d6f89627b14c6430467316e41e7d1105b670,FD_VIOLATION,UK_CSV0000000000004065,45,crimeid
22.8.45,22,8,45,lsoaname,Exeter 08C,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,45,lsoaname
22.8.47,22,8,47,lsoaname,xeter 008C,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,47,lsoaname
22.8.48,22,8,48,lsoaname,East Devon 005A,Exeter 008C,FD_VIOLATION,UK_CSV0000000000004065,48,lsoaname
22.0.49,22,0,49,crimeid_UK_CSV0000000000004065,287f7e04a4b61f59851e8b6a7259f956be8b8192aa59a354428465e1feefa47e,8554bd3d3b3d9563b6f39abe9f4f782181ad0dfb8ba4b0f377a090b79dd17d57,FD_VIOLATION,UK_CSV0000000000004065,49,crimeid
