cell_id,table_id,column_id,row_number,column_name,source_table,source_row,source_column,error_type
61.0.0,61,0,0,crimeid,UK_CSV0000000000009579,0,crimeid,
61.1.0,61,1,0,monthvalue,UK_CSV0000000000009579,0,monthvalue,
61.2.0,61,2,0,reportedby,UK_CSV0000000000009579,0,reportedby,
61.3.0,61,3,0,fallswithin,UK_CSV0000000000009579,0,fallswithin,
61.4.0,61,4,0,longitude,UK_CSV0000000000009579,0,longitude,
61.5.0,61,5,0,latitude,UK_CSV0000000000009579,0,latitude,
61.6.0,61,6,0,locationvalue,UK_CSV0000000000009579,0,locationvalue,
61.7.0,61,7,0,lsoacode,UK_CSV0000000000009579,0,lsoacode,
61.8.0,61,8,0,lsoaname,UK_CSV0000000000009579,0,lsoaname,
61.9.0,61,9,0,outcometype,UK_CSV0000000000009579,0,outcometype,
61.0.1,61,0,1,crimeid,UK_CSV0000000000009579,1,crimeid,
61.1.1,61,1,1,monthvalue,UK_CSV0000000000009579,1,monthvalue,
61.2.1,61,2,1,reportedby,UK_CSV0000000000009579,1,reportedby,
61.3.1,61,3,1,fallswithin,UK_CSV0000000000009579,1,fallswithin,
61.4.1,61,4,1,longitude,UK_CSV0000000000009579,1,longitude,
61.5.1,61,5,1,latitude,UK_CSV0000000000009579,1,latitude,
61.6.1,61,6,1,locationvalue,UK_CSV0000000000009579,1,locationvalue,
61.7.1,61,7,1,lsoacode,UK_CSV0000000000009579,1,lsoacode,
61.8.1,61,8,1,lsoaname,UK_CSV0000000000009579,1,lsoaname,
61.9.1,61,9,1,outcometype,UK_CSV0000000000009579,1,outcometype,
61.0.2,61,0,2,crimeid,UK_CSV0000000000009579,2,crimeid,
61.1.2,61,1,2,monthvalue,UK_CSV0000000000009579,2,monthvalue,
61.2.2,61,2,2,reportedby,UK_CSV0000000000009579,2,reportedby,
61.3.2,61,3,2,fallswithin,UK_CSV0000000000009579,2,fallswithin,
61.4.2,61,4,2,longitude,UK_CSV0000000000009579,2,longitude,
61.5.2,61,5,2,latitude,UK_CSV0000000000009579,2,latitude,
61.6.2,61,6,2,locationvalue,UK_CSV0000000000009579,2,locationvalue,
61.7.2,61,7,2,lsoacode,UK_CSV0000000000009579,2,lsoacode,
61.8.2,61,8,2,lsoaname,UK_CSV0000000000009579,2,lsoaname,
61.9.2,61,9,2,outcometype,UK_CSV0000000000009579,2,outcometype,
61.0.3,61,0,3,crimeid,UK_CSV0000000000009579,3,crimeid,
61.1.3,61,1,3,monthvalue,UK_CSV0000000000009579,3,monthvalue,RANDOM_TYPO
61.2.3,61,2,3,reportedby,UK_CSV0000000000009579,3,reportedby,
61.3.3,61,3,3,fallswithin,UK_CSV0000000000009579,3,fallswithin,
61.4.3,61,4,3,longitude,UK_CSV0000000000009579,3,longitude,
61.5.3,61,5,3,latitude,UK_CSV0000000000009579,3,latitude,
61.6.3,61,6,3,locationvalue,UK_CSV0000000000009579,3,locationvalue,
61.7.3,61,7,3,lsoacode,UK_CSV0000000000009579,3,lsoacode,
61.8.3,61,8,3,lsoaname,UK_CSV0000000000009579,3,lsoaname,
61.9.3,61,9,3,outcometype,UK_CSV0000000000009579,3,outcometype,
61.0.4,61,0,4,crimeid,UK_CSV0000000000009579,4,crimeid,FD_VIOLATION
61.1.4,61,1,4,monthvalue,UK_CSV0000000000009579,4,monthvalue,
61.2.4,61,2,4,reportedby,UK_CSV0000000000009579,4,reportedby,
61.3.4,61,3,4,fallswithin,UK_CSV0000000000009579,4,fallswithin,
61.4.4,61,4,4,longitude,UK_CSV0000000000009579,4,longitude,
61.5.4,61,5,4,latitude,UK_CSV0000000000009579,4,latitude,
61.6.4,61,6,4,locationvalue,UK_CSV0000000000009579,4,locationvalue,
61.7.4,61,7,4,lsoacode,UK_CSV0000000000009579,4,lsoacode,
61.8.4,61,8,4,lsoaname,UK_CSV0000000000009579,4,lsoaname,
61.9.4,61,9,4,outcometype,UK_CSV0000000000009579,4,outcometype,
61.0.5,61,0,5,crimeid,UK_CSV0000000000009579,5,crimeid,
