source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000009579,3,monthvalue,1,3,RANDOM_TYPO
UK_CSV0000000000009579,4,crimeid,1,4,FD_VIOLATION
UK_CSV0000000000009579,6,monthvalue,1,6,RANDOM_TYPO
UK_CSV0000000000009579,8,crimeid,1,8,FD_VIOLATION
UK_CSV0000000000009579,9,crimeid,1,9,FD_VIOLATION
UK_CSV0000000000009579,9,lsoacode,1,9,FD_VIOLATION
UK_CSV0000000000009579,12,crimeid,1,12,FD_VIOLATION
UK_CSV0000000000009579,12,lsoacode,1,12,FD_VIOLATION
UK_CSV0000000000009579,13,lsoacode,1,13,FD_VIOLATION
UK_CSV0000000000009579,14,crimeid,1,14,FD_VIOLATION
UK_CSV0000000000009579,14,lsoacode,1,14,FD_VIOLATION
UK_CSV0000000000009579,15,crimeid,1,15,FD_VIOLATION
UK_CSV0000000000009579,15,locationvalue,1,15,FD_VIOLATION
UK_CSV0000000000009579,16,crimeid,1,16,FD_VIOLATION
UK_CSV0000000000009579,16,lsoacode,1,16,FD_VIOLATION
UK_CSV0000000000009579,17,fallswithin,1,17,RANDOM_TYPO
UK_CSV0000000000009579,17,lsoacode,1,17,FD_VIOLATION
UK_CSV0000000000009579,18,crimeid,1,18,FD_VIOLATION
UK_CSV0000000000009579,18,lsoacode,1,18,FD_VIOLATION
UK_CSV0000000000009579,19,monthvalue,1,19,RANDOM_TYPO
UK_CSV0000000000009579,20,crimeid,1,20,FD_VIOLATION
UK_CSV0000000000009579,21,monthvalue,1,21,RANDOM_TYPO
UK_CSV0000000000009579,21,outcometype,1,21,FD_VIOLATION
UK_CSV0000000000009579,22,reportedby,1,22,RANDOM_TYPO
UK_CSV0000000000009579,22,lsoacode,1,22,FD_VIOLATION
UK_CSV0000000000009579,23,lsoacode,1,23,FD_VIOLATION
UK_CSV0000000000009579,24,crimeid,1,24,FD_VIOLATION
UK_CSV0000000000009579,25,crimeid,1,25,FD_VIOLATION
UK_CSV0000000000009579,26,lsoacode,1,26,FD_VIOLATION
UK_CSV0000000000009579,28,crimeid,1,28,FD_VIOLATION
UK_CSV0000000000009579,28,lsoacode,1,28,FD_VIOLATION
UK_CSV0000000000009579,29,crimeid,1,29,FD_VIOLATION
UK_CSV0000000000009579,29,monthvalue,1,29,RANDOM_TYPO
UK_CSV0000000000009579,29,lsoacode,1,29,FD_VIOLATION
UK_CSV0000000000009579,30,crimeid,1,30,FD_VIOLATION
UK_CSV0000000000009579,30,lsoaname,1,30,FD_VIOLATION
UK_CSV0000000000009579,31,crimeid,1,31,FD_VIOLATION
UK_CSV0000000000009579,31,locationvalue,1,31,FD_VIOLATION
UK_CSV0000000000009579,31,lsoacode,1,31,FD_VIOLATION
UK_CSV0000000000009579,32,crimeid,1,32,FD_VIOLATION
UK_CSV0000000000009579,32,lsoacode,1,32,FD_VIOLATION
UK_CSV0000000000009579,33,crimeid,1,33,FD_VIOLATION
UK_CSV0000000000009579,34,crimeid,1,34,FD_VIOLATION
UK_CSV0000000000009579,34,lsoacode,1,34,FD_VIOLATION
UK_CSV0000000000009579,35,lsoaname,1,35,FD_VIOLATION
UK_CSV0000000000009579,36,lsoaname,1,36,FD_VIOLATION
UK_CSV0000000000009579,37,crimeid,1,37,FD_VIOLATION
UK_CSV0000000000009579,37,lsoaname,1,37,FD_VIOLATION
UK_CSV0000000000009579,38,crimeid,1,38,FD_VIOLATION
UK_CSV0000000000009579,38,reportedby,1,38,RANDOM_TYPO
UK_CSV0000000000009579,38,locationvalue,1,38,FD_VIOLATION
UK_CSV0000000000009579,38,lsoacode,1,38,FD_VIOLATION
UK_CSV0000000000009579,39,lsoacode,1,39,FD_VIOLATION
UK_CSV0000000000009579,40,crimeid,1,40,FD_VIOLATION
UK_CSV0000000000009579,40,lsoacode,1,40,FD_VIOLATION
UK_CSV0000000000009579,41,crimeid,1,41,FD_VIOLATION
UK_CSV0000000000009579,41,monthvalue,1,41,RANDOM_TYPO
UK_CSV0000000000009579,41,outcometype,1,41,FD_VIOLATION
UK_CSV0000000000009579,42,crimeid,1,42,FD_VIOLATION
UK_CSV0000000000009579,42,lsoacode,1,42,FD_VIOLATION
UK_CSV0000000000009579,42,outcometype,1,42,FD_VIOLATION
UK_CSV0000000000009579,43,reportedby,1,43,RANDOM_TYPO
UK_CSV0000000000009579,44,crimeid,1,44,FD_VIOLATION
UK_CSV0000000000009579,44,reportedby,1,44,RANDOM_TYPO
UK_CSV0000000000009579,44,lsoaname,1,44,FD_VIOLATION
UK_CSV0000000000009579,45,crimeid,1,45,FD_VIOLATION
UK_CSV0000000000009579,45,locationvalue,1,45,FD_VIOLATION
UK_CSV0000000000009579,45,lsoacode,1,45,FD_VIOLATION
UK_CSV0000000000009579,46,crimeid,1,46,FD_VIOLATION
UK_CSV0000000000009579,46,reportedby,1,46,RANDOM_TYPO
UK_CSV0000000000009579,46,lsoacode,1,46,FD_VIOLATION
UK_CSV0000000000009579,47,crimeid,1,47,FD_VIOLATION
UK_CSV0000000000009579,47,lsoacode,1,47,FD_VIOLATION
UK_CSV0000000000009579,48,lsoacode,1,48,FD_VIOLATION
UK_CSV0000000000009579,49,crimeid,1,49,FD_VIOLATION
UK_CSV0000000000009579,49,lsoaname,1,49,FD_VIOLATION
UK_CSV0000000000009579,50,crimeid,1,50,FD_VIOLATION
UK_CSV0000000000009579,50,outcometype,1,50,FD_VIOLATION
UK_CSV0000000000009579,51,crimeid,1,51,FD_VIOLATION
UK_CSV0000000000009579,51,lsoacode,1,51,FD_VIOLATION
UK_CSV0000000000009579,52,crimeid,1,52,FD_VIOLATION
UK_CSV0000000000009579,52,reportedby,1,52,RANDOM_TYPO
UK_CSV0000000000009579,52,lsoacode,1,52,FD_VIOLATION
UK_CSV0000000000009579,53,crimeid,1,53,FD_VIOLATION
UK_CSV0000000000009579,54,crimeid,1,54,FD_VIOLATION
UK_CSV0000000000009579,54,monthvalue,1,54,RANDOM_TYPO
UK_CSV0000000000009579,54,lsoacode,1,54,FD_VIOLATION
UK_CSV0000000000009579,54,outcometype,1,54,FD_VIOLATION
UK_CSV0000000000009579,55,crimeid,1,55,FD_VIOLATION
UK_CSV0000000000009579,55,lsoacode,1,55,FD_VIOLATION
UK_CSV0000000000009579,55,outcometype,1,55,FD_VIOLATION
UK_CSV0000000000009579,56,crimeid,1,56,FD_VIOLATION
UK_CSV0000000000009579,56,locationvalue,1,56,FD_VIOLATION
UK_CSV0000000000009579,56,lsoaname,1,56,FD_VIOLATION
UK_CSV0000000000009579,57,locationvalue,1,57,FD_VIOLATION
UK_CSV0000000000009579,57,lsoaname,1,57,FD_VIOLATION
UK_CSV0000000000009579,58,crimeid,1,58,FD_VIOLATION
UK_CSV0000000000009579,58,lsoacode,1,58,FD_VIOLATION
UK_CSV0000000000009579,59,crimeid,1,59,FD_VIOLATION
UK_CSV0000000000009579,59,lsoaname,1,59,FD_VIOLATION
UK_CSV0000000000009579,60,crimeid,1,60,FD_VIOLATION
UK_CSV0000000000009579,60,locationvalue,1,60,FD_VIOLATION
UK_CSV0000000000009579,61,crimeid,1,61,FD_VIOLATION
UK_CSV0000000000009579,61,monthvalue,1,61,RANDOM_TYPO
UK_CSV0000000000009579,61,lsoaname,1,61,FD_VIOLATION
UK_CSV0000000000009579,62,crimeid,1,62,FD_VIOLATION
UK_CSV0000000000009579,62,fallswithin,1,62,RANDOM_TYPO
UK_CSV0000000000009579,62,lsoacode,1,62,FD_VIOLATION
UK_CSV0000000000009579,63,crimeid,1,63,FD_VIOLATION
UK_CSV0000000000009579,63,reportedby,1,63,RANDOM_TYPO
UK_CSV0000000000009579,63,lsoacode,1,63,FD_VIOLATION
UK_CSV0000000000009579,64,crimeid,1,64,FD_VIOLATION
UK_CSV0000000000009579,65,crimeid,1,65,FD_VIOLATION
UK_CSV0000000000009579,65,lsoaname,1,65,FD_VIOLATION
