cell_id,table_id,column_id,row_number,column_name,source_table,source_row,source_column,error_type
52.0.0,52,0,0,record_key,UK_CSV0000000000006729,0,record_key,
52.1.0,52,1,0,survey_key,UK_CSV0000000000006729,0,survey_key,RANDOM_TYPO
52.2.0,52,2,0,survey_name,UK_CSV0000000000006729,0,survey_name,
52.3.0,52,3,0,sample_key,UK_CSV0000000000006729,0,sample_key,
52.4.0,52,4,0,start_date,UK_CSV0000000000006729,0,start_date,
52.5.0,52,5,0,end_date,UK_CSV0000000000006729,0,end_date,
52.6.0,52,6,0,date_type,UK_CSV0000000000006729,0,date_type,
52.7.0,52,7,0,location_name,UK_CSV0000000000006729,0,location_name,
52.8.0,52,8,0,data_type,UK_CSV0000000000006729,0,data_type,
52.9.0,52,9,0,latitude,UK_CSV0000000000006729,0,latitude,
52.10.0,52,10,0,longitude,UK_CSV0000000000006729,0,longitude,
52.11.0,52,11,0,projection,UK_CSV0000000000006729,0,projection,
52.12.0,52,12,0,aphia_id,UK_CSV0000000000006729,0,aphia_id,
52.13.0,52,13,0,species,UK_CSV0000000000006729,0,species,
52.14.0,52,14,0,uncertain,UK_CSV0000000000006729,0,uncertain,
52.15.0,52,15,0,abundance_sacforn,UK_CSV0000000000006729,0,abundance_sacforn,
52.16.0,52,16,0,is_dead,UK_CSV0000000000006729,0,is_dead,
52.17.0,52,17,0,sample_comment,UK_CSV0000000000006729,0,sample_comment,
52.0.1,52,0,1,record_key,UK_CSV0000000000006729,1,record_key,
52.1.1,52,1,1,survey_key,UK_CSV0000000000006729,1,survey_key,
52.2.1,52,2,1,survey_name,UK_CSV0000000000006729,1,survey_name,
52.3.1,52,3,1,sample_key,UK_CSV0000000000006729,1,sample_key,
52.4.1,52,4,1,start_date,UK_CSV0000000000006729,1,start_date,
52.5.1,52,5,1,end_date,UK_CSV0000000000006729,1,end_date,
52.6.1,52,6,1,date_type,UK_CSV0000000000006729,1,date_type,
52.7.1,52,7,1,location_name,UK_CSV0000000000006729,1,location_name,
52.8.1,52,8,1,data_type,UK_CSV0000000000006729,1,data_type,
52.9.1,52,9,1,latitude,UK_CSV0000000000006729,1,latitude,
52.10.1,52,10,1,longitude,UK_CSV0000000000006729,1,longitude,
52.11.1,52,11,1,projection,UK_CSV0000000000006729,1,projection,
52.12.1,52,12,1,aphia_id,UK_CSV0000000000006729,1,aphia_id,
52.13.1,52,13,1,species,UK_CSV0000000000006729,1,species,
52.14.1,52,14,1,uncertain,UK_CSV0000000000006729,1,uncertain,
52.15.1,52,15,1,abundance_sacforn,UK_CSV0000000000006729,1,abundance_sacforn,
52.16.1,52,16,1,is_dead,UK_CSV0000000000006729,1,is_dead,
52.17.1,52,17,1,sample_comment,UK_CSV0000000000006729,1,sample_comment,
52.0.2,52,0,2,record_key,UK_CSV0000000000006729,2,record_key,
52.1.2,52,1,2,survey_key,UK_CSV0000000000006729,2,survey_key,
52.2.2,52,2,2,survey_name,UK_CSV0000000000006729,2,survey_name,
52.3.2,52,3,2,sample_key,UK_CSV0000000000006729,2,sample_key,
52.4.2,52,4,2,start_date,UK_CSV0000000000006729,2,start_date,
52.5.2,52,5,2,end_date,UK_CSV0000000000006729,2,end_date,
52.6.2,52,6,2,date_type,UK_CSV0000000000006729,2,date_type,FD_VIOLATION
52.7.2,52,7,2,location_name,UK_CSV0000000000006729,2,location_name,
52.8.2,52,8,2,data_type,UK_CSV0000000000006729,2,data_type,
52.9.2,52,9,2,latitude,UK_CSV0000000000006729,2,latitude,
52.10.2,52,10,2,longitude,UK_CSV0000000000006729,2,longitude,
52.11.2,52,11,2,projection,UK_CSV0000000000006729,2,projection,
52.12.2,52,12,2,aphia_id,UK_CSV0000000000006729,2,aphia_id,
52.13.2,52,13,2,species,UK_CSV0000000000006729,2,species,
52.14.2,52,14,2,uncertain,UK_CSV0000000000006729,2,uncertain,
52.15.2,52,15,2,abundance_sacforn,UK_CSV0000000000006729,2,abundance_sacforn,
52.16.2,52,16,2,is_dead,UK_CSV0000000000006729,2,is_dead,
52.17.2,52,17,2,sample_comment,UK_CSV0000000000006729,2,sample_comment,
52.0.3,52,0,3,record_key,UK_CSV0000000000006729,3,record_key,
52.1.3,52,1,3,survey_key,UK_CSV0000000000006729,3,survey_key,
52.2.3,52,2,3,survey_name,UK_CSV0000000000006729,3,survey_name,
52.3.3,52,3,3,sample_key,UK_CSV0000000000006729,3,sample_key,
52.4.3,52,4,3,start_date,UK_CSV0000000000006729,3,start_date,
52.5.3,52,5,3,end_date,UK_CSV0000000000006729,3,end_date,
52.6.3,52,6,3,date_type,UK_CSV0000000000006729,3,date_type,
52.7.3,52,7,3,location_name,UK_CSV0000000000006729,3,location_name,
52.8.3,52,8,3,data_type,UK_CSV0000000000006729,3,data_type,
52.9.3,52,9,3,latitude,UK_CSV0000000000006729,3,latitude,
52.10.3,52,10,3,longitude,UK_CSV0000000000006729,3,longitude,
52.11.3,52,11,3,projection,UK_CSV0000000000006729,3,projection,
52.12.3,52,12,3,aphia_id,UK_CSV0000000000006729,3,aphia_id,
52.13.3,52,13,3,species,UK_CSV0000000000006729,3,species,
52.14.3,52,14,3,uncertain,UK_CSV0000000000006729,3,uncertain,
52.15.3,52,15,3,abundance_sacforn,UK_CSV0000000000006729,3,abundance_sacforn,
52.16.3,52,16,3,is_dead,UK_CSV0000000000006729,3,is_dead,
52.17.3,52,17,3,sample_comment,UK_CSV0000000000006729,3,sample_comment,
52.0.4,52,0,4,record_key,UK_CSV0000000000006729,4,record_key,
52.1.4,52,1,4,survey_key,UK_CSV0000000000006729,4,survey_key,
52.2.4,52,2,4,survey_name,UK_CSV0000000000006729,4,survey_name,
52.3.4,52,3,4,sample_key,UK_CSV0000000000006729,4,sample_key,
52.4.4,52,4,4,start_date,UK_CSV0000000000006729,4,start_date,
52.5.4,52,5,4,end_date,UK_CSV0000000000006729,4,end_date,
52.6.4,52,6,4,date_type,UK_CSV0000000000006729,4,date_type,
52.7.4,52,7,4,location_name,UK_CSV0000000000006729,4,location_name,
52.8.4,52,8,4,data_type,UK_CSV0000000000006729,4,data_type,
52.9.4,52,9,4,latitude,UK_CSV0000000000006729,4,latitude,
52.10.4,52,10,4,longitude,UK_CSV0000000000006729,4,longitude,
52.11.4,52,11,4,projection,UK_CSV0000000000006729,4,projection,RANDOM_TYPO
52.12.4,52,12,4,aphia_id,UK_CSV0000000000006729,4,aphia_id,
52.13.4,52,13,4,species,UK_CSV0000000000006729,4,species,
52.14.4,52,14,4,uncertain,UK_CSV0000000000006729,4,uncertain,
52.15.4,52,15,4,abundance_sacforn,UK_CSV0000000000006729,4,abundance_sacforn,
52.16.4,52,16,4,is_dead,UK_CSV0000000000006729,4,is_dead,
52.17.4,52,17,4,sample_comment,UK_CSV0000000000006729,4,sample_comment,
52.0.5,52,0,5,record_key,UK_CSV0000000000006729,5,record_key,
52.1.5,52,1,5,survey_key,UK_CSV0000000000006729,5,survey_key,
52.2.5,52,2,5,survey_name,UK_CSV0000000000006729,5,survey_name,
52.3.5,52,3,5,sample_key,UK_CSV0000000000006729,5,sample_key,
52.4.5,52,4,5,start_date,UK_CSV0000000000006729,5,start_date,
52.5.5,52,5,5,end_date,UK_CSV0000000000006729,5,end_date,
52.6.5,52,6,5,date_type,UK_CSV0000000000006729,5,date_type,
52.7.5,52,7,5,location_name,UK_CSV0000000000006729,5,location_name,
52.8.5,52,8,5,data_type,UK_CSV0000000000006729,5,data_type,RANDOM_TYPO
52.9.5,52,9,5,latitude,UK_CSV0000000000006729,5,latitude,
52.10.5,52,10,5,longitude,UK_CSV0000000000006729,5,longitude,
52.11.5,52,11,5,projection,UK_CSV0000000000006729,5,projection,RANDOM_TYPO
52.12.5,52,12,5,aphia_id,UK_CSV0000000000006729,5,aphia_id,
52.13.5,52,13,5,species,UK_CSV0000000000006729,5,species,
52.14.5,52,14,5,uncertain,UK_CSV0000000000006729,5,uncertain,
52.15.5,52,15,5,abundance_sacforn,UK_CSV0000000000006729,5,abundance_sacforn,
52.16.5,52,16,5,is_dead,UK_CSV0000000000006729,5,is_dead,
52.17.5,52,17,5,sample_comment,UK_CSV0000000000006729,5,sample_comment,
52.0.6,52,0,6,record_key,UK_CSV0000000000006729,6,record_key,
52.1.6,52,1,6,survey_key,UK_CSV0000000000006729,6,survey_key,
52.2.6,52,2,6,survey_name,UK_CSV0000000000006729,6,survey_name,
52.3.6,52,3,6,sample_key,UK_CSV0000000000006729,6,sample_key,
52.4.6,52,4,6,start_date,UK_CSV0000000000006729,6,start_date,
52.5.6,52,5,6,end_date,UK_CSV0000000000006729,6,end_date,
52.6.6,52,6,6,date_type,UK_CSV0000000000006729,6,date_type,
52.7.6,52,7,6,location_name,UK_CSV0000000000006729,6,location_name,
52.8.6,52,8,6,data_type,UK_CSV0000000000006729,6,data_type,
52.9.6,52,9,6,latitude,UK_CSV0000000000006729,6,latitude,
52.10.6,52,10,6,longitude,UK_CSV0000000000006729,6,longitude,
52.11.6,52,11,6,projection,UK_CSV0000000000006729,6,projection,
52.12.6,52,12,6,aphia_id,UK_CSV0000000000006729,6,aphia_id,
52.13.6,52,13,6,species,UK_CSV0000000000006729,6,species,
52.14.6,52,14,6,uncertain,UK_CSV0000000000006729,6,uncertain,
52.15.6,52,15,6,abundance_sacforn,UK_CSV0000000000006729,6,abundance_sacforn,
52.16.6,52,16,6,is_dead,UK_CSV0000000000006729,6,is_dead,
52.17.6,52,17,6,sample_comment,UK_CSV0000000000006729,6,sample_comment,
52.0.7,52,0,7,record_key,UK_CSV0000000000006729,7,record_key,
52.1.7,52,1,7,survey_key,UK_CSV0000000000006729,7,survey_key,
52.2.7,52,2,7,survey_name,UK_CSV0000000000006729,7,survey_name,
52.3.7,52,3,7,sample_key,UK_CSV0000000000006729,7,sample_key,
52.4.7,52,4,7,start_date,UK_CSV0000000000006729,7,start_date,
52.5.7,52,5,7,end_date,UK_CSV0000000000006729,7,end_date,
52.6.7,52,6,7,date_type,UK_CSV0000000000006729,7,date_type,FD_VIOLATION
52.7.7,52,7,7,location_name,UK_CSV0000000000006729,7,location_name,
52.8.7,52,8,7,data_type,UK_CSV0000000000006729,7,data_type,
52.9.7,52,9,7,latitude,UK_CSV0000000000006729,7,latitude,
52.10.7,52,10,7,longitude,UK_CSV0000000000006729,7,longitude,
52.11.7,52,11,7,projection,UK_CSV0000000000006729,7,projection,
52.12.7,52,12,7,aphia_id,UK_CSV0000000000006729,7,aphia_id,
52.13.7,52,13,7,species,UK_CSV0000000000006729,7,species,
52.14.7,52,14,7,uncertain,UK_CSV0000000000006729,7,uncertain,
52.15.7,52,15,7,abundance_sacforn,UK_CSV0000000000006729,7,abundance_sacforn,
52.16.7,52,16,7,is_dead,UK_CSV0000000000006729,7,is_dead,
52.17.7,52,17,7,sample_comment,UK_CSV0000000000006729,7,sample_comment,
52.0.8,52,0,8,record_key,UK_CSV0000000000006729,8,record_key,
52.1.8,52,1,8,survey_key,UK_CSV0000000000006729,8,survey_key,
52.2.8,52,2,8,survey_name,UK_CSV0000000000006729,8,survey_name,
52.3.8,52,3,8,sample_key,UK_CSV0000000000006729,8,sample_key,
52.4.8,52,4,8,start_date,UK_CSV0000000000006729,8,start_date,
52.5.8,52,5,8,end_date,UK_CSV0000000000006729,8,end_date,FD_VIOLATION
52.6.8,52,6,8,date_type,UK_CSV0000000000006729,8,date_type,
52.7.8,52,7,8,location_name,UK_CSV0000000000006729,8,location_name,
52.8.8,52,8,8,data_type,UK_CSV0000000000006729,8,data_type,
52.9.8,52,9,8,latitude,UK_CSV0000000000006729,8,latitude,
52.10.8,52,10,8,longitude,UK_CSV0000000000006729,8,longitude,
52.11.8,52,11,8,projection,UK_CSV0000000000006729,8,projection,
52.12.8,52,12,8,aphia_id,UK_CSV0000000000006729,8,aphia_id,
52.13.8,52,13,8,species,UK_CSV0000000000006729,8,species,
52.14.8,52,14,8,uncertain,UK_CSV0000000000006729,8,uncertain,
52.15.8,52,15,8,abundance_sacforn,UK_CSV0000000000006729,8,abundance_sacforn,
52.16.8,52,16,8,is_dead,UK_CSV0000000000006729,8,is_dead,
52.17.8,52,17,8,sample_comment,UK_CSV0000000000006729,8,sample_comment,
52.0.9,52,0,9,record_key,UK_CSV0000000000006729,9,record_key,
52.1.9,52,1,9,survey_key,UK_CSV0000000000006729,9,survey_key,
52.2.9,52,2,9,survey_name,UK_CSV0000000000006729,9,survey_name,
52.3.9,52,3,9,sample_key,UK_CSV0000000000006729,9,sample_key,FD_VIOLATION
52.4.9,52,4,9,start_date,UK_CSV0000000000006729,9,start_date,
52.5.9,52,5,9,end_date,UK_CSV0000000000006729,9,end_date,
52.6.9,52,6,9,date_type,UK_CSV0000000000006729,9,date_type,
52.7.9,52,7,9,location_name,UK_CSV0000000000006729,9,location_name,
52.8.9,52,8,9,data_type,UK_CSV0000000000006729,9,data_type,RANDOM_TYPO
52.9.9,52,9,9,latitude,UK_CSV0000000000006729,9,latitude,
52.10.9,52,10,9,longitude,UK_CSV0000000000006729,9,longitude,
52.11.9,52,11,9,projection,UK_CSV0000000000006729,9,projection,
