cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
46.1.0,46,1,0,you_tube_startup_delay_peak,628.56,710.0,FD_VIOLATION,UK_CSV0000000000003780__7,0,you_tube_startup_delay_peak
46.2.0,46,2,0,webloading_two_fourh,110.64,328.26,FD_VIOLATION,UK_CSV0000000000003780__7,0,webloading_two_fourh
46.4.0,46,4,0,download_two_zero_two_onepm,217.04,25.67,FD_VIOLATION,UK_CSV0000000000003780__7,0,download_two_zero_two_onepm
46.6.0,46,6,0,download_one_two_one_eightpm,4.24,26.26,FD_VIOLATION,UK_CSV0000000000003780__7,0,download_one_two_one_eightpm
46.15.0,46,15,0,downloadpeakminave,50.44,24.13,FD_VIOLATION,UK_CSV0000000000003780__7,0,downloadpeakminave
46.1.1,46,1,1,you_tube_startup_delay_peak,628.56,1374.94,FD_VIOLATION,UK_CSV0000000000003780__7,1,you_tube_startup_delay_peak
46.1.2,46,1,2,you_tube_startup_delay_peak,628.56,504.48,FD_VIOLATION,UK_CSV0000000000003780__7,2,you_tube_startup_delay_peak
46.2.2,46,2,2,webloading_two_fourh,110.64,282.2,FD_VIOLATION,UK_CSV0000000000003780__7,2,webloading_two_fourh
46.3.2,46,3,2,packet_losspeak,0.20%,0.02%,FD_VIOLATION,UK_CSV0000000000003780__7,2,packet_losspeak
46.6.2,46,6,2,download_one_two_one_eightpm,4.24,217.8,FD_VIOLATION,UK_CSV0000000000003780__7,2,download_one_two_one_eightpm
46.14.2,46,14,2,unitid,34083.0,941352.0,FD_VIOLATION,UK_CSV0000000000003780__7,2,unitid
46.0.3,46,0,3,isp,Comcst,Comcast,FD_VIOLATION,UK_CSV0000000000003780__7,3,isp
46.2.3,46,2,3,webloading_two_fourh,110.64,255.66,FD_VIOLATION,UK_CSV0000000000003780__7,3,webloading_two_fourh
46.6.3,46,6,3,download_one_two_one_eightpm,15.05,356.43,FD_VIOLATION,UK_CSV0000000000003780__7,3,download_one_two_one_eightpm
46.15.3,46,15,3,downloadpeakminave,50.44,313.78,FD_VIOLATION,UK_CSV0000000000003780__7,3,downloadpeakminave
46.6.4,46,6,4,download_one_two_one_eightpm,4.24,35.48,FD_VIOLATION,UK_CSV0000000000003780__7,4,download_one_two_one_eightpm
46.14.4,46,14,4,unitid,34083.0,182566.0,FD_VIOLATION,UK_CSV0000000000003780__7,4,unitid
46.15.4,46,15,4,downloadpeakminave,50.44,35.35,FD_VIOLATION,UK_CSV0000000000003780__7,4,downloadpeakminave
46.2.5,46,2,5,webloading_two_fourh,110.64,110.42,FD_VIOLATION,UK_CSV0000000000003780__7,5,webloading_two_fourh
46.6.5,46,6,5,download_one_two_one_eightpm,4.24,74.01,FD_VIOLATION,UK_CSV0000000000003780__7,5,download_one_two_one_eightpm
46.15.5,46,15,5,downloadpeakminave,50.44,73.54,FD_VIOLATION,UK_CSV0000000000003780__7,5,downloadpeakminave
46.6.6,46,6,6,download_one_two_one_eightpm,4.24,50.94,FD_VIOLATION,UK_CSV0000000000003780__7,6,download_one_two_one_eightpm
