cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
4627.reportedby,4627,reportedby,Lincolnshire Police,fLincolnshire Police,RANDOM_TYPO,,[]
4895.reportedby,4895,reportedby,Lincolnshire Police,Lincolnshire Porlice,RANDOM_TYPO,,[]
942.crimeid,942,crimeid,605451329993a23b398160f65b8d51c48eb7d6530da4cf3b46cd69cad1f8f512,d490bbf6afe9f93ab8840e996c60a44f50c0f4b7672240ca3a9365adeeaa77e5,FD_VIOLATION,crimeid -> latitude,"[e5, e1, e2, e3, e4]"
2846.locationvalue,2846,locationvalue,On or near BROTHERTOFT ROAD,On or near BROTHERTOFT ORAD,FD_VIOLATION,crimeid -> locationvalue,[e3]
634.lsoaname,634,lsoaname,South Holland 003D,East Lindsey 015A,FD_VIOLATION,crimeid -> lsoaname,"[e5, e6, e7]"
3779.lsoacode,3779,lsoacode,E01026143,E0102614n3,FD_VIOLATION,crimeid -> lsoacode,"[e7, e4]"
5739.lsoacode,5739,lsoacode,E01026174,E00126174,FD_VIOLATION,crimeid -> lsoacode,"[e6, e4]"
4075.lsoacode,4075,lsoacode,E01032995,E0103995,FD_VIOLATION,crimeid -> lsoacode,"[e6, e4]"
2866.lsoaname,2866,lsoaname,South Holland 006F,South Holland 0p06F,FD_VIOLATION,crimeid -> lsoaname,"[e5, e6]"
522.crimeid,522,crimeid,a4903bfeb735842f14dbfd9a3c2679a89b2e2e7cb958b3ce4cbc53b7269e1531,fe3ff52e3be28123eea2271560dda4915b2d9871a0a62913d6203ec9bc43b4dd,FD_VIOLATION,crimeid -> latitude,"[e5, e1, e2, e3, e4]"
3580.locationvalue,3580,locationvalue,On or near Petrol Station,On or near Petrol Startion,FD_VIOLATION,crimeid -> locationvalue,[e3]
5332.lsoacode,5332,lsoacode,E01026270,E0106270,FD_VIOLATION,crimeid -> lsoacode,[e7]
4052.locationvalue,4052,locationvalue,On or near BRIDGE ROAD,Ono r near BRIDGE ROAD,RANDOM_TYPO,,[]
2819.locationvalue,2819,locationvalue,On or near FREDERICK STREET,On or near FREDERIC KSTREET,RANDOM_TYPO,,[]
214.lsoacode,214,lsoacode,E01026174,E01026384,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
2389.monthvalue,2389,monthvalue,2021-07,2021-70,RANDOM_TYPO,,[]
4055.lsoacode,4055,lsoacode,E01026156,E01026165,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7]"
269.lsoacode,269,lsoacode,E01026029,E01026071,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
4509.lsoacode,4509,lsoacode,E01026226,E1026226,FD_VIOLATION,crimeid -> lsoacode,[e4]
3213.longitude,3213,longitude,-0.514561,84.485439,FD_VIOLATION,crimeid -> longitude,[e2]
1119.crimeid,1119,crimeid,0a1198d54c339e16f107d4a9df7ea45816c98e8875444d4ae9dbbde38732a200,3fca7b2a05b7452a38c176a5c5c5147eaa2a2b05f41867f87c1daef79c1ebaf0,FD_VIOLATION,crimeid -> latitude,"[e5, e1, e2, e3, e4]"
993.lsoacode,993,lsoacode,E01026308,E01026132,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
198.crimeid,198,crimeid,ba0db57cf0fd047a8657ce615c4aea77be6bd9ad9c16165077ef894096a690d1,19ccec2ddbd40687c2d2d87096a81a3902c51cf8eec48e4b7545fecdaea64858,FD_VIOLATION,crimeid -> latitude,"[e5, e1, e2, e3, e4]"
305.crimeid,305,crimeid,309d92c7a84c8ae29f034b5c4c7795aabb10087c8a1e6406bccf85d5e927ef4d,e058872faac58b1679e76ea03b8ea1c248d493510212ad456453ad52782c8d30,FD_VIOLATION,crimeid -> latitude,"[e5, e1, e2, e3, e4]"
3568.monthvalue,3568,monthvalue,2021-07,2021q-07,RANDOM_TYPO,,[]
1461.latitude,1461,latitude,53.498047,90.498047,FD_VIOLATION,crimeid -> latitude,[e1]
672.lsoacode,672,lsoacode,E01026395,E01026235,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
3369.lsoacode,3369,lsoacode,E01026134,E0106134,FD_VIOLATION,crimeid -> lsoacode,[e7]
3183.lsoaname,3183,lsoaname,East Lindsey 009B,East Lindisey 009B,FD_VIOLATION,crimeid -> lsoaname,[e6]
703.lsoacode,703,lsoacode,E01026384,E01026150,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
2614.lsoacode,2614,lsoacode,E01026176,E01026i176,FD_VIOLATION,crimeid -> lsoacode,[e7]
5275.lsoaname,5275,lsoaname,South Kesteven 013B,South Kesteven 01a3B,FD_VIOLATION,crimeid -> lsoaname,[e5]
668.crimeid,668,crimeid,7455934d9d3b86aea388bcfb85be415d1ce5212ff1ac49f69df1a05f9bd82d21,9ef01c866e7050a635707bfe1967d10e82736d4d108a8409d724b8d2a4cda145,FD_VIOLATION,crimeid -> latitude,"[e5, e1, e2, e3, e4]"
5467.lsoacode,5467,lsoacode,E01026132,E0102t6132,FD_VIOLATION,crimeid -> lsoacode,[e7]
5688.lsoaname,5688,lsoaname,Lincoln 010A,Lincoln 100A,FD_VIOLATION,crimeid -> lsoaname,"[e5, e6]"
3544.lsoacode,3544,lsoacode,E01026011,0E1026011,FD_VIOLATION,crimeid -> lsoacode,"[e7, e4]"
2752.latitude,2752,latitude,53.240378,112.24037799999999,FD_VIOLATION,crimeid -> latitude,[e1]
1546.lsoacode,1546,lsoacode,E01026312,E01026321,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
2752.lsoacode,2752,lsoacode,E01026154,E01062154,FD_VIOLATION,crimeid -> lsoacode,"[e7, e4]"
5311.locationvalue,5311,locationvalue,On or near PARK AVENUE,O or near PARK AVENUE,FD_VIOLATION,crimeid -> locationvalue,[e3]
3551.lsoacode,3551,lsoacode,E01026177,E0n1026177,FD_VIOLATION,crimeid -> lsoacode,"[e7, e4]"
4776.fallswithin,4776,fallswithin,Lincolnshire Police,Lincolnshire Poliec,RANDOM_TYPO,,[]
