cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
8662.lsoaname,8662,lsoaname,Cannock Chase 008A,Cannock Chase 00y8A,FD_VIOLATION,crimeid -> lsoaname,[e5]
5716.reportedby,5716,reportedby,Staffordshire Police,Staffordshire Podlice,RANDOM_TYPO,,[]
3206.lsoaname,3206,lsoaname,Stoke-on-Trent 032C,Stoke-on-Trent 302C,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7]"
7611.monthvalue,7611,monthvalue,2021-01,20j21-01,RANDOM_TYPO,,[]
7553.lsoacode,7553,lsoacode,E01014345,01014345,FD_VIOLATION,crimeid -> lsoacode,"[e8, e4]"
4933.lsoacode,4933,lsoacode,E01014307,E0101437,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
2848.outcometype,2848,outcometype,Unable to prosecute suspect,Uknable to prosecute suspect,FD_VIOLATION,crimeid -> outcometype,[e6]
6106.monthvalue,6106,monthvalue,2021-01,021-01,RANDOM_TYPO,,[]
1103.monthvalue,1103,monthvalue,2021-01,20z21-01,RANDOM_TYPO,,[]
7190.outcometype,7190,outcometype,Unable to prosecute suspect,Unable t prosecute suspect,FD_VIOLATION,crimeid -> outcometype,[e6]
266.reportedby,266,reportedby,Staffordshire Police,Staffordshie Police,RANDOM_TYPO,,[]
4619.reportedby,4619,reportedby,Staffordshire Police,Staffordshirce Police,RANDOM_TYPO,,[]
8596.lsoacode,8596,lsoacode,E01029783,E01029738,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
5591.lsoacode,5591,lsoacode,E01029375,E0102375,FD_VIOLATION,crimeid -> lsoacode,[e4]
5716.lsoacode,5716,lsoacode,E01029661,01029661,FD_VIOLATION,crimeid -> lsoacode,[e8]
7754.lsoacode,7754,lsoacode,E01029754,E0102754,FD_VIOLATION,crimeid -> lsoacode,[e8]
3761.fallswithin,3761,fallswithin,Staffordshire Police,Saffordshire Police,RANDOM_TYPO,,[]
8394.lsoacode,8394,lsoacode,E01014254,E01104254,FD_VIOLATION,crimeid -> lsoacode,"[e7, e4]"
6890.latitude,6890,latitude,52.623902,115.623902,FD_VIOLATION,crimeid -> latitude,[e2]
8356.outcometype,8356,outcometype,Suspect charged,Suspct charged,FD_VIOLATION,crimeid -> outcometype,[e6]
225.crimeid,225,crimeid,ae57a817b187a1407d9cb6092f7bcebb397286eaba41d2bb8981fb6882241fb6,3b3f9efd3996af69682e9fec3fed9a7a9a706f1ff508fe38f643c4738f5ebf8d,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
55.lsoaname,55,lsoaname,Stoke-on-Trent 015D,Lichfield 006D,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
7952.latitude,7952,latitude,53.00315,126.00315,FD_VIOLATION,crimeid -> latitude,[e2]
5593.fallswithin,5593,fallswithin,Staffordshire Police,Stafffordshire Police,RANDOM_TYPO,,[]
1843.lsoacode,1843,lsoacode,E01029468,E01029851,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
3237.lsoacode,3237,lsoacode,E01014222,E010142t22,FD_VIOLATION,crimeid -> lsoacode,[e8]
6675.longitude,6675,longitude,-2.185465,44.814535,FD_VIOLATION,crimeid -> longitude,[e1]
4515.longitude,4515,longitude,-2.148673,55.851327,FD_VIOLATION,crimeid -> longitude,[e1]
748.crimeid,748,crimeid,cdc01909cb4c29dbbfa1c8cf071320f99b045c429cd8aa4d56b50ded1ab81b69,26ff6aeee7f1c1508b635a7033a497a229ae5b8f16cfc1024a6c87b82e914b3c,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
8420.lsoacode,8420,lsoacode,E01029751,E010297q51,FD_VIOLATION,crimeid -> lsoacode,[e8]
255.lsoaname,255,lsoaname,Stoke-on-Trent 015D,Tamworth 002E,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
2984.latitude,2984,latitude,52.688941,102.688941,FD_VIOLATION,crimeid -> latitude,[e2]
6101.lsoacode,6101,lsoacode,E01014287,E01041287,FD_VIOLATION,crimeid -> lsoacode,"[e7, e4]"
1581.fallswithin,1581,fallswithin,Staffordshire Police,Staffoxrdshire Police,RANDOM_TYPO,,[]
3831.fallswithin,3831,fallswithin,Staffordshire Police,Staffordshire tPolice,RANDOM_TYPO,,[]
