cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
859.fallswithin,859,fallswithin,Hertfordshire Constabulary,Hertfdordshire Constabulary,RANDOM_TYPO,,[]
1207.crimeid,1207,crimeid,397534f3d20ed7289aaf9698f3f4cf07bc27a29f771e19457a3a723dbc468979,3689c2e04d105975fec6089694ba41c076d9bb3bc640b5569c4ee0787beb5eb2,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
24.lsoaname,24,lsoaname,Dacorum 015D,Dacorum 01D5,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7]"
4187.monthvalue,4187,monthvalue,2020-12,2z020-12,RANDOM_TYPO,,[]
3175.lsoacode,3175,lsoacode,E01023616,E01023661,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8]"
3090.fallswithin,3090,fallswithin,Hertfordshire Constabulary,Hertfordshire oCnstabulary,RANDOM_TYPO,,[]
1880.lsoaname,1880,lsoaname,Dacorum 013A,Dacorum 03A,FD_VIOLATION,crimeid -> lsoaname,[e7]
5025.lsoacode,5025,lsoacode,E01023451,E0p1023451,FD_VIOLATION,crimeid -> lsoacode,[e8]
4387.locationvalue,4387,locationvalue,On or near THE BOUNDARY,On or near THE BOUNDRAY,FD_VIOLATION,crimeid -> locationvalue,[e3]
3067.lsoaname,3067,lsoaname,Broxbourne 006A,Broxourne 006A,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7]"
80.fallswithin,80,fallswithin,Hertfordshire Constabulary,HertfordshireC onstabulary,RANDOM_TYPO,,[]
365.lsoacode,365,lsoacode,E01023708,E01023398,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
1913.crimeid,1913,crimeid,c805ddd06579037e4bede06ff34ed2e8b0103f0998134cd01c510baf055b4a56,c805dd06579037e4bede06ff34ed2e8b0103f0998134cd01c510baf055b4a56,RANDOM_TYPO,,[]
4632.lsoaname,4632,lsoaname,St Albans 012B,St Albnas 012B,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7]"
3432.lsoaname,3432,lsoaname,East Hertfordshire 016C,East Hertofrdshire 016C,FD_VIOLATION,crimeid -> lsoaname,[e7]
2020.outcometype,2020,outcometype,Unable to prosecute suspect,Unablse to prosecute suspect,RANDOM_TYPO,,[]
1566.reportedby,1566,reportedby,Hertfordshire Constabulary,Hertfordshire Constabkulary,RANDOM_TYPO,,[]
4932.locationvalue,4932,locationvalue,On or near CUNDALLS ROAD,On or nearC UNDALLS ROAD,RANDOM_TYPO,,[]
3943.monthvalue,3943,monthvalue,2020-12,2200-12,RANDOM_TYPO,,[]
109.monthvalue,109,monthvalue,2020-12,o2020-12,RANDOM_TYPO,,[]
3139.fallswithin,3139,fallswithin,Hertfordshire Constabulary,Hertfordhire Constabulary,RANDOM_TYPO,,[]
206.crimeid,206,crimeid,a0ac84c9dda67fa6cc096a3266826def1f2f67dcf78bd1333954e485db57cbf0,69c4dfdd6feaee138e7fdcc690124057d28d359ebbd1258b7b093b8eeb55caea,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
2982.latitude,2982,latitude,51.912653,106.912653,FD_VIOLATION,crimeid -> latitude,[e2]
