cell_id,table_id,column_id,row_number,column_name,source_table,source_row,source_column,error_type
25.0.0,25,0,0,market_class,UK_CSV0000000000000197__00,0,market_class,
25.1.0,25,1,0,upload_two_fourminave,UK_CSV0000000000000197__00,0,upload_two_fourminave,
25.2.0,25,2,0,geography,UK_CSV0000000000000197__00,0,geography,
25.3.0,25,3,0,technology,UK_CSV0000000000000197__00,0,technology,
25.4.0,25,4,0,you_tube_hd_two_fourhr,UK_CSV0000000000000197__00,0,you_tube_hd_two_fourhr,
25.5.0,25,5,0,ruralweight,UK_CSV0000000000000197__00,0,ruralweight,
25.6.0,25,6,0,region,UK_CSV0000000000000197__00,0,region,
25.0.1,25,0,1,market_class,UK_CSV0000000000000197__00,1,market_class,
25.1.1,25,1,1,upload_two_fourminave,UK_CSV0000000000000197__00,1,upload_two_fourminave,
25.2.1,25,2,1,geography,UK_CSV0000000000000197__00,1,geography,
25.3.1,25,3,1,technology,UK_CSV0000000000000197__00,1,technology,
25.4.1,25,4,1,you_tube_hd_two_fourhr,UK_CSV0000000000000197__00,1,you_tube_hd_two_fourhr,
25.5.1,25,5,1,ruralweight,UK_CSV0000000000000197__00,1,ruralweight,
25.6.1,25,6,1,region,UK_CSV0000000000000197__00,1,region,
25.0.2,25,0,2,market_class,UK_CSV0000000000000197__00,2,market_class,
25.1.2,25,1,2,upload_two_fourminave,UK_CSV0000000000000197__00,2,upload_two_fourminave,
25.2.2,25,2,2,geography,UK_CSV0000000000000197__00,2,geography,RANDOM_TYPO
25.3.2,25,3,2,technology,UK_CSV0000000000000197__00,2,technology,RANDOM_TYPO
25.4.2,25,4,2,you_tube_hd_two_fourhr,UK_CSV0000000000000197__00,2,you_tube_hd_two_fourhr,
25.5.2,25,5,2,ruralweight,UK_CSV0000000000000197__00,2,ruralweight,
25.6.2,25,6,2,region,UK_CSV0000000000000197__00,2,region,RANDOM_TYPO
25.0.3,25,0,3,market_class,UK_CSV0000000000000197__00,3,market_class,
25.1.3,25,1,3,upload_two_fourminave,UK_CSV0000000000000197__00,3,upload_two_fourminave,
25.2.3,25,2,3,geography,UK_CSV0000000000000197__00,3,geography,
25.3.3,25,3,3,technology,UK_CSV0000000000000197__00,3,technology,
25.4.3,25,4,3,you_tube_hd_two_fourhr,UK_CSV0000000000000197__00,3,you_tube_hd_two_fourhr,
25.5.3,25,5,3,ruralweight,UK_CSV0000000000000197__00,3,ruralweight,
25.6.3,25,6,3,region,UK_CSV0000000000000197__00,3,region,
25.0.4,25,0,4,market_class,UK_CSV0000000000000197__00,4,market_class,
25.1.4,25,1,4,upload_two_fourminave,UK_CSV0000000000000197__00,4,upload_two_fourminave,
25.2.4,25,2,4,geography,UK_CSV0000000000000197__00,4,geography,
25.3.4,25,3,4,technology,UK_CSV0000000000000197__00,4,technology,
25.4.4,25,4,4,you_tube_hd_two_fourhr,UK_CSV0000000000000197__00,4,you_tube_hd_two_fourhr,
