source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000000197__00,2,geography,1,2,RANDOM_TYPO
UK_CSV0000000000000197__00,2,technology,1,2,RANDOM_TYPO
UK_CSV0000000000000197__00,2,region,1,2,RANDOM_TYPO
UK_CSV0000000000000197__00,5,technology,1,5,RANDOM_TYPO
UK_CSV0000000000000197__00,5,you_tube_hd_two_fourhr,1,5,RANDOM_TYPO
UK_CSV0000000000000197__00,7,technology,1,7,RANDOM_TYPO
UK_CSV0000000000000197__00,8,region,1,8,RANDOM_TYPO
UK_CSV0000000000000197__00,13,technology,1,13,RANDOM_TYPO
UK_CSV0000000000000197__00,13,you_tube_hd_two_fourhr,1,13,RANDOM_TYPO
UK_CSV0000000000000197__00,13,region,1,13,RANDOM_TYPO
UK_CSV0000000000000197__00,15,market_class,1,15,RANDOM_TYPO
UK_CSV0000000000000197__00,15,you_tube_hd_two_fourhr,1,15,RANDOM_TYPO
UK_CSV0000000000000197__00,15,region,1,15,RANDOM_TYPO
UK_CSV0000000000000197__00,16,technology,1,16,RANDOM_TYPO
UK_CSV0000000000000197__00,17,market_class,1,17,RANDOM_TYPO
UK_CSV0000000000000197__00,17,you_tube_hd_two_fourhr,1,17,RANDOM_TYPO
UK_CSV0000000000000197__00,18,market_class,1,18,RANDOM_TYPO
UK_CSV0000000000000197__00,20,you_tube_hd_two_fourhr,1,20,RANDOM_TYPO
UK_CSV0000000000000197__00,21,market_class,1,21,RANDOM_TYPO
UK_CSV0000000000000197__00,22,you_tube_hd_two_fourhr,1,22,RANDOM_TYPO
UK_CSV0000000000000197__00,26,market_class,1,26,RANDOM_TYPO
UK_CSV0000000000000197__00,26,you_tube_hd_two_fourhr,1,26,RANDOM_TYPO
UK_CSV0000000000000197__00,26,region,1,26,RANDOM_TYPO
UK_CSV0000000000000197__00,29,region,1,29,RANDOM_TYPO
UK_CSV0000000000000197__00,30,geography,1,30,RANDOM_TYPO
UK_CSV0000000000000197__00,36,geography,1,36,RANDOM_TYPO
UK_CSV0000000000000197__00,36,technology,1,36,RANDOM_TYPO
UK_CSV0000000000000197__00,37,you_tube_hd_two_fourhr,1,37,RANDOM_TYPO
UK_CSV0000000000000197__00,39,technology,1,39,RANDOM_TYPO
