row_idx,source_table,source_variant,source_row_idx,partition
0,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,0,all
1,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,1,all
2,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,2,all
3,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,3,all
4,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,4,all
5,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,5,all
6,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,6,all
7,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,7,all
8,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,8,all
9,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,9,all
10,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,10,all
11,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,11,all
12,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,12,all
13,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,13,all
14,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,14,all
15,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,15,all
16,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,16,all
17,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,17,all
18,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,18,all
19,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,19,all
20,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,20,all
21,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,21,all
22,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,22,all
23,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,23,all
24,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,24,all
25,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,25,all
26,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,26,all
27,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,27,all
28,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,28,all
29,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,29,all
30,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,30,all
31,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,31,all
32,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,32,all
33,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,33,all
34,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,34,all
35,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,35,all
36,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,36,all
37,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,37,all
38,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,38,all
39,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,39,all
40,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,40,all
41,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,41,all
42,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,42,all
43,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,43,all
44,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,44,all
45,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,45,all
46,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,46,all
47,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,47,all
48,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,48,all
49,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,49,all
50,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,50,all
51,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,51,all
52,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,52,all
53,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,53,all
54,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,54,all
55,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,55,all
56,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,56,all
57,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,57,all
58,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,58,all
59,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,59,all
60,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,60,all
61,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,61,all
62,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,62,all
63,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,63,all
64,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,64,all
65,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,65,all
66,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,66,all
67,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,67,all
68,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,68,all
69,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,69,all
70,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,70,all
71,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,71,all
72,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,72,all
73,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,73,all
74,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,74,all
75,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,75,all
76,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,76,all
77,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,77,all
78,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,78,all
79,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,79,all
80,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,80,all
81,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,81,all
82,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,82,all
83,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,83,all
84,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,84,all
85,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,85,all
86,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,86,all
87,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,87,all
88,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,88,all
89,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,89,all
90,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,90,all
91,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,91,all
92,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,92,all
93,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,93,all
94,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,94,all
95,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,95,all
96,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,96,all
97,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,97,all
98,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,98,all
99,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,99,all
100,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,100,all
101,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,101,all
102,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,102,all
103,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,103,all
104,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,104,all
105,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,105,all
106,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,106,all
107,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,107,all
108,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,108,all
109,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,109,all
110,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,110,all
111,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,111,all
112,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,112,all
113,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,113,all
114,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,114,all
115,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,115,all
116,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,116,all
117,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,117,all
118,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,118,all
119,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,119,all
120,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,120,all
121,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,121,all
122,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,122,all
123,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,123,all
124,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,124,all
125,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,125,all
126,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,126,all
127,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,127,all
128,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,128,all
129,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,129,all
130,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,FD,130,all
131,Louisville_Metro_KY_-_Permitted_Swimming_Areas,FD,0,all
132,Louisville_Metro_KY_-_Permitted_Swimming_Areas,FD,1,all
133,Louisville_Metro_KY_-_Permitted_Swimming_Areas,FD,2,all
134,Louisville_Metro_KY_-_Permitted_Swimming_Areas,FD,3,all
135,Louisville_Metro_KY_-_Permitted_Swimming_Areas,FD,4,all
136,Louisville_Metro_KY_-_Permitted_Swimming_Areas,FD,5,all
137,Louisville_Metro_KY_-_Permitted_Swimming_Areas,FD,6,all
138,Louisville_Metro_KY_-_Permitted_Swimming_Areas,FD,7,all
139,Louisville_Metro_KY_-_Permitted_Swimming_Areas,FD,8,all
