cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
1118.lsoacode,1118,lsoacode,E01013854,E01033406,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
6534.outcometype,6534,outcometype,Investigation complete; no suspect identified,Investigation comlete; no suspect identified,RANDOM_TYPO,,[]
6943.lsoacode,6943,lsoacode,E01028100,E00128100,FD_VIOLATION,crimeid -> lsoacode,[e8]
4053.lsoacode,4053,lsoacode,E01028227,E0h1028227,FD_VIOLATION,crimeid -> lsoacode,[e8]
6195.lsoaname,6195,lsoaname,Ashfield 004A,Ashfield 040A,FD_VIOLATION,crimeid -> lsoaname,[e7]
7997.locationvalue,7997,locationvalue,On or near VIOLET HILL,On or near eVIOLET HILL,RANDOM_TYPO,,[]
5128.locationvalue,5128,locationvalue,On or near Supermarket,Onor near Supermarket,RANDOM_TYPO,,[]
2642.crimeid,2642,crimeid,e97492eadcfb8aafeb7d3c323571bfe67aaf492ad5a07765e410914efb11f273,e97492eadcfb8aafeb7d3c323t571bfe67aaf492ad5a07765e410914efb11f273,RANDOM_TYPO,,[]
423.crimeid,423,crimeid,706ac46cd5cba1ed3c7e4895464d8c43a7d9c4247a4c81488f34fbb2d2caba0c,3bfa25774bdcf5f46086e331592386110ef4c09a0150706095633875ee4e3ab6,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
3923.fallswithin,3923,fallswithin,Nottinghamshire Police,Nottinhgamshire Police,RANDOM_TYPO,,[]
8048.lsoacode,8048,lsoacode,E01013882,sE01013882,FD_VIOLATION,crimeid -> lsoacode,[e8]
1461.lsoacode,1461,lsoacode,E01028329,E01033406,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
112.monthvalue,112,monthvalue,2021-09,2l021-09,RANDOM_TYPO,,[]
6527.lsoaname,6527,lsoaname,Ashfield 011D,Asfhield 011D,FD_VIOLATION,crimeid -> lsoaname,[e7]
6452.outcometype,6452,outcometype,Investigation complete; no suspect identified,Investigation complete; no suspect idemntified,RANDOM_TYPO,,[]
3818.crimeid,3818,crimeid,3f133ced469d1518abebafa7b0734242aeebaa9dc0931f521e1a27284efa8c74,3f133ced469d1518abebfa7b0734242aeebaa9dc0931f521e1a27284efa8c74,RANDOM_TYPO,,[]
547.locationvalue,547,locationvalue,On or near MOOR TOP ROAD,On or ear MOOR TOP ROAD,FD_VIOLATION,crimeid -> locationvalue,[e3]
509.monthvalue,509,monthvalue,2021-09,20210-9,RANDOM_TYPO,,[]
5267.lsoacode,5267,lsoacode,E01013921,E00113921,FD_VIOLATION,crimeid -> lsoacode,[e8]
625.lsoacode,625,lsoacode,E01028101,E01033406,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
836.monthvalue,836,monthvalue,2021-09,2021u-09,RANDOM_TYPO,,[]
6544.fallswithin,6544,fallswithin,Nottinghamshire Police,Nottinhamshire Police,RANDOM_TYPO,,[]
1603.crimeid,1603,crimeid,40186ac6b3c05e9eb1e0223fffb67fec7bd97be7d3e370b825dbfd90f4e71d79,cc3a87f1fc26ac37bc092b74d3461644b15bca10db02f669647f231636a10cc9,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
1220.crimeid,1220,crimeid,850e742bcc1b9521f1a4bb32754c7e7031991efd2ec11acebbcdd77eca07fab4,6cf5377dd979990d45e74f6b05dcf53ffe87562100a9b89b69e17aa7b10854aa,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
5146.monthvalue,5146,monthvalue,2021-09,021-09,RANDOM_TYPO,,[]
7582.locationvalue,7582,locationvalue,On or near Nightclub,On oru near Nightclub,RANDOM_TYPO,,[]
6197.lsoaname,6197,lsoaname,Bassetlaw 003C,Bassegtlaw 003C,FD_VIOLATION,crimeid -> lsoaname,[e7]
3857.crimeid,3857,crimeid,b28b8ba50de4a655143a7092b5216b3df0a53d8e93f6220c5b346c5ca252c237,b28b8ba50de4a655143qa7092b5216b3df0a53d8e93f6220c5b346c5ca252c237,RANDOM_TYPO,,[]
1440.lsoacode,1440,lsoacode,E01028357,E01033406,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
670.lsoacode,670,lsoacode,E01013833,E01013885,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
5514.outcometype,5514,outcometype,Unable to prosecute suspect,Unableto prosecute suspect,RANDOM_TYPO,,[]
5664.lsoacode,5664,lsoacode,E01028073,E0w1028073,FD_VIOLATION,crimeid -> lsoacode,[e8]
1487.crimeid,1487,crimeid,245f804614a8f703edc5c9b3b9ea116d6249a5fde014981626ec22f31a8155ab,5cbea757c1d619d1a37904d2b744b780abe589eccba062cc13dbb4e1e294ba04,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
258.lsoacode,258,lsoacode,E01013896,E01013814,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
729.reportedby,729,reportedby,Nottinghamshire Police,Nottighamshire Police,RANDOM_TYPO,,[]
8127.lsoacode,8127,lsoacode,E01028075,E01020875,FD_VIOLATION,crimeid -> lsoacode,[e8]
7245.monthvalue,7245,monthvalue,2021-09,202h1-09,RANDOM_TYPO,,[]
6228.outcometype,6228,outcometype,Investigation complete; no suspect identified,Investigation cmplete; no suspect identified,RANDOM_TYPO,,[]
1366.lsoacode,1366,lsoacode,E01028217,E01033406,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
6949.lsoaname,6949,lsoaname,Ashfield 016E,Ashfiel 016E,FD_VIOLATION,crimeid -> lsoaname,[e7]
3370.lsoaname,3370,lsoaname,Bassetlaw 001F,Basstlaw 001F,FD_VIOLATION,crimeid -> lsoaname,[e7]
2158.monthvalue,2158,monthvalue,2021-09,202109,RANDOM_TYPO,,[]
1754.lsoacode,1754,lsoacode,E01013862,E01013814,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
4700.lsoacode,4700,lsoacode,E01028175,E01028715,FD_VIOLATION,crimeid -> lsoacode,[e8]
2078.crimeid,2078,crimeid,ef3b050eb619400729c166e3b04f301a3223d0cc9671ca552da7382acb43f263,fe3b050eb619400729c166e3b04f301a3223d0cc9671ca552da7382acb43f263,RANDOM_TYPO,,[]
3345.fallswithin,3345,fallswithin,Nottinghamshire Police,Nottinghasmhire Police,RANDOM_TYPO,,[]
3274.outcometype,3274,outcometype,Unable to prosecute suspect,Unable to prosecute suspmect,RANDOM_TYPO,,[]
7085.reportedby,7085,reportedby,Nottinghamshire Police,Nottinghamshire Poilce,RANDOM_TYPO,,[]
860.crimeid,860,crimeid,075509f535a485837df30a7dfad76ffa06effac0e718c89c7bb21e8b057c58f5,0fd746feb42f7812219e8c1204ba1ae7e9bbdc086243d0b4ad3d5b7434df4865,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
8362.outcometype,8362,outcometype,Investigation complete; no suspect identified,Investigattion complete; no suspect identified,FD_VIOLATION,crimeid -> outcometype,[e6]
1195.crimeid,1195,crimeid,5e35e251f2891b82ea506eb99f3a5a9dbc6a62f52b23bc02c45ebdbb68c4f313,30093d9111e68c95bb838e67ed7ad2350bbc3e0454b4aadd9dd799b7fea09add,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
7236.lsoacode,7236,lsoacode,E01028074,E01028704,FD_VIOLATION,crimeid -> lsoacode,[e8]
2221.reportedby,2221,reportedby,Nottinghamshire Police,Nottinghamshirie Police,RANDOM_TYPO,,[]
353.lsoacode,353,lsoacode,E01033408,E01013814,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
4734.fallswithin,4734,fallswithin,Nottinghamshire Police,Nottinghamshuire Police,RANDOM_TYPO,,[]
928.crimeid,928,crimeid,f0765e54ab8e214dc584522898ac848b461fdd03ea873a8a99b9233574b1054c,f109da5b2f08028b816a0a997077913837f0830689eaac063269815552f7c1f1,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
7501.reportedby,7501,reportedby,Nottinghamshire Police,Nottinghamshire Ploice,RANDOM_TYPO,,[]
1096.crimeid,1096,crimeid,96e7a3eb95a23683dda03b5b0f103def7a929bd49852b5012da1503ddab1b657,5cbea757c1d619d1a37904d2b744b780abe589eccba062cc13dbb4e1e294ba04,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
7685.lsoacode,7685,lsoacode,E01028343,E00128343,FD_VIOLATION,crimeid -> lsoacode,[e8]
5195.outcometype,5195,outcometype,Unable to prosecute suspect,Unable o prosecute suspect,RANDOM_TYPO,,[]
7408.monthvalue,7408,monthvalue,2021-09,2021v-09,RANDOM_TYPO,,[]
699.crimeid,699,crimeid,acb1cb9bf40ad9fe26731f530cafe37272ea00a2f177e16725bd6fbf67238193,95bb15fa393fdbe8c6ea0938a72ac2f615c9c47a07a66230397be31b669f55d0,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
7393.lsoaname,7393,lsoaname,Ashfield 016E,Ashfied 016E,FD_VIOLATION,crimeid -> lsoaname,[e7]
916.crimeid,916,crimeid,008117c9ff4eef6e94de5e9495dcd2e19d80885cff569b4236e2ba76368892ee,0e1cec52435a53253e72ecf27807a6d3ddf0fd350632248824f3c8f0213a754a,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
