cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
1883.crimeid,1883,crimeid,37fc80ac4cef727ff6dd63ca62456ade1d42fc3b944da31692d0afbc6aa73288,d2d9cf91d42eb8322ed8915b5eb7d19faf02f587150125013ad71a48716c2ba9,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
530.crimeid,530,crimeid,02a27eaba41e0f87da9941cf26d4da1e678d89eff6402a447b3027b4fdda7d1d,e5af97c127b72bd9394d853c612e39a4ae2c3f24edcfa180f1ffd0c91396ea52,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
6164.lastoutcomecategory,6164,lastoutcomecategory,Unable to prosecute suspect,Unable to prosecutes uspect,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
1786.lsoaname,1786,lsoaname,East Lindsey 015D,ast Lindsey 015D,FD_VIOLATION,lsoacode -> lsoaname,[e2]
480.lsoacode,480,lsoacode,E01026018,E01026023,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
1013.fallswithin,1013,fallswithin,Lincolnshire Police,Linclnshire Police,RANDOM_TYPO,,[]
830.lastoutcomecategory,830,lastoutcomecategory,Unable to prosecute suspect,Unable to rposecute suspect,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
4454.lsoaname,4454,lsoaname,South Holland 007A,South Holland 070A,FD_VIOLATION,lsoacode -> lsoaname,[e2]
2205.crimeid,2205,crimeid,d0b7cf68426d8e12d9fac2cfd3776381b2377f542b36fe80941e453f48b629de,b71fb8074ac688ef78db532b8c1b4bd62f7e80cfddee8bd368f325aae3c76a0b,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
1654.lsoacode,1654,lsoacode,E01026095,E01026008,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
4950.lsoacode,4950,lsoacode,E01026353,01026353,FD_VIOLATION,lsoacode -> lsoaname,[e3]
4804.lsoacode,4804,lsoacode,E01026329,E01b026329,FD_VIOLATION,lsoacode -> lsoaname,[e3]
59.lsoacode,59,lsoacode,E01026011,E01026008,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
5553.crimetype,5553,crimetype,Violence and sexual offences,Vilence and sexual offences,RANDOM_TYPO,,[]
5538.monthvalue,5538,monthvalue,2021-06,2012-06,RANDOM_TYPO,,[]
2224.crimeid,2224,crimeid,b06cce7277ce2390a5063ed93240b9d0eadc1c49900890296b7ff76d17698165,00028cd1a4ad7acfba7a4315382f2fb392d7d3a814ef1f978afad01e548372b5,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
4632.fallswithin,4632,fallswithin,Lincolnshire Police,Lincoulnshire Police,RANDOM_TYPO,,[]
6181.lsoacode,6181,lsoacode,E01026374,E01026a374,FD_VIOLATION,lsoacode -> lsoaname,[e3]
449.lsoaname,449,lsoaname,Boston 006B,Boston 001B,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
4888.lsoaname,4888,lsoaname,South Kesteven 003A,South Kesteven 00A,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
6280.crimetype,6280,crimetype,Anti-social behaviour,Anti-oscial behaviour,RANDOM_TYPO,,[]
1504.lsoaname,1504,lsoaname,East Lindsey 014A,Esat Lindsey 014A,FD_VIOLATION,lsoacode -> lsoaname,[e2]
2496.lsoaname,2496,lsoaname,Lincoln 004D,Lincoln 04D,FD_VIOLATION,lsoacode -> lsoaname,[e2]
3709.crimetype,3709,crimetype,Shoplifting,hSoplifting,RANDOM_TYPO,,[]
6166.lastoutcomecategory,6166,lastoutcomecategory,Unable to prosecute suspect,Unable to prosecute supect,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
