row_idx,source_table,source_variant,source_row_idx,partition
0,305b_Assessed_2008_Estuary,FD,21,isolated_unique_a
1,305b_Assessed_2008_Estuary,FD,22,isolated_unique_a
2,305b_Assessed_2008_Estuary,FD,23,isolated_unique_a
3,305b_Assessed_2008_Estuary,FD,24,isolated_unique_a
4,305b_Assessed_2008_Estuary,FD,25,isolated_unique_a
5,305b_Assessed_2008_Estuary,FD,26,isolated_unique_a
6,305b_Assessed_2008_Estuary,FD,27,isolated_unique_a
7,305b_Assessed_2008_Estuary,FD,28,isolated_unique_a
8,305b_Assessed_2008_Estuary,FD,29,isolated_unique_a
9,305b_Assessed_2008_Estuary,FD,30,isolated_unique_a
10,305b_Assessed_2008_Estuary,FD,31,isolated_unique_a
11,305b_Assessed_2008_Estuary,FD,32,isolated_unique_a
12,305b_Assessed_2008_Estuary,FD,33,isolated_unique_a
13,305b_Assessed_2008_Estuary,FD,34,isolated_unique_a
14,305b_Assessed_2008_Estuary,FD,35,isolated_unique_a
15,305b_Assessed_2008_Estuary,FD,36,isolated_unique_a
16,305b_Assessed_2008_Estuary,FD,37,isolated_unique_a
17,305b_Assessed_2008_Estuary,FD,38,isolated_unique_a
18,305b_Assessed_2008_Estuary,FD,39,isolated_unique_a
19,305b_Assessed_2008_Estuary,FD,40,isolated_unique_a
20,305b_Assessed_2008_Estuary,FD,41,isolated_unique_a
