5447.lsoacode,pE01017996,E01017996,[e8]
821.lsoacode,E01032797,E01018231,[e7, e8, e4]
505.crimeid,21bf8277167b0546f7739d519b37c95c8bcb26aea918c6b55530b238a5ff9cdf,7328044c7200f6b8cd8d1fe7c9e7aa0ada98441fc5e412dd5274646c0ea2de88,[e5, e6, e1, e2, e3, e4]
3074.lsoacode,Eh01018117,E01018117,[e8]
393.lsoacode,E01015671,E01015674,[e7, e8, e4]
3756.outcometype,yUnable to prosecute suspect,Unable to prosecute suspect,[]
484.crimeid,d9cc3969437bbf95f48e559d691903e54a9ec3045009acca1c98d8b89d6a1431,0068cc5f5dc08b46c6d27736b18371019e0197ac332f4974fecb8e32b24aa1aa,[e5, e6, e1, e2, e3, e4]
3923.locationvalue,On onr near Bringhurst,On or near Bringhurst,[]
989.outcometype,Investgiation complete; no suspect identified,Investigation complete; no suspect identified,[e6]
182.lsoacode,E01032797,E01017991,[e7, e8, e4]
4191.lsoaname,Huntngdonshire 012E,Huntingdonshire 012E,[e7]
1724.monthvalue,2022-1b2,2022-12,[]
5015.lsoaname,Huntingdonshire0 06E,Huntingdonshire 006E,[e5]
3513.lsoacode,E01081272,E01018272,[e4]
351.crimeid,18c55d84f02c376a136df52ca5be2aaa096adec4e301a6d9723475779dfd6644,fd8a09aed14824839327a1f7e3ae7f07ac96a8bb3c0a6d8709bfb20cb58cd111,[e5, e6, e1, e2, e3, e4]
3835.lsoaname,Cawmbridge 007G,Cambridge 007G,[e7]
4628.lsoacode,E01081297,E01018297,[e7, e4]
774.crimeid,c85a9abd91eb0b2c8813cc1807e2eca3f9d84382dcfee1d0b8b93f18d6d1ff5a,dd9dbb2c6771a501e3c1a6d410d94614dc2b17c7564deb0d1df8436c9aa5c763,[e5, e6, e1, e2, e3, e4]
1338.latitude,120.572052,52.572052,[e2]
954.lsoaname,Cambridge 007G,Peterborough 008B,[e5, e7, e8]
4398.outcometype,Unable toprosecute suspect,Unable to prosecute suspect,[e6]
3660.locationvalue,n or near Ellison Close,On or near Ellison Close,[e3]
920.fallswithin,Cambridgeshibre Constabulary,Cambridgeshire Constabulary,[]
4604.lsoacode,E0101077,E01018077,[e8]
511.outcometype,Investigaiton complete; no suspect identified,Investigation complete; no suspect identified,[e6]
4835.locationvalue,Onk or near Ramsey Road,On or near Ramsey Road,[]
4652.crimeid,2bd03e730fc8f69008a819d0b63a8f3424868b4d8e0fae460e28b57833e75286,2bd03e730fc8f69008a819d0b63a8f3424868b4d8e0fae460e2b857833e75286,[]
