cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
5447.lsoacode,5447,lsoacode,E01017996,pE01017996,FD_VIOLATION,crimeid -> lsoacode,[e8]
821.lsoacode,821,lsoacode,E01018231,E01032797,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
505.crimeid,505,crimeid,7328044c7200f6b8cd8d1fe7c9e7aa0ada98441fc5e412dd5274646c0ea2de88,21bf8277167b0546f7739d519b37c95c8bcb26aea918c6b55530b238a5ff9cdf,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
3074.lsoacode,3074,lsoacode,E01018117,Eh01018117,FD_VIOLATION,crimeid -> lsoacode,[e8]
393.lsoacode,393,lsoacode,E01015674,E01015671,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
3756.outcometype,3756,outcometype,Unable to prosecute suspect,yUnable to prosecute suspect,RANDOM_TYPO,,[]
484.crimeid,484,crimeid,0068cc5f5dc08b46c6d27736b18371019e0197ac332f4974fecb8e32b24aa1aa,d9cc3969437bbf95f48e559d691903e54a9ec3045009acca1c98d8b89d6a1431,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
3923.locationvalue,3923,locationvalue,On or near Bringhurst,On onr near Bringhurst,RANDOM_TYPO,,[]
989.outcometype,989,outcometype,Investigation complete; no suspect identified,Investgiation complete; no suspect identified,FD_VIOLATION,crimeid -> outcometype,[e6]
182.lsoacode,182,lsoacode,E01017991,E01032797,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
4191.lsoaname,4191,lsoaname,Huntingdonshire 012E,Huntngdonshire 012E,FD_VIOLATION,crimeid -> lsoaname,[e7]
1724.monthvalue,1724,monthvalue,2022-12,2022-1b2,RANDOM_TYPO,,[]
5015.lsoaname,5015,lsoaname,Huntingdonshire 006E,Huntingdonshire0 06E,FD_VIOLATION,crimeid -> lsoaname,[e5]
3513.lsoacode,3513,lsoacode,E01018272,E01081272,FD_VIOLATION,crimeid -> lsoacode,[e4]
351.crimeid,351,crimeid,fd8a09aed14824839327a1f7e3ae7f07ac96a8bb3c0a6d8709bfb20cb58cd111,18c55d84f02c376a136df52ca5be2aaa096adec4e301a6d9723475779dfd6644,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
3835.lsoaname,3835,lsoaname,Cambridge 007G,Cawmbridge 007G,FD_VIOLATION,crimeid -> lsoaname,[e7]
4628.lsoacode,4628,lsoacode,E01018297,E01081297,FD_VIOLATION,crimeid -> lsoacode,"[e7, e4]"
774.crimeid,774,crimeid,dd9dbb2c6771a501e3c1a6d410d94614dc2b17c7564deb0d1df8436c9aa5c763,c85a9abd91eb0b2c8813cc1807e2eca3f9d84382dcfee1d0b8b93f18d6d1ff5a,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
1338.latitude,1338,latitude,52.572052,120.572052,FD_VIOLATION,crimeid -> latitude,[e2]
954.lsoaname,954,lsoaname,Peterborough 008B,Cambridge 007G,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
4398.outcometype,4398,outcometype,Unable to prosecute suspect,Unable toprosecute suspect,FD_VIOLATION,crimeid -> outcometype,[e6]
3660.locationvalue,3660,locationvalue,On or near Ellison Close,n or near Ellison Close,FD_VIOLATION,crimeid -> locationvalue,[e3]
920.fallswithin,920,fallswithin,Cambridgeshire Constabulary,Cambridgeshibre Constabulary,RANDOM_TYPO,,[]
4604.lsoacode,4604,lsoacode,E01018077,E0101077,FD_VIOLATION,crimeid -> lsoacode,[e8]
511.outcometype,511,outcometype,Investigation complete; no suspect identified,Investigaiton complete; no suspect identified,FD_VIOLATION,crimeid -> outcometype,[e6]
4835.locationvalue,4835,locationvalue,On or near Ramsey Road,Onk or near Ramsey Road,RANDOM_TYPO,,[]
4652.crimeid,4652,crimeid,2bd03e730fc8f69008a819d0b63a8f3424868b4d8e0fae460e2b857833e75286,2bd03e730fc8f69008a819d0b63a8f3424868b4d8e0fae460e28b57833e75286,RANDOM_TYPO,,[]
231.crimeid,231,crimeid,6a457566c8085bc295d29923599c1dc932f78417ffa62d4a74144f737b4c5e5b,790ea9285c69f9641dc29c86519addfa45d73a5708a4caf87b0c22ac39d5022e,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
