cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
4237.lsoaname,4237,lsoaname,Halton 005A,vHalton 005A,FD_VIOLATION,lsoacode -> lsoaname,[e1]
5434.reportedby,5434,reportedby,Cheshire Constabulary,Cheshire Constiabulary,RANDOM_TYPO,,[]
2601.lsoaname,2601,lsoaname,Cheshire West and Chester 018B,Cheshirce West and Chester 018B,FD_VIOLATION,lsoacode -> lsoaname,[e1]
4787.lsoaname,4787,lsoaname,Halton 011E,Halton 0g11E,FD_VIOLATION,lsoacode -> lsoaname,[e1]
521.lsoacode,521,lsoacode,E01018617,E01018585,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
6300.lsoaname,6300,lsoaname,Warrington 018F,Warrington018F,FD_VIOLATION,lsoacode -> lsoaname,[e1]
1247.lsoaname,1247,lsoaname,Cheshire East 039A,Cheshrie East 039A,FD_VIOLATION,lsoacode -> lsoaname,[e1]
1014.lsoacode,1014,lsoacode,E01018477,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
447.lsoacode,447,lsoacode,E01018629,E01018585,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
6077.lsoaname,6077,lsoaname,Warrington 017F,Warington 017F,FD_VIOLATION,lsoacode -> lsoaname,[e1]
4557.crimeid,4557,crimeid,f752fb7bee2d34ded445474297f633c21db67faa2af2c97d87dcd5c98c97c7e7,f752fb7bee2d34ded445474297f63c321db67faa2af2c97d87dcd5c98c97c7e7,RANDOM_TYPO,,[]
683.fallswithin,683,fallswithin,Cheshire Constabulary,Chsehire Constabulary,RANDOM_TYPO,,[]
5203.lsoacode,5203,lsoacode,E01012476,E010x12476,FD_VIOLATION,lsoacode -> lsoaname,[e2]
1943.lsoacode,1943,lsoacode,E01018548,E01018585,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2266.lsoacode,2266,lsoacode,E01018551,E01018585,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1901.lsoaname,1901,lsoaname,Cheshire West and Chester 003B,Cheshire East 001B,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1092.reportedby,1092,reportedby,Cheshire Constabulary,Cheshire Coynstabulary,RANDOM_TYPO,,[]
3895.lsoaname,3895,lsoaname,Cheshire West and Chester 041D,Cheshire East 005A,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
5675.monthvalue,5675,monthvalue,2022-02,2022j-02,RANDOM_TYPO,,[]
168.lsoacode,168,lsoacode,E01018602,E01018663,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
4856.lsoaname,4856,lsoaname,Halton 012E,Haltonq 012E,FD_VIOLATION,lsoacode -> lsoaname,[e1]
3228.lsoacode,3228,lsoacode,E01018361,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1185.lastoutcomecategory,1185,lastoutcomecategory,Investigation complete; no suspect identified,Investigation complete; no suspect identiifed,RANDOM_TYPO,,[]
6208.lsoaname,6208,lsoaname,Warrington 018F,Warrignton 018F,FD_VIOLATION,lsoacode -> lsoaname,[e1]
5554.lsoaname,5554,lsoaname,Warrington 009B,Warrington 00B9,FD_VIOLATION,lsoacode -> lsoaname,[e1]
3592.lsoacode,3592,lsoacode,E01018734,E01018585,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
468.lsoacode,468,lsoacode,E01018629,E01018585,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
902.lsoacode,902,lsoacode,E01018442,E01018662,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3609.lsoacode,3609,lsoacode,E01018748,E01018662,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
4110.lsoacode,4110,lsoacode,E01012393,E010123q93,FD_VIOLATION,lsoacode -> lsoaname,[e2]
4714.lsoaname,4714,lsoaname,Halton 010C,Haltson 010C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
67.fallswithin,67,fallswithin,Cheshire Constabulary,Cheshire Constabulayr,RANDOM_TYPO,,[]
