cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
3159.crimeid,3159,crimeid,c23c0250d6fe54447f4af4aa17ed604c79b9b7f36d06f2306c334620582ab625,c23c0250d6fe54447f4af4aa17ed604c79b9b7f36d06f2306c33460582ab625,RANDOM_TYPO,,[]
6281.lsoaname,6281,lsoaname,Newcastle upon Tyne 014E,Newcwastle upon Tyne 014E,FD_VIOLATION,crimeid -> lsoaname,[e5]
6643.longitude,6643,longitude,-1.61712,77.38288,FD_VIOLATION,crimeid -> longitude,[e1]
221.crimeid,221,crimeid,d74076a073d1e89c6ca36b8d10f9295b493c9db30edc2ef536ad94a43698cf3f,30ee26ce6a994080c2c3f225207b52023b98559d9e11d8d22aaca1987accc6da,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
6179.lsoaname,6179,lsoaname,Sunderland 012C,Sunderland 01x2C,FD_VIOLATION,crimeid -> lsoaname,"[e5, e6]"
2640.lsoaname,2640,lsoaname,South Tyneside 016A,South Tyenside 016A,FD_VIOLATION,crimeid -> lsoaname,[e6]
1581.outcometype,1581,outcometype,Suspect charged,Suspecat charged,RANDOM_TYPO,,[]
612.lsoacode,612,lsoacode,E01027545,E01033715,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
229.crimeid,229,crimeid,19cd2ce7613a39264610995b53f51841b2ddb0dff934d6d3548e84bfbbd7dae7,395242d683819b14845e7c06afecb975ec253328571222b34b44e9e275fdde5b,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
709.reportedby,709,reportedby,Northumbria Police,oNrthumbria Police,RANDOM_TYPO,,[]
6450.lsoacode,6450,lsoacode,E01008706,01008706,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7]"
1845.reportedby,1845,reportedby,Northumbria Police,Northumberia Police,RANDOM_TYPO,,[]
5318.latitude,5318,latitude,54.989931,61.989931,FD_VIOLATION,crimeid -> latitude,[e2]
5653.outcometype,5653,outcometype,Investigation complete; no suspect identified,Investigation complete; no sugspect identified,RANDOM_TYPO,,[]
5630.locationvalue,5630,locationvalue,On or near BEAUMONT TERRACE,On dor near BEAUMONT TERRACE,FD_VIOLATION,crimeid -> locationvalue,[e3]
1079.lsoacode,1079,lsoacode,E01027427,E01008256,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
5921.lsoaname,5921,lsoaname,Newcastle upon Tyne 029B,bNewcastle upon Tyne 029B,FD_VIOLATION,crimeid -> lsoaname,[e6]
6311.lsoacode,6311,lsoacode,E01008736,E01080736,FD_VIOLATION,crimeid -> lsoacode,[e7]
1005.fallswithin,1005,fallswithin,Northumbria Police,Northumbria Plice,RANDOM_TYPO,,[]
560.lsoacode,560,lsoacode,E01008565,E01008841,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
3728.lsoaname,3728,lsoaname,Gateshead 009A,Gatesehad 009A,FD_VIOLATION,crimeid -> lsoaname,[e5]
2086.reportedby,2086,reportedby,Northumbria Police,Northmbria Police,RANDOM_TYPO,,[]
3922.locationvalue,3922,locationvalue,On or near QUARRY ROAD,On or near QARRY ROAD,RANDOM_TYPO,,[]
