3100.locationvalue,On or near EUGENE STnREET,On or near EUGENE STREET,[]
4239.lsoaname,Bavssetlaw 004E,Bassetlaw 004E,[e7]
1514.monthvalue,q2021-04,2021-04,[]
7042.crimeid,e66e1d4ceafbcce0b53f7d146d5d8982751c63c10948e3598bcabb1dc55788016,e66e1d4cafbcce0b53f7d146d5d8982751c63c10948e3598bcabb1dc55788016,[]
5849.reportedby,Nottinghamshire olice,Nottinghamshire Police,[]
7227.fallswithin,Nottinghamhsire Police,Nottinghamshire Police,[]
807.lsoaname,Nottingham 039B,Nottingham 005B,[e5, e7, e8]
5240.lsoaname,Bassetlaw 051D,Bassetlaw 015D,[e7]
663.lsoaname,Nottingham 012C,Nottingham 018C,[e5, e7, e8]
1664.crimeid,2c74fc71d69124e5662599fe139c44a677e49cb6e0d8f5b32f43cb43b0b4e5a3,22cf55492d40259f45ab0938323efc1b3c4f97bba199310ab6651f6ff335d006,[e5, e6, e1, e2, e3, e4]
1828.locationvalue,On or nera HAYWOOD AVENUE,On or near HAYWOOD AVENUE,[]
6639.reportedby,Nottinghamshire Poblice,Nottinghamshire Police,[]
562.outcometype,Unable to prosecute susqpect,Unable to prosecute suspect,[e6]
1665.lsoaname,Bassetlaw 01D2,Bassetlaw 012D,[e5, e7]
4284.lsoaname,Nottilngham 016B,Nottingham 016B,[e7]
1387.lsoacode,E01033400,E01013880,[e7, e8, e4]
5507.reportedby,Nottinghamsheire Police,Nottinghamshire Police,[]
3378.lsoacode,E01019373,E01013973,[e8]
5748.monthvalue,2021-40,2021-04,[]
1139.lsoacode,E01033400,E01028133,[e7, e8, e4]
6433.fallswithin,Nottjinghamshire Police,Nottinghamshire Police,[]
790.crimeid,1c655f87a1412ac0fcd18ad4876e97f1fc4a0d362a30d47049dc75419666aab7,73e7d61a4ee684867ed3a7cfb2ba41c230c9d0ff20c096aa5ba5a8538704021f,[e5, e6, e1, e2, e3, e4]
6929.reportedby,Nottinghamsire Police,Nottinghamshire Police,[]
1943.lsoaname,Notitngham 023E,Nottingham 023E,[e7]
1506.crimeid,b6d109a5acc02ceedf1e58a2f9dfd753cceb42e74ccb87edf09a4103e87f7d9c,a54d6b81b485edbff18fce30a2e076a2ed03e691b2b4c58d86bf7a6fdb30f271,[e5, e6, e1, e2, e3, e4]
