source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000003879,3,crimeid,1,3,FD_VIOLATION
UK_CSV0000000000003879,4,fallswithin,1,4,RANDOM_TYPO
UK_CSV0000000000003879,5,crimeid,1,5,FD_VIOLATION
UK_CSV0000000000003879,5,outcometype,1,5,RANDOM_TYPO
UK_CSV0000000000003879,9,fallswithin,1,9,RANDOM_TYPO
UK_CSV0000000000003879,12,fallswithin,1,12,RANDOM_TYPO
UK_CSV0000000000003879,13,locationvalue,1,13,FD_VIOLATION
UK_CSV0000000000003879,13,lsoacode,1,13,FD_VIOLATION
UK_CSV0000000000003879,13,lsoaname,1,13,FD_VIOLATION
UK_CSV0000000000003879,14,monthvalue,1,14,RANDOM_TYPO
UK_CSV0000000000003879,14,reportedby,1,14,RANDOM_TYPO
UK_CSV0000000000003879,14,lsoacode,1,14,FD_VIOLATION
UK_CSV0000000000003879,15,crimeid,1,15,FD_VIOLATION
UK_CSV0000000000003879,15,fallswithin,1,15,RANDOM_TYPO
UK_CSV0000000000003879,15,lsoacode,1,15,FD_VIOLATION
UK_CSV0000000000003879,16,lsoacode,1,16,FD_VIOLATION
UK_CSV0000000000003879,17,lsoacode,1,17,FD_VIOLATION
UK_CSV0000000000003879,18,crimeid,1,18,FD_VIOLATION
UK_CSV0000000000003879,18,reportedby,1,18,RANDOM_TYPO
UK_CSV0000000000003879,18,locationvalue,1,18,FD_VIOLATION
UK_CSV0000000000003879,18,lsoacode,1,18,FD_VIOLATION
UK_CSV0000000000003879,19,fallswithin,1,19,RANDOM_TYPO
UK_CSV0000000000003879,20,lsoacode,1,20,FD_VIOLATION
UK_CSV0000000000003879,21,crimeid,1,21,FD_VIOLATION
UK_CSV0000000000003879,21,lsoacode,1,21,FD_VIOLATION
UK_CSV0000000000003879,22,fallswithin,1,22,RANDOM_TYPO
UK_CSV0000000000003879,23,latitude,1,23,FD_VIOLATION
UK_CSV0000000000003879,23,locationvalue,1,23,FD_VIOLATION
UK_CSV0000000000003879,23,lsoacode,1,23,FD_VIOLATION
UK_CSV0000000000003879,23,lsoaname,1,23,FD_VIOLATION
UK_CSV0000000000003879,24,crimeid,1,24,FD_VIOLATION
UK_CSV0000000000003879,25,crimeid,1,25,FD_VIOLATION
UK_CSV0000000000003879,25,locationvalue,1,25,FD_VIOLATION
UK_CSV0000000000003879,25,lsoacode,1,25,FD_VIOLATION
UK_CSV0000000000003879,26,crimeid,1,26,FD_VIOLATION
UK_CSV0000000000003879,26,lsoacode,1,26,FD_VIOLATION
UK_CSV0000000000003879,27,crimeid,1,27,FD_VIOLATION
UK_CSV0000000000003879,27,lsoacode,1,27,FD_VIOLATION
UK_CSV0000000000003879,31,outcometype,1,31,RANDOM_TYPO
UK_CSV0000000000003879,32,latitude,1,32,FD_VIOLATION
UK_CSV0000000000003879,32,locationvalue,1,32,FD_VIOLATION
UK_CSV0000000000003879,32,lsoacode,1,32,FD_VIOLATION
UK_CSV0000000000003879,32,lsoaname,1,32,FD_VIOLATION
UK_CSV0000000000003879,33,crimeid,1,33,FD_VIOLATION
UK_CSV0000000000003879,33,monthvalue,1,33,RANDOM_TYPO
UK_CSV0000000000003879,33,lsoacode,1,33,FD_VIOLATION
UK_CSV0000000000003879,34,crimeid,1,34,FD_VIOLATION
UK_CSV0000000000003879,35,crimeid,1,35,FD_VIOLATION
UK_CSV0000000000003879,35,monthvalue,1,35,RANDOM_TYPO
UK_CSV0000000000003879,35,lsoacode,1,35,FD_VIOLATION
UK_CSV0000000000003879,37,crimeid,1,37,FD_VIOLATION
UK_CSV0000000000003879,37,reportedby,1,37,RANDOM_TYPO
UK_CSV0000000000003879,37,lsoacode,1,37,FD_VIOLATION
UK_CSV0000000000003879,38,crimeid,1,38,FD_VIOLATION
UK_CSV0000000000003879,38,lsoacode,1,38,FD_VIOLATION
UK_CSV0000000000003879,39,crimeid,1,39,FD_VIOLATION
UK_CSV0000000000003879,39,locationvalue,1,39,FD_VIOLATION
UK_CSV0000000000003879,39,lsoacode,1,39,FD_VIOLATION
UK_CSV0000000000003879,40,crimeid,1,40,FD_VIOLATION
UK_CSV0000000000003879,40,locationvalue,1,40,FD_VIOLATION
UK_CSV0000000000003879,40,lsoacode,1,40,FD_VIOLATION
UK_CSV0000000000003879,41,lsoacode,1,41,FD_VIOLATION
UK_CSV0000000000003879,42,crimeid,1,42,FD_VIOLATION
UK_CSV0000000000003879,43,crimeid,1,43,FD_VIOLATION
UK_CSV0000000000003879,43,lsoacode,1,43,FD_VIOLATION
UK_CSV0000000000003879,44,crimeid,1,44,FD_VIOLATION
UK_CSV0000000000003879,44,reportedby,1,44,RANDOM_TYPO
UK_CSV0000000000003879,44,lsoacode,1,44,FD_VIOLATION
UK_CSV0000000000003879,45,crimeid,1,45,FD_VIOLATION
UK_CSV0000000000003879,45,lsoacode,1,45,FD_VIOLATION
UK_CSV0000000000003879,46,crimeid,1,46,FD_VIOLATION
UK_CSV0000000000003879,47,crimeid,1,47,FD_VIOLATION
UK_CSV0000000000003879,47,lsoacode,1,47,FD_VIOLATION
UK_CSV0000000000003879,48,crimeid,1,48,FD_VIOLATION
UK_CSV0000000000003879,49,crimeid,1,49,FD_VIOLATION
UK_CSV0000000000003879,49,lsoacode,1,49,FD_VIOLATION
UK_CSV0000000000003879,50,crimeid,1,50,FD_VIOLATION
UK_CSV0000000000003879,50,fallswithin,1,50,RANDOM_TYPO
UK_CSV0000000000003879,51,crimeid,1,51,FD_VIOLATION
UK_CSV0000000000003879,52,crimeid,1,52,FD_VIOLATION
UK_CSV0000000000003879,52,locationvalue,1,52,FD_VIOLATION
UK_CSV0000000000003879,52,lsoacode,1,52,FD_VIOLATION
UK_CSV0000000000003879,53,crimeid,1,53,FD_VIOLATION
UK_CSV0000000000003879,53,lsoacode,1,53,FD_VIOLATION
UK_CSV0000000000003879,54,lsoaname,1,54,FD_VIOLATION
UK_CSV0000000000003879,55,crimeid,1,55,FD_VIOLATION
UK_CSV0000000000003879,55,lsoaname,1,55,FD_VIOLATION
