cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
21.0.3,21,0,3,crimeid_UK_CSV0000000000003879,fa113d746a972f22ebbbff7216f55190b827db5a4913a811ce3a3c8b762a0e26,c8117b6300c870f5f17a22ef3dc6bed35879fddfa5702cb34f30df026b2f8c09,FD_VIOLATION,UK_CSV0000000000003879,3,crimeid
21.3.4,21,3,4,fallswithin,Lincolnshire Plice,Lincolnshire Police,RANDOM_TYPO,UK_CSV0000000000003879,4,fallswithin
21.0.5,21,0,5,crimeid_UK_CSV0000000000003879,fe3ff52e3be28123eea2271560dda4915b2d9871a0a62913d6203ec9bc43b4dd,80a7b52437a903e203282dfa1fd31d1b6deab6a01461bbe11c757d4af0dba564,FD_VIOLATION,UK_CSV0000000000003879,5,crimeid
21.9.5,21,9,5,outcometype,Suspect chabrged,Suspect charged,RANDOM_TYPO,UK_CSV0000000000003879,5,outcometype
21.3.9,21,3,9,fallswithin,Lincolnshire oPlice,Lincolnshire Police,RANDOM_TYPO,UK_CSV0000000000003879,9,fallswithin
21.3.12,21,3,12,fallswithin,LincolnshirePolice,Lincolnshire Police,RANDOM_TYPO,UK_CSV0000000000003879,12,fallswithin
21.6.13,21,6,13,locationvalue_UK_CSV0000000000003879,On or near Pedetrian Subway,On or near Pedestrian Subway,FD_VIOLATION,UK_CSV0000000000003879,13,locationvalue
21.7.13,21,7,13,lsoacode,E010p26132,E01026132,FD_VIOLATION,UK_CSV0000000000003879,13,lsoacode
21.8.13,21,8,13,lsoaname,Lncoln 005A,Lincoln 005A,FD_VIOLATION,UK_CSV0000000000003879,13,lsoaname
21.1.14,21,1,14,monthvalue_UK_CSV0000000000003879,2012-07,2021-07,RANDOM_TYPO,UK_CSV0000000000003879,14,monthvalue
21.2.14,21,2,14,reportedby,Lincolnshire tPolice,Lincolnshire Police,RANDOM_TYPO,UK_CSV0000000000003879,14,reportedby
21.7.14,21,7,14,lsoacode,E01026122,E01026090,FD_VIOLATION,UK_CSV0000000000003879,14,lsoacode
21.0.15,21,0,15,crimeid_UK_CSV0000000000003879,d422d4e233402a997895312b2841a28c6fc04d150cad22a25fb8bffd86b99e6a,a50ed46a65bb8f170036fd8ae19de2d71dddac29df5505a101be9eaaf5a48a83,FD_VIOLATION,UK_CSV0000000000003879,15,crimeid
21.3.15,21,3,15,fallswithin,LincolnshireP olice,Lincolnshire Police,RANDOM_TYPO,UK_CSV0000000000003879,15,fallswithin
21.7.15,21,7,15,lsoacode,E01026384,E01026090,FD_VIOLATION,UK_CSV0000000000003879,15,lsoacode
21.7.16,21,7,16,lsoacode,E01026093,E01026312,FD_VIOLATION,UK_CSV0000000000003879,16,lsoacode
21.7.17,21,7,17,lsoacode,E01026025,E01026132,FD_VIOLATION,UK_CSV0000000000003879,17,lsoacode
21.0.18,21,0,18,crimeid_UK_CSV0000000000003879,d490bbf6afe9f93ab8840e996c60a44f50c0f4b7672240ca3a9365adeeaa77e5,ede4bb99aefb81566a115b43bd9f6f1760f2fe8c10f5c217667c98e684b138a8,FD_VIOLATION,UK_CSV0000000000003879,18,crimeid
21.2.18,21,2,18,reportedby,Linconlshire Police,Lincolnshire Police,RANDOM_TYPO,UK_CSV0000000000003879,18,reportedby
21.6.18,21,6,18,locationvalue_UK_CSV0000000000003879,On or near AUsSTERBY CLOSE,On or near AUSTERBY CLOSE,FD_VIOLATION,UK_CSV0000000000003879,18,locationvalue
21.7.18,21,7,18,lsoacode,E01026044,E01032999,FD_VIOLATION,UK_CSV0000000000003879,18,lsoacode
21.3.19,21,3,19,fallswithin,Lincolnsyhire Police,Lincolnshire Police,RANDOM_TYPO,UK_CSV0000000000003879,19,fallswithin
21.7.20,21,7,20,lsoacode,E01026132,E01032999,FD_VIOLATION,UK_CSV0000000000003879,20,lsoacode
21.0.21,21,0,21,crimeid_UK_CSV0000000000003879,1f4c059b72bee8fbe9a5ba74730a88d1393a1be1d1769c901deb83e1ca048cd7,7d5e2b3158c6509919f10f3ca48ab46697f75601d4fc3d62eeb6f2810557a157,FD_VIOLATION,UK_CSV0000000000003879,21,crimeid
21.7.21,21,7,21,lsoacode,E01026132,E01026227,FD_VIOLATION,UK_CSV0000000000003879,21,lsoacode
21.3.22,21,3,22,fallswithin,Linclnshire Police,Lincolnshire Police,RANDOM_TYPO,UK_CSV0000000000003879,22,fallswithin
21.5.23,21,5,23,latitude,114.393815,53.393815,FD_VIOLATION,UK_CSV0000000000003879,23,latitude
21.6.23,21,6,23,locationvalue_UK_CSV0000000000003879,On ornear PORTLAND TERRACE,On or near PORTLAND TERRACE,FD_VIOLATION,UK_CSV0000000000003879,23,locationvalue
21.7.23,21,7,23,lsoacode,hE01026383,E01026383,FD_VIOLATION,UK_CSV0000000000003879,23,lsoacode
21.8.23,21,8,23,lsoaname,West Lindsjey 004E,West Lindsey 004E,FD_VIOLATION,UK_CSV0000000000003879,23,lsoaname
21.0.24,21,0,24,crimeid_UK_CSV0000000000003879,102f67d3fc3eb9d100c6c50576b2590013416c18b1535ae98cd8a500fdfa0d29,c0186f31be6e286b91ca76db99712607822bb8e6fbe9f5e575114ed5a5733a05,FD_VIOLATION,UK_CSV0000000000003879,24,crimeid
21.0.25,21,0,25,crimeid_UK_CSV0000000000003879,d422d4e233402a997895312b2841a28c6fc04d150cad22a25fb8bffd86b99e6a,adcd58cb0f014d65e48096064a684c45194479291e454a362a08790053c0c171,FD_VIOLATION,UK_CSV0000000000003879,25,crimeid
21.6.25,21,6,25,locationvalue_UK_CSV0000000000003879,On or near PENNYGATE cGARDENS,On or near PENNYGATE GARDENS,FD_VIOLATION,UK_CSV0000000000003879,25,locationvalue
21.7.25,21,7,25,lsoacode,E01026044,E01026275,FD_VIOLATION,UK_CSV0000000000003879,25,lsoacode
21.0.26,21,0,26,crimeid_UK_CSV0000000000003879,ded5282487a9551db46542d4d619d35eee226ace410f892dfdfa4ebc82555cd2,77cf0b436d6c9559066e4dbd413aa68c7c41b69df0785867b7b85a0f28c303e9,FD_VIOLATION,UK_CSV0000000000003879,26,crimeid
21.7.26,21,7,26,lsoacode,E01026344,E01026242,FD_VIOLATION,UK_CSV0000000000003879,26,lsoacode
21.0.27,21,0,27,crimeid_UK_CSV0000000000003879,322577bb78b5be3e0680d1f6687c4fe88fb209fe38ebd80bf713e127768f7599,e49b4b608383e99d14336ef0f1da61a5856004dc26dba428093713ce3231b236,FD_VIOLATION,UK_CSV0000000000003879,27,crimeid
21.7.27,21,7,27,lsoacode,E01026123,E01026310,FD_VIOLATION,UK_CSV0000000000003879,27,lsoacode
21.9.31,21,9,31,outcometype,Unable to prosecubte suspect,Unable to prosecute suspect,RANDOM_TYPO,UK_CSV0000000000003879,31,outcometype
21.5.32,21,5,32,latitude,83.24754899999999,53.247549,FD_VIOLATION,UK_CSV0000000000003879,32,latitude
21.6.32,21,6,32,locationvalue_UK_CSV0000000000003879,On or near LADY FEN LANrE,On or near LADY FEN LANE,FD_VIOLATION,UK_CSV0000000000003879,32,locationvalue
21.7.32,21,7,32,lsoacode,E0106044,E01026044,FD_VIOLATION,UK_CSV0000000000003879,32,lsoacode
21.8.32,21,8,32,lsoaname,East Lindsey 00C,East Lindsey 008C,FD_VIOLATION,UK_CSV0000000000003879,32,lsoaname
21.0.33,21,0,33,crimeid_UK_CSV0000000000003879,e9e21d91792e5384c7c866526f76f9a294c4b45ddb71d908bc41f7bece2106dd,cc7c23aff9c6624eb9f32c82872960c4addc200c848a4e937a3e7c0022276e6f,FD_VIOLATION,UK_CSV0000000000003879,33,crimeid
21.1.33,21,1,33,monthvalue_UK_CSV0000000000003879,021-07,2021-07,RANDOM_TYPO,UK_CSV0000000000003879,33,monthvalue
21.7.33,21,7,33,lsoacode,E01026123,E01026043,FD_VIOLATION,UK_CSV0000000000003879,33,lsoacode
21.0.34,21,0,34,crimeid_UK_CSV0000000000003879,d490bbf6afe9f93ab8840e996c60a44f50c0f4b7672240ca3a9365adeeaa77e5,54de03f2f77e1fccdc25f6d3330e4e929dc9641c964b09d81d87bb9f2c142aac,FD_VIOLATION,UK_CSV0000000000003879,34,crimeid
21.0.35,21,0,35,crimeid_UK_CSV0000000000003879,ded5282487a9551db46542d4d619d35eee226ace410f892dfdfa4ebc82555cd2,f995a8a1109fe3a6494a760f47d27909cf6af6984128b487540abec2376cd747,FD_VIOLATION,UK_CSV0000000000003879,35,crimeid
21.1.35,21,1,35,monthvalue_UK_CSV0000000000003879,202o1-07,2021-07,RANDOM_TYPO,UK_CSV0000000000003879,35,monthvalue
21.7.35,21,7,35,lsoacode,E01026148,E01026328,FD_VIOLATION,UK_CSV0000000000003879,35,lsoacode
21.0.37,21,0,37,crimeid_UK_CSV0000000000003879,fa113d746a972f22ebbbff7216f55190b827db5a4913a811ce3a3c8b762a0e26,512e9f722faad25866130dda1e14aa848d17339d79347bd3707cff6a12748166,FD_VIOLATION,UK_CSV0000000000003879,37,crimeid
21.2.37,21,2,37,reportedby,Lincolnshire Poliec,Lincolnshire Police,RANDOM_TYPO,UK_CSV0000000000003879,37,reportedby
21.7.37,21,7,37,lsoacode,E01026093,E01026083,FD_VIOLATION,UK_CSV0000000000003879,37,lsoacode
21.0.38,21,0,38,crimeid_UK_CSV0000000000003879,ded5282487a9551db46542d4d619d35eee226ace410f892dfdfa4ebc82555cd2,897bfd86af46a098ebad962b5fce84913041c0f755cad1623c9a064addfa9476,FD_VIOLATION,UK_CSV0000000000003879,38,crimeid
21.7.38,21,7,38,lsoacode,E01026132,E01026069,FD_VIOLATION,UK_CSV0000000000003879,38,lsoacode
21.0.39,21,0,39,crimeid_UK_CSV0000000000003879,ded5282487a9551db46542d4d619d35eee226ace410f892dfdfa4ebc82555cd2,d0e1562bb2ba4a95af1c1ef485f997d3a32d15ebb441da41d2fbd8c4e3af4905,FD_VIOLATION,UK_CSV0000000000003879,39,crimeid
21.6.39,21,6,39,locationvalue_UK_CSV0000000000003879,On or neanr BAYWOOD CLOSE,On or near BAYWOOD CLOSE,FD_VIOLATION,UK_CSV0000000000003879,39,locationvalue
