cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
3507.fallswithin,3507,fallswithin,Gwent Police,Ggwent Police,RANDOM_TYPO,,[]
4530.lsoaname,4530,lsoaname,Torfaen 004D,Torfaen 0z04D,FD_VIOLATION,lsoacode -> lsoaname,[e1]
99.monthvalue,99,monthvalue,2022-05,2x022-05,RANDOM_TYPO,,[]
1996.lsoacode,1996,lsoacode,W01001398,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1706.lsoacode,1706,lsoacode,W01001331,W01001441,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2396.lsoaname,2396,lsoaname,Monmouthshire 007A,Monmouthshibre 007A,FD_VIOLATION,lsoacode -> lsoaname,[e1]
3668.lastoutcomecategory,3668,lastoutcomecategory,Unable to prosecute suspect,Unable cto prosecute suspect,RANDOM_TYPO,,[]
3205.monthvalue,3205,monthvalue,2022-05,022-05,RANDOM_TYPO,,[]
2393.lsoacode,2393,lsoacode,W01001549,W01001441,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2706.fallswithin,2706,fallswithin,Gwent Police,Gwent Polce,RANDOM_TYPO,,[]
698.locationvalue,698,locationvalue,On or near Tan-Y-Bryn,On or near Tan-YB-ryn,RANDOM_TYPO,,[]
1642.crimetype,1642,crimetype,Violence and sexual offences,Vniolence and sexual offences,RANDOM_TYPO,,[]
5011.lsoaname,5011,lsoaname,Torfaen 011A,Torfaen 01A,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1975.lsoacode,1975,lsoacode,W01001396,W01001441,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2857.lsoaname,2857,lsoaname,Newport 004D,Newpotrt 004D,FD_VIOLATION,lsoacode -> lsoaname,[e1]
1025.reportedby,1025,reportedby,Gwent Police,Gwent Poloice,RANDOM_TYPO,,[]
2937.lsoacode,2937,lsoacode,W01001681,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1435.monthvalue,1435,monthvalue,2022-05,20220-5,RANDOM_TYPO,,[]
2124.lsoacode,2124,lsoacode,W01001579,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1443.crimeid,1443,crimeid,1c80bfd3a68803b359dd113081735e693a1caa6b514e081824556705c14bd780,1c80bfd368803b359dd113081735e693a1caa6b514e081824556705c14bd780,RANDOM_TYPO,,[]
4007.monthvalue,4007,monthvalue,2022-05,022-05,RANDOM_TYPO,,[]
3807.lsoaname,3807,lsoaname,Newport 015F,ewport 015F,FD_VIOLATION,lsoacode -> lsoaname,[e1]
960.lsoaname,960,lsoaname,Caerphilly 004C,Caerphilly 04C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
5104.lsoaname,5104,lsoaname,Torfaen 013A,Torfen 013A,FD_VIOLATION,lsoacode -> lsoaname,[e1]
3328.lsoaname,3328,lsoaname,Newport 013A,Newprt 013A,FD_VIOLATION,lsoacode -> lsoaname,[e1]
3490.lsoaname,3490,lsoaname,Newport 014B,Newport 14B,FD_VIOLATION,lsoacode -> lsoaname,[e1]
3450.lsoacode,3450,lsoacode,W01001693,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
459.lastoutcomecategory,459,lastoutcomecategory,Status update unavailable,Statsu update unavailable,RANDOM_TYPO,,[]
1888.crimeid,1888,crimeid,ade793a7a47715566c5494ffec77ec0fb5c93217324bdd8449bb0c5479a3a486,ade793a7a4771556q6c5494ffec77ec0fb5c93217324bdd8449bb0c5479a3a486,RANDOM_TYPO,,[]
3028.locationvalue,3028,locationvalue,On or near Supermarket,On or nea Supermarket,RANDOM_TYPO,,[]
400.lsoacode,400,lsoacode,W01001478,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
4920.crimeid,4920,crimeid,0009bd614941e4a90dce1eb939de9f1a0de26f4048544024e7b4300469de387c,0009bd614941e4a90dc1eb939de9f1a0de26f4048544024e7b4300469de387c,RANDOM_TYPO,,[]
4743.reportedby,4743,reportedby,Gwent Police,Gent Police,RANDOM_TYPO,,[]
718.locationvalue,718,locationvalue,On or near Dan Y Graig,On or near Dan Y Grajig,RANDOM_TYPO,,[]
1170.crimetype,1170,crimetype,Burglary,Burglfary,RANDOM_TYPO,,[]
1025.lsoacode,1025,lsoacode,W01001351,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2479.reportedby,2479,reportedby,Gwent Police,Gwent Policce,RANDOM_TYPO,,[]
2979.lsoacode,2979,lsoacode,W01001684,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3239.lsoacode,3239,lsoacode,W01001613,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3272.reportedby,3272,reportedby,Gwent Police,Grwent Police,RANDOM_TYPO,,[]
2351.lsoacode,2351,lsoacode,W01001568,W01001440,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3797.lsoaname,3797,lsoaname,Newport 015E,Newport 01u5E,FD_VIOLATION,lsoacode -> lsoaname,[e1]
