row_idx,source_table,source_variant,source_row_idx,partition
0,Shared_IT_Support_Services,FD,0,all
1,Shared_IT_Support_Services,FD,1,all
2,Shared_IT_Support_Services,FD,2,all
3,Shared_IT_Support_Services,FD,3,all
4,Shared_IT_Support_Services,FD,4,all
5,Shared_IT_Support_Services,FD,5,all
6,Shared_IT_Support_Services,FD,6,all
7,Shared_IT_Support_Services,Typo,0,all
8,Shared_IT_Support_Services,Typo,1,all
9,Shared_IT_Support_Services,Typo,2,all
10,Shared_IT_Support_Services,Typo,3,all
11,Shared_IT_Support_Services,Typo,4,all
12,Shared_IT_Support_Services,Typo,5,all
13,Shared_IT_Support_Services,Typo,6,all
14,Shared_IT_Support_Services,NO,0,all
15,Shared_IT_Support_Services,NO,1,all
16,Shared_IT_Support_Services,NO,3,all
17,Shared_IT_Support_Services,NO,6,all
