cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
1298.lsoaname,1298,lsoaname,East Riding of Yorkshire 037C,East Riding of Yokrshire 037C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
5501.lsoaname,5501,lsoaname,North East Lincolnshire 005A,North East Lincolnshrie 005A,FD_VIOLATION,lsoacode -> lsoaname,[e1]
482.lsoaname,482,lsoaname,East Riding of Yorkshire 012A,Bassetlaw 012B,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
6760.lsoacode,6760,lsoacode,E01013255,E1013255,FD_VIOLATION,lsoacode -> lsoaname,[e2]
5147.reportedby,5147,reportedby,Humberside Police,Humberside Pdolice,RANDOM_TYPO,,[]
1457.lsoacode,1457,lsoacode,E01012997,E01012938,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
6500.reportedby,6500,reportedby,Humberside Police,Humbeside Police,RANDOM_TYPO,,[]
7145.lsoaname,7145,lsoaname,North Lincolnshire 008D,North Lincolnsihre 008D,FD_VIOLATION,lsoacode -> lsoaname,[e1]
2908.lsoaname,2908,lsoaname,Kingston upon Hull 015A,Kingston uponHull 015A,FD_VIOLATION,lsoacode -> lsoaname,[e1]
7396.lsoaname,7396,lsoaname,North Lincolnshire 011D,North Lincolnshirce 011D,FD_VIOLATION,lsoacode -> lsoaname,[e1]
7865.reportedby,7865,reportedby,Humberside Police,Hutmberside Police,RANDOM_TYPO,,[]
6822.lastoutcomecategory,6822,lastoutcomecategory,Unable to prosecute suspect,Unable to prosecute usspect,RANDOM_TYPO,,[]
7464.lsoaname,7464,lsoaname,North Lincolnshire 012C,wNorth Lincolnshire 012C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
2748.lsoacode,2748,lsoacode,E01012827,E01026042,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2077.lsoacode,2077,lsoacode,E01012875,E01028065,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
