821.lsoacode,E01032797,E01015616,[e7, e8, e4]
408.lsoaname,Cambridge 007G,Huntingdonshire 015C,[e5, e8]
739.crimeid,ec1a468710496d87376cc303e37cc25bebd76bbc359b6a15b94716e7ad6a9845,4191cf61ce98b58e51d54a9c82c77e169172b73f61b8086a974b25bed7cbf245,[e5, e6, e1, e2, e3, e4]
1340.monthvalue,202007,2020-07,[]
3445.lsoacode,E10033111,E01033111,[e8]
4659.crimeid,08298900c33k92d7f8b702ab774699b1553d5388514507b9c641a41314ffd9553,08298900c3392d7f8b702ab774699b1553d5388514507b9c641a41314ffd9553,[]
2457.lsoacode,E10017968,E01017968,[e8, e4]
579.outcometype,Ivnestigation complete; no suspect identified,Investigation complete; no suspect identified,[e6]
3413.crimeid,e6a610b42ec6fa4b4b1c37d8d4am44e88216c4df36ae39cd858230b2acb4b5099,e6a610b42ec6fa4b4b1c37d8d4a44e88216c4df36ae39cd858230b2acb4b5099,[]
1057.fallswithin,ambridgeshire Constabulary,Cambridgeshire Constabulary,[]
4640.lsoaname,Peetrborough 022C,Peterborough 022C,[e7]
4734.monthvalue,2020-70,2020-07,[]
1185.lsoaname,Cambridge 009B,Fenland 002C,[e5, e7, e8]
4339.crimeid,37c243587f6f495da61c164279de0f8825fc0b4c6c8ac2dad8107c7ceeb16008,37c243587f6f495da61c16427d9e0f8825fc0b4c6c8ac2dad8107c7ceeb16008,[]
1031.crimeid,ec1a468710496d87376cc303e37cc25bebd76bbc359b6a15b94716e7ad6a9845,313f20b5438942aa87947f6e16066b139d8aa471731db2bb2d4806ce824e4ef9,[e5, e6, e1, e2, e3, e4]
3791.locationvalue,On or enar SANDYLAND,On or near SANDYLAND,[]
1184.locationvalue,On orn ear SCOTLAND ROAD,On or near SCOTLAND ROAD,[e3]
4353.lsoacode,01033111,E01033111,[e8]
2970.locationvalue,On or near PARKISDE,On or near PARKSIDE,[]
1788.crimeid,1814b89f62c81e96be12e6b55260395dfadf335d8fd102f8144f15e1536a8d5d,1814b89f62c81e96be12e6b55260395dfadf335d8df102f8144f15e1536a8d5d,[]
