cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
31.9.0,31,9,0,crimetype,Violence and sxeual offences,Violence and sexual offences,RANDOM_TYPO,UK_CSV0000000000001028,0,crimetype
31.0.1,31,0,1,crimeid,4743de59cd0b39c868aedfee9681d3b5b3242e8d988c9471ce5d0ad84d8507e,4743de59cd0b39c868aedfee9681d3b5b3242e8d988c9471ce5d0ead84d8507e,RANDOM_TYPO,UK_CSV0000000000001028,1,crimeid
31.1.1,31,1,1,monthvalue,2022-11***,2022-11,RANDOM_TYPO,UK_CSV0000000000001028,1,monthvalue
31.0.3,31,0,3,crimeid,47da81fc8d22b90a92063dfb93cc0b3ecdc1g53553e16e1e035c76784598b981f,47da81fc8d22b90a92063dfb93cc0b3ecdc153553e16e1e035c76784598b981f,RANDOM_TYPO,UK_CSV0000000000001028,3,crimeid
31.6.3,31,6,3,locationvalue,On r near Herons Way,On or near Herons Way,RANDOM_TYPO,UK_CSV0000000000001028,3,locationvalue
31.7.5,31,7,5,lsoacode,E01018335,E01007625,FD_VIOLATION,UK_CSV0000000000001028,5,lsoacode
31.10.5,31,10,5,lastoutcomecategory,Investigation complete; no dsuspect identified,Investigation complete; no suspect identified,RANDOM_TYPO,UK_CSV0000000000001028,5,lastoutcomecategory
31.0.6,31,0,6,crimeid,25b7be3a9e6f10cbd9e67743ba35903854ce693081f3bedcd1d67e410c98d13,25b7be3a9e6f10cbd99e67743ba35903854ce693081f3bedcd1d67e410c98d13,RANDOM_TYPO,UK_CSV0000000000001028,6,crimeid
31.7.7,31,7,7,lsoacode,E01018335,E01026106,FD_VIOLATION,UK_CSV0000000000001028,7,lsoacode
31.2.10,31,2,10,reportedby,Hmuberside Police,Humberside Police,RANDOM_TYPO,UK_CSV0000000000001028,10,reportedby
31.7.10,31,7,10,lsoacode,E01018335,E01012933,FD_VIOLATION,UK_CSV0000000000001028,10,lsoacode
31.10.10,31,10,10,lastoutcomecategory,Investigation complete; no uspect identified,Investigation complete; no suspect identified,RANDOM_TYPO,UK_CSV0000000000001028,10,lastoutcomecategory
31.2.12,31,2,12,reportedby,Humbersied Police,Humberside Police,RANDOM_TYPO,UK_CSV0000000000001028,12,reportedby
31.2.18,31,2,18,reportedby,HumbersideP olice,Humberside Police,RANDOM_TYPO,UK_CSV0000000000001028,18,reportedby
31.6.18,31,6,18,locationvalue,On or near Norsthfield,On or near Northfield,RANDOM_TYPO,UK_CSV0000000000001028,18,locationvalue
31.7.18,31,7,18,lsoacode,E01010720,E01012934,FD_VIOLATION,UK_CSV0000000000001028,18,lsoacode
31.6.20,31,6,20,locationvalue,On or near iNorthfield,On or near Northfield,RANDOM_TYPO,UK_CSV0000000000001028,20,locationvalue
31.7.20,31,7,20,lsoacode,E01028065,E01012934,FD_VIOLATION,UK_CSV0000000000001028,20,lsoacode
31.7.21,31,7,21,lsoacode,E01028065,E01012934,FD_VIOLATION,UK_CSV0000000000001028,21,lsoacode
31.6.22,31,6,22,locationvalue,On or ner Penny Lane,On or near Penny Lane,RANDOM_TYPO,UK_CSV0000000000001028,22,locationvalue
31.7.23,31,7,23,lsoacode,E01018335,E01012938,FD_VIOLATION,UK_CSV0000000000001028,23,lsoacode
