cell_id,table_id,column_id,row_number,column_name,source_table,source_row,source_column,error_type
64.0.0,64,0,0,record_key,UK_CSV0000000000011254,0,record_key,
64.1.0,64,1,0,survey_key,UK_CSV0000000000011254,0,survey_key,
64.2.0,64,2,0,survey_name,UK_CSV0000000000011254,0,survey_name,
64.3.0,64,3,0,sample_key,UK_CSV0000000000011254,0,sample_key,
64.4.0,64,4,0,start_date,UK_CSV0000000000011254,0,start_date,
64.5.0,64,5,0,end_date,UK_CSV0000000000011254,0,end_date,
64.6.0,64,6,0,date_type,UK_CSV0000000000011254,0,date_type,
64.7.0,64,7,0,location_name,UK_CSV0000000000011254,0,location_name,
64.8.0,64,8,0,data_type,UK_CSV0000000000011254,0,data_type,
64.9.0,64,9,0,latitude,UK_CSV0000000000011254,0,latitude,
64.10.0,64,10,0,longitude,UK_CSV0000000000011254,0,longitude,
64.11.0,64,11,0,projection,UK_CSV0000000000011254,0,projection,
64.12.0,64,12,0,aphia_id,UK_CSV0000000000011254,0,aphia_id,
64.13.0,64,13,0,species,UK_CSV0000000000011254,0,species,
64.14.0,64,14,0,uncertain,UK_CSV0000000000011254,0,uncertain,
64.15.0,64,15,0,abundance_sacforn,UK_CSV0000000000011254,0,abundance_sacforn,
64.16.0,64,16,0,is_dead,UK_CSV0000000000011254,0,is_dead,
64.17.0,64,17,0,sample_comment,UK_CSV0000000000011254,0,sample_comment,
64.0.1,64,0,1,record_key,UK_CSV0000000000011254,1,record_key,
64.1.1,64,1,1,survey_key,UK_CSV0000000000011254,1,survey_key,
64.2.1,64,2,1,survey_name,UK_CSV0000000000011254,1,survey_name,
64.3.1,64,3,1,sample_key,UK_CSV0000000000011254,1,sample_key,
64.4.1,64,4,1,start_date,UK_CSV0000000000011254,1,start_date,
64.5.1,64,5,1,end_date,UK_CSV0000000000011254,1,end_date,
64.6.1,64,6,1,date_type,UK_CSV0000000000011254,1,date_type,
64.7.1,64,7,1,location_name,UK_CSV0000000000011254,1,location_name,
64.8.1,64,8,1,data_type,UK_CSV0000000000011254,1,data_type,
64.9.1,64,9,1,latitude,UK_CSV0000000000011254,1,latitude,
64.10.1,64,10,1,longitude,UK_CSV0000000000011254,1,longitude,
64.11.1,64,11,1,projection,UK_CSV0000000000011254,1,projection,
64.12.1,64,12,1,aphia_id,UK_CSV0000000000011254,1,aphia_id,
64.13.1,64,13,1,species,UK_CSV0000000000011254,1,species,
64.14.1,64,14,1,uncertain,UK_CSV0000000000011254,1,uncertain,
64.15.1,64,15,1,abundance_sacforn,UK_CSV0000000000011254,1,abundance_sacforn,
64.16.1,64,16,1,is_dead,UK_CSV0000000000011254,1,is_dead,
64.17.1,64,17,1,sample_comment,UK_CSV0000000000011254,1,sample_comment,
64.0.2,64,0,2,record_key,UK_CSV0000000000011254,2,record_key,
64.1.2,64,1,2,survey_key,UK_CSV0000000000011254,2,survey_key,
64.2.2,64,2,2,survey_name,UK_CSV0000000000011254,2,survey_name,
64.3.2,64,3,2,sample_key,UK_CSV0000000000011254,2,sample_key,
64.4.2,64,4,2,start_date,UK_CSV0000000000011254,2,start_date,
64.5.2,64,5,2,end_date,UK_CSV0000000000011254,2,end_date,
64.6.2,64,6,2,date_type,UK_CSV0000000000011254,2,date_type,RANDOM_TYPO
64.7.2,64,7,2,location_name,UK_CSV0000000000011254,2,location_name,
64.8.2,64,8,2,data_type,UK_CSV0000000000011254,2,data_type,
64.9.2,64,9,2,latitude,UK_CSV0000000000011254,2,latitude,
64.10.2,64,10,2,longitude,UK_CSV0000000000011254,2,longitude,
64.11.2,64,11,2,projection,UK_CSV0000000000011254,2,projection,
64.12.2,64,12,2,aphia_id,UK_CSV0000000000011254,2,aphia_id,
64.13.2,64,13,2,species,UK_CSV0000000000011254,2,species,
64.14.2,64,14,2,uncertain,UK_CSV0000000000011254,2,uncertain,
64.15.2,64,15,2,abundance_sacforn,UK_CSV0000000000011254,2,abundance_sacforn,FD_VIOLATION
64.16.2,64,16,2,is_dead,UK_CSV0000000000011254,2,is_dead,
64.17.2,64,17,2,sample_comment,UK_CSV0000000000011254,2,sample_comment,
64.0.3,64,0,3,record_key,UK_CSV0000000000011254,3,record_key,
64.1.3,64,1,3,survey_key,UK_CSV0000000000011254,3,survey_key,
64.2.3,64,2,3,survey_name,UK_CSV0000000000011254,3,survey_name,
64.3.3,64,3,3,sample_key,UK_CSV0000000000011254,3,sample_key,
64.4.3,64,4,3,start_date,UK_CSV0000000000011254,3,start_date,
64.5.3,64,5,3,end_date,UK_CSV0000000000011254,3,end_date,
64.6.3,64,6,3,date_type,UK_CSV0000000000011254,3,date_type,
64.7.3,64,7,3,location_name,UK_CSV0000000000011254,3,location_name,
64.8.3,64,8,3,data_type,UK_CSV0000000000011254,3,data_type,
64.9.3,64,9,3,latitude,UK_CSV0000000000011254,3,latitude,
64.10.3,64,10,3,longitude,UK_CSV0000000000011254,3,longitude,
64.11.3,64,11,3,projection,UK_CSV0000000000011254,3,projection,
64.12.3,64,12,3,aphia_id,UK_CSV0000000000011254,3,aphia_id,
64.13.3,64,13,3,species,UK_CSV0000000000011254,3,species,
64.14.3,64,14,3,uncertain,UK_CSV0000000000011254,3,uncertain,
64.15.3,64,15,3,abundance_sacforn,UK_CSV0000000000011254,3,abundance_sacforn,
64.16.3,64,16,3,is_dead,UK_CSV0000000000011254,3,is_dead,
64.17.3,64,17,3,sample_comment,UK_CSV0000000000011254,3,sample_comment,
64.0.4,64,0,4,record_key,UK_CSV0000000000011254,4,record_key,
64.1.4,64,1,4,survey_key,UK_CSV0000000000011254,4,survey_key,
64.2.4,64,2,4,survey_name,UK_CSV0000000000011254,4,survey_name,RANDOM_TYPO
64.3.4,64,3,4,sample_key,UK_CSV0000000000011254,4,sample_key,
64.4.4,64,4,4,start_date,UK_CSV0000000000011254,4,start_date,
64.5.4,64,5,4,end_date,UK_CSV0000000000011254,4,end_date,
64.6.4,64,6,4,date_type,UK_CSV0000000000011254,4,date_type,
64.7.4,64,7,4,location_name,UK_CSV0000000000011254,4,location_name,
64.8.4,64,8,4,data_type,UK_CSV0000000000011254,4,data_type,
64.9.4,64,9,4,latitude,UK_CSV0000000000011254,4,latitude,
64.10.4,64,10,4,longitude,UK_CSV0000000000011254,4,longitude,
64.11.4,64,11,4,projection,UK_CSV0000000000011254,4,projection,
64.12.4,64,12,4,aphia_id,UK_CSV0000000000011254,4,aphia_id,
64.13.4,64,13,4,species,UK_CSV0000000000011254,4,species,
64.14.4,64,14,4,uncertain,UK_CSV0000000000011254,4,uncertain,
64.15.4,64,15,4,abundance_sacforn,UK_CSV0000000000011254,4,abundance_sacforn,
64.16.4,64,16,4,is_dead,UK_CSV0000000000011254,4,is_dead,
64.17.4,64,17,4,sample_comment,UK_CSV0000000000011254,4,sample_comment,
64.0.5,64,0,5,record_key,UK_CSV0000000000011254,5,record_key,
64.1.5,64,1,5,survey_key,UK_CSV0000000000011254,5,survey_key,
64.2.5,64,2,5,survey_name,UK_CSV0000000000011254,5,survey_name,RANDOM_TYPO
64.3.5,64,3,5,sample_key,UK_CSV0000000000011254,5,sample_key,
64.4.5,64,4,5,start_date,UK_CSV0000000000011254,5,start_date,
64.5.5,64,5,5,end_date,UK_CSV0000000000011254,5,end_date,
64.6.5,64,6,5,date_type,UK_CSV0000000000011254,5,date_type,
64.7.5,64,7,5,location_name,UK_CSV0000000000011254,5,location_name,
64.8.5,64,8,5,data_type,UK_CSV0000000000011254,5,data_type,
64.9.5,64,9,5,latitude,UK_CSV0000000000011254,5,latitude,
64.10.5,64,10,5,longitude,UK_CSV0000000000011254,5,longitude,
64.11.5,64,11,5,projection,UK_CSV0000000000011254,5,projection,
64.12.5,64,12,5,aphia_id,UK_CSV0000000000011254,5,aphia_id,FD_VIOLATION
64.13.5,64,13,5,species,UK_CSV0000000000011254,5,species,
64.14.5,64,14,5,uncertain,UK_CSV0000000000011254,5,uncertain,
