cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
64.6.2,64,6,2,date_type,***,D,RANDOM_TYPO,UK_CSV0000000000011254,2,date_type
64.15.2,64,15,2,abundance_sacforn,,R,FD_VIOLATION,UK_CSV0000000000011254,2,abundance_sacforn
64.2.4,64,2,4,survey_name,1994 MNCR Lizard Peninsulaand Falmouth Bay sublittoral survey,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,RANDOM_TYPO,UK_CSV0000000000011254,4,survey_name
64.2.5,64,2,5,survey_name,1994 MNCR Lizard Penicnsula and Falmouth Bay sublittoral survey,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,RANDOM_TYPO,UK_CSV0000000000011254,5,survey_name
64.12.5,64,12,5,aphia_id,883.0,144422.0,FD_VIOLATION,UK_CSV0000000000011254,5,aphia_id
64.15.5,64,15,5,abundance_sacforn,mO,O,FD_VIOLATION,UK_CSV0000000000011254,5,abundance_sacforn
64.3.6,64,3,6,sample_key,JNCCMNCR10022093,JNCCMNCR10021889,FD_VIOLATION,UK_CSV0000000000011254,6,sample_key
64.0.7,64,0,7,record_key,JNCCMNCR10412620,JNCCMNCR10406934,FD_VIOLATION,UK_CSV0000000000011254,7,record_key
64.3.7,64,3,7,sample_key,JNCCMNCR10021887,JNCCMNCR10021895,FD_VIOLATION,UK_CSV0000000000011254,7,sample_key
64.4.7,64,4,7,start_date,199407-28,1994-07-28,FD_VIOLATION,UK_CSV0000000000011254,7,start_date
64.0.9,64,0,9,record_key,JNCCMNCR10412563,JNCCMNCR10412725,FD_VIOLATION,UK_CSV0000000000011254,9,record_key
64.9.9,64,9,9,latitude,49.9589514223073,50.0316015640361,FD_VIOLATION,UK_CSV0000000000011254,9,latitude
64.12.9,64,12,9,aphia_id,126792.0,144422.0,FD_VIOLATION,UK_CSV0000000000011254,9,aphia_id
64.0.10,64,0,10,record_key,JNCCMNCR10412620,JNCCMNCR10407681,FD_VIOLATION,UK_CSV0000000000011254,10,record_key
64.12.10,64,12,10,aphia_id,144422.0,103853.0,FD_VIOLATION,UK_CSV0000000000011254,10,aphia_id
64.12.11,64,12,11,aphia_id,126792.0,135144.0,FD_VIOLATION,UK_CSV0000000000011254,11,aphia_id
64.2.12,64,2,12,survey_name,1994 MNCR Lizard Peninsula and Falvmouth Bay sublittoral survey,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,RANDOM_TYPO,UK_CSV0000000000011254,12,survey_name
64.3.12,64,3,12,sample_key,JNCCMNCR10021885,JNCCMNCR10021888,FD_VIOLATION,UK_CSV0000000000011254,12,sample_key
64.4.12,64,4,12,start_date,1994-08-01,1994-07-29,FD_VIOLATION,UK_CSV0000000000011254,12,start_date
64.12.12,64,12,12,aphia_id,126792.0,135144.0,FD_VIOLATION,UK_CSV0000000000011254,12,aphia_id
64.4.13,64,4,13,start_date,1994-07-28,1994-07-29,FD_VIOLATION,UK_CSV0000000000011254,13,start_date
64.9.13,64,9,13,latitude,49.9976292374873,49.9589514223073,FD_VIOLATION,UK_CSV0000000000011254,13,latitude
64.10.13,64,10,13,longitude,-5.05659863082779,-5.19684636128202,FD_VIOLATION,UK_CSV0000000000011254,13,longitude
64.11.13,64,11,13,projection,WGS8s4,WGS84,RANDOM_TYPO,UK_CSV0000000000011254,13,projection
64.3.14,64,3,14,sample_key,JNCCMNCR10022094,JNCCMNCR10021890,FD_VIOLATION,UK_CSV0000000000011254,14,sample_key
64.4.14,64,4,14,start_date,1994-08-01,1994-07-28,FD_VIOLATION,UK_CSV0000000000011254,14,start_date
64.9.14,64,9,14,latitude,49.9662681118356,49.9806084144304,FD_VIOLATION,UK_CSV0000000000011254,14,latitude
64.12.14,64,12,14,aphia_id,107398.0,135144.0,FD_VIOLATION,UK_CSV0000000000011254,14,aphia_id
64.3.15,64,3,15,sample_key,JNCCMNCR10021887,JNCCMNCR10021891,FD_VIOLATION,UK_CSV0000000000011254,15,sample_key
64.17.15,64,17,15,sample_comment,Upper circalittoral silted bedrock and boulders along with cobbles. Barren in many places apart from Verruca stroemia under the silt. Silty growths of Brongniartella byssoides and Nemertesia ramosa with patches of Parasmittina trispinosa conspicuous. Creviced overhangs and cobbles had an encrustation of bryozoans and sponges. Sabellid worms (unidentified) were found in the crevices.,"Rugged reef with vertical faces up to 2 m high and highly fissured in places. Patches of coarse sand and a few boulders present at the base of the vertical faces. Fauna dominated by tough bushy bryozoans and hydroids with a few branching sponges and scattered red algae. Bugula spp. Aglaophenia spp., Nemertesia antennina, N. ramosa and Sertularia argentea were most prominent in the turf. Corynactis viridis was present throughout, particularly on vertical faces, but never in high densities.",FD_VIOLATION,UK_CSV0000000000011254,15,sample_comment
64.3.16,64,3,16,sample_key,JNCCMNCR10021907,JNCCMNCR10021893,FD_VIOLATION,UK_CSV0000000000011254,16,sample_key
64.4.16,64,4,16,start_date,1994-07-28,1994-07-29,FD_VIOLATION,UK_CSV0000000000011254,16,start_date
64.8.16,64,8,16,data_type,Poitn,Point,RANDOM_TYPO,UK_CSV0000000000011254,16,data_type
64.9.16,64,9,16,latitude,50.0379133110013,49.9581013270986,FD_VIOLATION,UK_CSV0000000000011254,16,latitude
64.10.16,64,10,16,longitude,-5.19684636128202,-5.2210541055273,FD_VIOLATION,UK_CSV0000000000011254,16,longitude
64.12.16,64,12,16,aphia_id,883.0,135144.0,FD_VIOLATION,UK_CSV0000000000011254,16,aphia_id
64.3.17,64,3,17,sample_key,JNCCMNCR10021895,JNCCMNCR10021894,FD_VIOLATION,UK_CSV0000000000011254,17,sample_key
64.12.17,64,12,17,aphia_id,107398.0,135144.0,FD_VIOLATION,UK_CSV0000000000011254,17,aphia_id
64.0.18,64,0,18,record_key,JNCCMNCR10405715,JNCCMNCR10406991,FD_VIOLATION,UK_CSV0000000000011254,18,record_key
64.3.18,64,3,18,sample_key,JNCCMNCR10022094,JNCCMNCR10021896,FD_VIOLATION,UK_CSV0000000000011254,18,sample_key
64.0.19,64,0,19,record_key,JNCCMNCR10407520,JNCCMNCR10407048,FD_VIOLATION,UK_CSV0000000000011254,19,record_key
64.3.19,64,3,19,sample_key,JNCCMNCR10022093,JNCCMNCR10021897,FD_VIOLATION,UK_CSV0000000000011254,19,sample_key
64.10.19,64,10,19,longitude,-5.2904528980306,-5.0454903817984,FD_VIOLATION,UK_CSV0000000000011254,19,longitude
64.17.19,64,17,19,sample_comment,Pebbles with thin film of sandy silt with a sparse fauna and flora.,"Foliose brown algae, Foliose red algae has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Tops of large rocks in a complex gulley system. Dense turf of foliose algae, both reds and browns were present.",FD_VIOLATION,UK_CSV0000000000011254,19,sample_comment
64.0.20,64,0,20,record_key,JNCCMNCR10412570,JNCCMNCR10407105,FD_VIOLATION,UK_CSV0000000000011254,20,record_key
64.3.20,64,3,20,sample_key,JNCCMNCR10021863,JNCCMNCR10021898,FD_VIOLATION,UK_CSV0000000000011254,20,sample_key
64.10.20,64,10,20,longitude,-5.19684636128202,-5.0454903817984,FD_VIOLATION,UK_CSV0000000000011254,20,longitude
64.17.20,64,17,20,sample_comment,Antithamnion has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Low lying bedrock outcrops about 1 m high protruding through a covering of coarse sand (to depth of 15 cm). The rounded outcrops were covered by a dense kelp forest with various red and brown foliose algae forming an understorey with patches of encrusting non-calcareous reds. Most animal life was on the holdfasts. Poor mobile fauna present. The sediment was virtually devoid of life but much plant debris was suspended above it.,"Bryozoa indet crusts has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Extensive areas of vertical rock on the sides of broken gullies, with a little overhanging rock and deep clefts in the rock. Faces variously dominated by a low turf of bryozoans, Crisia denticulata and Scrupocellaria reptans along with Corynactis viridis and Balanus crenatus, or by Alcyonium digitatum or by Metridium senile and Sagartia elegans. Some faces with reasonable densities of algae, predominantly Delesseria sanguinea.",FD_VIOLATION,UK_CSV0000000000011254,20,sample_comment
64.0.21,64,0,21,record_key,JNCCMNCR10412620,JNCCMNCR10407155,FD_VIOLATION,UK_CSV0000000000011254,21,record_key
64.9.21,64,9,21,latitude,49.9662681118356,50.0700976453531,FD_VIOLATION,UK_CSV0000000000011254,21,latitude
64.12.21,64,12,21,aphia_id,144422.0,135144.0,FD_VIOLATION,UK_CSV0000000000011254,21,aphia_id
64.17.21,64,17,21,sample_comment,"Steep bedrock in the lower infralittoral was characterised by Metridium senile and Corynactis viridis with Alcyonium digitatum, hydroids and algal turf on the flatter areas. Among the algal turf Aglaothamnion priceanum (i.d. by C. Maggs) was found. This is the first record for England and has not been found outside of north Scotland and Mayo.","Lower circalittoral muddy bedrock and boulders with Eunicella verrucosa of various sizes. Silt prevented much growth but other conspicuous species included Alcyonium digitatum, Aglaophenia tubilifera, Nemertesia antennina and Sidnyum elegans, along with the branching bryozoan Omalosecosa ramulosa forming large (20 cm high) densely branched colonies.",FD_VIOLATION,UK_CSV0000000000011254,21,sample_comment
64.0.22,64,0,22,record_key,JNCCMNCR10405715,JNCCMNCR10407264,FD_VIOLATION,UK_CSV0000000000011254,22,record_key
64.3.22,64,3,22,sample_key,JNCCMNCR10022093,JNCCMNCR10021902,FD_VIOLATION,UK_CSV0000000000011254,22,sample_key
64.10.22,64,10,22,longitude,-5.07671272728978,-5.04004951061186,FD_VIOLATION,UK_CSV0000000000011254,22,longitude
64.3.23,64,3,23,sample_key,JNCCMNCR10021895,JNCCMNCR10021903,FD_VIOLATION,UK_CSV0000000000011254,23,sample_key
64.4.23,64,4,23,start_date,1994-07-28,1994-07-31,FD_VIOLATION,UK_CSV0000000000011254,23,start_date
64.9.23,64,9,23,latitude,50.0464210117607,50.0501451854812,FD_VIOLATION,UK_CSV0000000000011254,23,latitude
64.10.23,64,10,23,longitude,-5.25269297831305,-5.04069663146794,FD_VIOLATION,UK_CSV0000000000011254,23,longitude
64.17.23,64,17,23,sample_comment,"Lower infralittoral large boulders and some bedrock with cobbles and pebbles. 80% cover of dense foliose algae including sparse Laminaria hyperborea and conspicuous red algae including Delesseria sanguinea, Cryptopleura ramosa and Plocamium cartilagineum. Where overhangs occurred, Crissiidae and Bugula flabellata were found. Underboulders consisted of encrusting bryozoans, sponges, Anomiidae and Verruca stroemia.","Cellaria has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Side of pinnacle at Vase Rock, from 20 m bcd to 36 m bcd at the base of the cliff. Abundant Corynactis viridis over most of the surface of the rock with clumps of Nemertesia antennina, Cellaria fistulosa with occasional Omalosecosa ramulosa along with colonies of Pentapora foliacea (O) and Eunicella verrucosa (O). Spectacular site, but not particularly diverse. All very clean.",FD_VIOLATION,UK_CSV0000000000011254,23,sample_comment
64.0.24,64,0,24,record_key,JNCCMNCR10407520,JNCCMNCR10407484,FD_VIOLATION,UK_CSV0000000000011254,24,record_key
64.3.24,64,3,24,sample_key,JNCCMNCR10021889,JNCCMNCR10021907,FD_VIOLATION,UK_CSV0000000000011254,24,sample_key
64.4.24,64,4,24,start_date,1994-08-01,1994-07-31,FD_VIOLATION,UK_CSV0000000000011254,24,start_date
64.9.24,64,9,24,latitude,50.0812433699776,50.0611167853774,FD_VIOLATION,UK_CSV0000000000011254,24,latitude
64.1.25,64,1,25,survey_key,JNCCMNCR1000065,JNCCMNCR10000465,RANDOM_TYPO,UK_CSV0000000000011254,25,survey_key
64.3.25,64,3,25,sample_key,JNCCMNCR10022094,JNCCMNCR10021908,FD_VIOLATION,UK_CSV0000000000011254,25,sample_key
64.4.25,64,4,25,start_date,1994-07-28,1994-07-31,FD_VIOLATION,UK_CSV0000000000011254,25,start_date
64.9.25,64,9,25,latitude,50.0379133110013,50.0439429105158,FD_VIOLATION,UK_CSV0000000000011254,25,latitude
64.10.25,64,10,25,longitude,-5.2858593538779,-5.04393649959412,FD_VIOLATION,UK_CSV0000000000011254,25,longitude
64.12.25,64,12,25,aphia_id,144422.0,135144.0,FD_VIOLATION,UK_CSV0000000000011254,25,aphia_id
64.17.25,64,17,25,sample_comment,Upper circalittoral silted bedrock and boulders along with cobbles. Barren in many places apart from Verruca stroemia under the silt. Silty growths of Brongniartella byssoides and Nemertesia ramosa with patches of Parasmittina trispinosa conspicuous. Creviced overhangs and cobbles had an encrustation of bryozoans and sponges. Sabellid worms (unidentified) were found in the crevices.,"Lower infralittoral bedrock outcrops with vertical and very steep sides with a dense algal turf dominated by Dictyota dichotoma, Delesseria sanguinea, Cryptopleura ramosa and Plocamium cartilagineum. The upper surfaces were dominated by Saccorhiza polyschides. The rock was also encrusted with dense Tubularia indivisa on which was dense red algae. Faces not covered by red algae had Sagartia elegans and Corynactis viridis.",FD_VIOLATION,UK_CSV0000000000011254,25,sample_comment
64.0.26,64,0,26,record_key,JNCCMNCR10405715,JNCCMNCR10407608,FD_VIOLATION,UK_CSV0000000000011254,26,record_key
64.3.26,64,3,26,sample_key,JNCCMNCR10021862,JNCCMNCR10021909,FD_VIOLATION,UK_CSV0000000000011254,26,sample_key
64.10.26,64,10,26,longitude,-5.2185311865692,-5.04393649959412,FD_VIOLATION,UK_CSV0000000000011254,26,longitude
64.12.26,64,12,26,aphia_id,126792.0,135144.0,FD_VIOLATION,UK_CSV0000000000011254,26,aphia_id
64.17.26,64,17,26,sample_comment,"Upper infralittoral bedrock outcrops dominated by Laminaria hyperborea with red algae and scoured by adjacent sand. Sand filled gullies were heavily scoured, with Pomatoceros spp. and sand tolerant algae. Vertical and overhanging rocks dominated by a Bugula spp. turf.","Upper circalittoral bedrock outcrops with deep gullies. Sand and cobbles were found at the base between the gullies. Vertical surfaces were covered with dense Corynactis viridis and some Metridium senile. Upward facing surfaces had dense Nemertesia antennina and Alcyonium digitatum. Beneath the conspicuous species was a dense hydroid and bryozoan turf, the rock was often encrusted with Verruca stroemia. The whole habitat is subject to considerable tidal streams.",FD_VIOLATION,UK_CSV0000000000011254,26,sample_comment
64.3.27,64,3,27,sample_key,JNCCMNCR10021887,JNCCMNCR10021910,FD_VIOLATION,UK_CSV0000000000011254,27,sample_key
64.9.27,64,9,27,latitude,50.0379133110013,50.0849016343317,FD_VIOLATION,UK_CSV0000000000011254,27,latitude
64.1.28,64,1,28,survey_key,JNCCMNCR10j000465,JNCCMNCR10000465,RANDOM_TYPO,UK_CSV0000000000011254,28,survey_key
64.2.28,64,2,28,survey_name,1994 MNCR Lizard Peinsula and Falmouth Bay sublittoral survey,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,RANDOM_TYPO,UK_CSV0000000000011254,28,survey_name
64.3.28,64,3,28,sample_key,JNCCMNCR10022093,JNCCMNCR10021911,FD_VIOLATION,UK_CSV0000000000011254,28,sample_key
64.4.28,64,4,28,start_date,1994-07-29,1994-08-01,FD_VIOLATION,UK_CSV0000000000011254,28,start_date
64.17.28,64,17,28,sample_comment,"Tide-swept, wave exposed bedrock plain with nearby coarse, clean sediment. Corynactis viridis and Alcyonium digitatum were the most abundant epifauna with a turf of hydroids and bryozoans including Nemertesia antennina, Cellaria fistulosa and Pentapora foliacea. Patches of Cliona celata plus other massive and branching sponges were present along with one colony of Eunicella verrucosa.","Aglaophenia tubulifera has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Upper circalittoral bedrock reefs with Eunicella verrucosa and dense Alcyonium digitatum. Other conspicuous species present were Pentapora foliacea and Parasmittina trispinosa. There was an underlying dense turf of Crisia denticulata and Cellaria sinuosa. Conspicuous clumps of Alcyonium glomeratum also occured. The algae present was densest on the smallest rocks; Dictyota dichotoma, Dictyopteris membranacea and Bonnemaisonia asparagoides.",FD_VIOLATION,UK_CSV0000000000011254,28,sample_comment
64.0.29,64,0,29,record_key,JNCCMNCR10412620,JNCCMNCR10412245,FD_VIOLATION,UK_CSV0000000000011254,29,record_key
64.3.29,64,3,29,sample_key,JNCCMNCR10021862,JNCCMNCR10022087,FD_VIOLATION,UK_CSV0000000000011254,29,sample_key
64.4.29,64,4,29,start_date,1994-07-28,1994-08-01,FD_VIOLATION,UK_CSV0000000000011254,29,start_date
64.9.29,64,9,29,latitude,50.0379133110013,50.063772700069,FD_VIOLATION,UK_CSV0000000000011254,29,latitude
64.0.30,64,0,30,record_key,JNCCMNCR10406836,JNCCMNCR10412479,FD_VIOLATION,UK_CSV0000000000011254,30,record_key
64.3.30,64,3,30,sample_key,JNCCMNCR10021895,JNCCMNCR10022091,FD_VIOLATION,UK_CSV0000000000011254,30,sample_key
64.9.30,64,9,30,latitude,50.0029573673803,49.9989830962265,FD_VIOLATION,UK_CSV0000000000011254,30,latitude
64.0.31,64,0,31,record_key,JNCCMNCR10406896,JNCCMNCR10412695,FD_VIOLATION,UK_CSV0000000000011254,31,record_key
64.1.31,64,1,31,survey_key,JNCCMNCR1000046b5,JNCCMNCR10000465,RANDOM_TYPO,UK_CSV0000000000011254,31,survey_key
64.4.31,64,4,31,start_date,1994-07-30,1994-08-02,FD_VIOLATION,UK_CSV0000000000011254,31,start_date
64.9.31,64,9,31,latitude,49.9543169953679,50.0316015640361,FD_VIOLATION,UK_CSV0000000000011254,31,latitude
64.10.31,64,10,31,longitude,-5.2185311865692,-5.07671272728978,FD_VIOLATION,UK_CSV0000000000011254,31,longitude
