cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
3735.reportedby,3735,reportedby,Cambridgeshire Constabulary,Cambridgeshire Cosntabulary,RANDOM_TYPO,,[]
5586.lastoutcomecategory,5586,lastoutcomecategory,Investigation complete; no suspect identified,Investigationc omplete; no suspect identified,RANDOM_TYPO,,[]
2900.crimeid,2900,crimeid,000bd57684a6e43b0bd3cba7f0d341427ed0cf8f76f7c1fc9d9ed3aa64bfec4c,a127b101132e6f7334f20062ec97da57b12b3f5889382a2e695f276b06747dd8,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
1379.monthvalue,1379,monthvalue,2022-05,202205,RANDOM_TYPO,,[]
2744.crimeid,2744,crimeid,0e3711c3b5c4a4681506f5090701f8e870d7951cadea18f6eb26aeabcb2ce879,e3711c3b5c4a4681506f5090701f8e870d7951cadea18f6eb26aeabcb2ce879,RANDOM_TYPO,,[]
2274.lsoacode,2274,lsoacode,E01018075,E01017540,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
2679.lsoacode,2679,lsoacode,E01018201,E01017975,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
2753.lsoacode,2753,lsoacode,E01018193,E01017975,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
4967.lsoaname,4967,lsoaname,Peterborough 013E,Peterborough 01E3,FD_VIOLATION,lsoacode -> lsoaname,[e2]
5574.lsoaname,5574,lsoaname,Peterborough 015E,Peterborough 051E,FD_VIOLATION,lsoacode -> lsoaname,[e2]
4915.lsoaname,4915,lsoaname,Peterborough 013C,Peterborough 01h3C,FD_VIOLATION,lsoacode -> lsoaname,[e2]
5460.locationvalue,5460,locationvalue,On or near Oaklands,On o near Oaklands,RANDOM_TYPO,,[]
1791.lsoacode,1791,lsoacode,E01018063,E01017975,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
557.crimetype,557,crimetype,Bicycle theft,Bicycle thet,RANDOM_TYPO,,[]
5980.locationvalue,5980,locationvalue,On or near Wildlake,On or near Wildlkae,RANDOM_TYPO,,[]
486.lsoaname,486,lsoaname,Cambridge 006B,Cambridge 006B***,FD_VIOLATION,lsoacode -> lsoaname,[e2]
4527.monthvalue,4527,monthvalue,2022-05,20220-5,RANDOM_TYPO,,[]
6202.crimeid,6202,crimeid,98acb8ec08bfc3be84a68fb56f3f90348862eaa4047124c0ac0d49d6cfe023ab,98acb8ec08bfc3be84a68fb56f3f90348862eaa404124c0ac0d49d6cfe023ab,RANDOM_TYPO,,[]
6636.monthvalue,6636,monthvalue,2022-05,2022-0f5,RANDOM_TYPO,,[]
5554.monthvalue,5554,monthvalue,2022-05,2202-05,RANDOM_TYPO,,[]
3124.lsoacode,3124,lsoacode,E01018171,E01026039,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
3402.reportedby,3402,reportedby,Cambridgeshire Constabulary,Cambridgeshire Constbulary,RANDOM_TYPO,,[]
3349.lsoaname,3349,lsoaname,Huntingdonshire 013C,Huntingdosnhire 013C,FD_VIOLATION,lsoacode -> lsoaname,[e2]
7037.crimeid,7037,crimeid,331c6479707b1d5060526e1041ad599586b5f3cb38aafef208319b2f5fa20411,331c6479707b1d5060526e1041ad599586b5f3cb38aafef208319b2f5fa2s0411,RANDOM_TYPO,,[]
3736.lsoacode,3736,lsoacode,E01018179,E01017975,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
6152.lastoutcomecategory,6152,lastoutcomecategory,Unable to prosecute suspect,Unablae to prosecute suspect,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
102.crimetype,102,crimetype,Other theft,Otherf theft,RANDOM_TYPO,,[]
7120.lsoaname,7120,lsoaname,Peterborough 014A,Peterboough 014A,FD_VIOLATION,lsoacode -> lsoaname,[e2]
5678.crimeid,5678,crimeid,afb2f9dc4f5b6f23f6fdba974fb077623e7aff9886d9f102a340279e98b5347b,afb2f9dc4f5b6f23f6fdba974fb077623e7aff9886d9f10a340279e98b5347b,RANDOM_TYPO,,[]
274.lsoacode,274,lsoacode,E01032792,E01017975,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
2918.crimeid,2918,crimeid,8fd0b0d44e7844da89fc61e4ac7948ff64ba66f510f953849d659549330232f9,52cf9e47fb8b54877a81cbbe42916536ffbf0ae0c9140806cc7f4e80ec755fbd,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
104.lsoaname,104,lsoaname,Cambridge 001F,Cambridge001F,FD_VIOLATION,lsoacode -> lsoaname,[e2]
2616.lsoacode,2616,lsoacode,E01018214,E01017975,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
6130.lsoaname,6130,lsoaname,Peterborough 022A,Petebrorough 022A,FD_VIOLATION,lsoacode -> lsoaname,[e2]
5674.reportedby,5674,reportedby,Cambridgeshire Constabulary,Cambridgesihre Constabulary,RANDOM_TYPO,,[]
114.crimeid,114,crimeid,274702cb16bda4685f8cbe93e482c8241ab2fa566516d5ffc417773ac9115904,771f613caae146b03680d6e839419412fd5e0a14f0e9af917682fdaa3094d89c,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
2626.crimeid,2626,crimeid,3b24d1e6c09294a142122e10e656e13dcd6b9342a57101d335b3b688140f83ea,771f613caae146b03680d6e839419412fd5e0a14f0e9af917682fdaa3094d89c,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
1601.crimeid,1601,crimeid,9909e82769da554c55fded8761ff9e9aea5ef873530789b23f728a49e0144b3c,b4cb4aa9aac15d47d61c6883ef6f3a314ddaa1bd412efd1652dfd7d7de8f2ebe,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
1770.lsoacode,1770,lsoacode,E01018063,E01017975,FD_VIOLATION,lsoacode -> lsoaname,"[e2, e3]"
3696.crimeid,3696,crimeid,e835c667823c4e44207f86bb4acb94bfb8967e2fe909acde3d64509e9813da8e,9c3357f638de48a4b7b56e1513ef06e9525c7e975d1dca8a880afe1283268966,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
384.fallswithin,384,fallswithin,Cambridgeshire Constabulary,aCmbridgeshire Constabulary,RANDOM_TYPO,,[]
388.crimeid,388,crimeid,5295c4af1ab5256ca3ac84566235d4ad6acf43e09a30941f6fee821bd601dd82,52cf9e47fb8b54877a81cbbe42916536ffbf0ae0c9140806cc7f4e80ec755fbd,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
3766.crimeid,3766,crimeid,d43c177530caaac697d20f8e98ab8c732e07f428eeb8b3951f6ee4527d984ad8,01e4507d751644dc1dc7b347f5c30c68a283516af95190946f9c3041d620ccdc,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
3817.crimeid,3817,crimeid,549fbc4e505229c4a53faa2c249d700aaf00df664760d0d1679138a0455ce40c,b4cb4aa9aac15d47d61c6883ef6f3a314ddaa1bd412efd1652dfd7d7de8f2ebe,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
2981.monthvalue,2981,monthvalue,2022-05,0222-05,RANDOM_TYPO,,[]
188.lsoaname,188,lsoaname,Cambridge 003B,Cambridge 03B,FD_VIOLATION,lsoacode -> lsoaname,[e2]
7009.fallswithin,7009,fallswithin,Cambridgeshire Constabulary,oCambridgeshire Constabulary,RANDOM_TYPO,,[]
4911.crimeid,4911,crimeid,0833e8d487f19bc6288839632ec98e946fa586c0a75e18d6bcc8af54147e1802,0833e8d487f19bc6288839632ec98e946fa586c0a75e18d6cc8af54147e1802,RANDOM_TYPO,,[]
3493.crimeid,3493,crimeid,6914f56144164838ab4e149e0a24c2c9acf881c0d137b0f1aa6790de27e4b2c8,5e89fb89522b84755ea5fc66343d5cfa0f19163c5d5013500a1dfb75747e06e2,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
4772.locationvalue,4772,locationvalue,On or near College Park,On or near Collegie Park,RANDOM_TYPO,,[]
2231.crimeid,2231,crimeid,f407ce1104c6269a302e746383f8677bc48a405b09f31d75ffb874ac004df1d5,0147e534f6d5233cf87f1c0442c49c54ee825f142b8a1d65cb345cf60a8c2b43,FD_VIOLATION,crimeid -> lastoutcomecategory,[e1]
1754.monthvalue,1754,monthvalue,2022-05,20q22-05,RANDOM_TYPO,,[]
