cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
5285.monthvalue,5285,monthvalue,2023-04,20p23-04,RANDOM_TYPO,,[]
1298.fallswithin,1298,fallswithin,Gloucestershire Constabulary,Glyoucestershire Constabulary,RANDOM_TYPO,,[]
5038.lsoaname,5038,lsoaname,Cheltenham 006C,Cheltenha m006C,FD_VIOLATION,crimeid -> lsoaname,[e7]
702.crimeid,702,crimeid,7d3008449018cd1ed25c99da1bfaf63b90b3ba369603e5bc3f727d814aee35e7,4f70111d1194063db0e2f88718c5a843744bda2e7f5d260253f6c092a236ad43,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
4860.fallswithin,4860,fallswithin,Gloucestershire Constabulary,Gloucestershire Constbulary,RANDOM_TYPO,,[]
5152.lsoaname,5152,lsoaname,Forest of Dean 002C,Forest o fDean 002C,FD_VIOLATION,crimeid -> lsoaname,[e7]
999.crimeid,999,crimeid,5e02a51afc73e2827c1ae7457cd6dffff9df75d66c24cfb40ec864b04849dc60,3109a01ed5a5b7eed8f29f0a8dd4dbae9a186e32a4ffbde974fde1ef0cdd5429,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
4065.lsoacode,4065,lsoacode,E01032937,E0132937,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8]"
3913.lsoacode,3913,lsoacode,E01022222,E01m022222,FD_VIOLATION,crimeid -> lsoacode,[e8]
1375.crimeid,1375,crimeid,5dbf211fb7882f681a2476c5d5053704cc1fc27fe29a4d71c9604843ecb2b34a,4f70111d1194063db0e2f88718c5a843744bda2e7f5d260253f6c092a236ad43,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
1026.outcometype,1026,outcometype,Unable to prosecute suspect,Unable to prosecute susepct,FD_VIOLATION,crimeid -> outcometype,[e6]
1211.fallswithin,1211,fallswithin,Gloucestershire Constabulary,Gloucestershire Constbulary,RANDOM_TYPO,,[]
144.crimeid,144,crimeid,16ad242c0a34ecb03d985e7fd275fbaba7791667fa9c1eeca086348c0f850e52,aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
238.crimeid,238,crimeid,de39175e12422bee371eb44f877fb89c85ee211928ac84c8bba3cfc1fff7ae49,6af5a1dbae372c7786f2a6b6e844f0296b1498d497e47209e1a83334a9224433,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
5096.locationvalue,5096,locationvalue,On or near Duke Street,On or neuar Duke Street,RANDOM_TYPO,,[]
1244.crimeid,1244,crimeid,866f0a29cc08568bed5c409a634cef9d4db3be4a51f5890a2442a0e1f94a7c18,b35ccb9d44f8266237c291858e6b52acdedaadcbf996a7a2ee8f4d9d13cea69e,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
1617.fallswithin,1617,fallswithin,Gloucestershire Constabulary,Gloucestershire Consabulary,RANDOM_TYPO,,[]
1416.lsoacode,1416,lsoacode,E01022120,E01032937,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
5216.monthvalue,5216,monthvalue,2023-04,202304,RANDOM_TYPO,,[]
372.fallswithin,372,fallswithin,Gloucestershire Constabulary,Gloucestershire Constabulabry,RANDOM_TYPO,,[]
4902.fallswithin,4902,fallswithin,Gloucestershire Constabulary,Gloucesternshire Constabulary,RANDOM_TYPO,,[]
1033.locationvalue,1033,locationvalue,On or near Constance Close,On or near Constances Close,FD_VIOLATION,crimeid -> locationvalue,[e3]
4939.fallswithin,4939,fallswithin,Gloucestershire Constabulary,Gloucstershire Constabulary,RANDOM_TYPO,,[]
3539.lsoacode,3539,lsoacode,E01032937,E00132937,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8]"
5451.fallswithin,5451,fallswithin,Gloucestershire Constabulary,Gloucestershiyre Constabulary,RANDOM_TYPO,,[]
4224.outcometype,4224,outcometype,Offender given a caution,Offenderg iven a caution,RANDOM_TYPO,,[]
1168.lsoaname,1168,lsoaname,Gloucester 004F,Cotswold 003C,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
4100.lsoacode,4100,lsoacode,E01022347,E01202347,FD_VIOLATION,crimeid -> lsoacode,[e8]
2091.outcometype,2091,outcometype,Unable to prosecute suspect,Unable top rosecute suspect,RANDOM_TYPO,,[]
5651.lsoaname,5651,lsoaname,Forest of Dean 001C,Foest of Dean 001C,FD_VIOLATION,crimeid -> lsoaname,[e7]
4719.outcometype,4719,outcometype,Investigation complete; no suspect identified,Investigation complete; no ssupect identified,RANDOM_TYPO,,[]
3127.outcometype,3127,outcometype,Investigation complete; no suspect identified,Investigation complete; no suspect identfied,RANDOM_TYPO,,[]
753.crimeid,753,crimeid,ef4da7f97c660e9af1aa88ebefe69a98d6ce3ec1e2ac000ca3cae9a265894809,be12bbe0893f5fc7964cf0ec97f2259dbd0f2b26d055b2fd58c030476680b086,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
2677.monthvalue,2677,monthvalue,2023-04,2023-40,RANDOM_TYPO,,[]
