row_idx,source_table,source_variant,source_row_idx,partition
0,Louisville_KY_Metro_Council_Districts,Typo,0,all
1,Louisville_KY_Metro_Council_Districts,Typo,1,all
2,Louisville_KY_Metro_Council_Districts,Typo,2,all
3,Louisville_KY_Metro_Council_Districts,Typo,3,all
4,Louisville_KY_Metro_Council_Districts,Typo,4,all
5,Louisville_KY_Metro_Council_Districts,Typo,5,all
6,Louisville_KY_Metro_Council_Districts,Typo,6,all
7,Louisville_KY_Metro_Council_Districts,Typo,7,all
8,Louisville_KY_Metro_Council_Districts,Typo,8,all
9,Louisville_KY_Metro_Council_Districts,Typo,9,all
10,Louisville_KY_Metro_Council_Districts,Typo,10,all
11,Louisville_KY_Metro_Council_Districts,Typo,11,all
12,Louisville_KY_Metro_Council_Districts,Typo,12,all
13,Louisville_KY_Metro_Council_Districts,Typo,13,all
14,Louisville_KY_Metro_Council_Districts,Typo,14,all
15,Louisville_KY_Metro_Council_Districts,Typo,15,all
16,Louisville_KY_Metro_Council_Districts,Typo,16,all
17,Louisville_KY_Metro_Council_Districts,Typo,17,all
18,Louisville_KY_Metro_Council_Districts,Typo,18,all
19,Louisville_KY_Metro_Council_Districts,Typo,19,all
20,Louisville_KY_Metro_Council_Districts,Typo,20,all
21,Louisville_KY_Metro_Council_Districts,Typo,21,all
22,Louisville_KY_Metro_Council_Districts,Typo,22,all
23,Louisville_KY_Metro_Council_Districts,Typo,23,all
24,Louisville_KY_Metro_Council_Districts,Typo,24,all
25,Louisville_KY_Metro_Council_Districts,Typo,25,all
26,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,0,all
27,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,1,all
28,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,2,all
29,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,3,all
30,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,4,all
31,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,5,all
32,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,6,all
33,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,7,all
34,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,8,all
35,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,9,all
36,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,10,all
37,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,11,all
38,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,12,all
39,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,13,all
40,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,14,all
41,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,15,all
42,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,16,all
43,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,17,all
44,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,18,all
45,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,19,all
46,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,20,all
47,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,21,all
48,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,22,all
49,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,23,all
50,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,24,all
51,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,Typo,25,all
