cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
22.package_area,22,package_area,9.73555137201656E-6,7.87030674503228E-6,FD_VIOLATION,location_code -> package_area,"[e31, e30, e33, e32, e21, e35, e34, e36, e28, e29, e3]"
198.region_code,198,region_code,D1,wD1,FD_VIOLATION,location_code -> region_code,[e38]
53.total_cost,53,total_cost,378194.367092,37814.367092,RANDOM_TYPO,,[]
193.region_code,193,region_code,A1,1,FD_VIOLATION,location_code -> region_code,"[e37, e38]"
125.customer_id,125,customer_id,A2B-673849,2AB-673849,RANDOM_TYPO,,[]
69.total_cost,69,total_cost,256789.997432,256789.997432***,RANDOM_TYPO,,[]
"36.total_cost,""$3,500.00""",36,"total_cost,""$3,500","500.00""","""$31",UNKNOWN,,[]
19.region_code,19,region_code,F1,qF1,FD_VIOLATION,location_code -> region_code,"[e8, e35, e17, e38]"
164.order_id,164,order_id,A97853,A79853,RANDOM_TYPO,,[]
170.region_code,170,region_code,C1,Cb1,FD_VIOLATION,location_code -> region_code,[e38]
24.order_id,24,order_id,95031,9531,RANDOM_TYPO,,[]
244.total_cost,244,total_cost,15876.459120,d15876.459120,RANDOM_TYPO,,[]
17.region_code,17,region_code,E2,F1,FD_VIOLATION,location_code -> region_code,"[e35, e37, e17]"
214.location_code,214,location_code,E00061684,E0006684,RANDOM_TYPO,,[]
22.package_length,22,package_length,0.0206676881435337,0.0245846353463522,FD_VIOLATION,location_code -> package_length,"[e20, e30, e22, e21, e24, e23, e26, e25, e27, e19, e2]"
262.customer_id,262,customer_id,312B57,x312B57,RANDOM_TYPO,,[]
77.location_id,77,location_id,E08000006,E0800006,RANDOM_TYPO,,[]
42.location_id,42,location_id,E08000022,E080000m22,RANDOM_TYPO,,[]
20.shipping_length,20,shipping_length,847.893079228275,1505.44118164,FD_VIOLATION,location_code -> shipping_length,"[e20, e11, e10, e13, e12, e15, e14, e17, e16, e18, e29]"
201.region_name,201,region_name,Urban city and town,Urban city an town,FD_VIOLATION,location_code -> region_name,[e37]
