row_idx,source_table,source_variant,source_row_idx,partition
0,Emergency_Operating_Center_Tools,FD,0,all
1,Emergency_Operating_Center_Tools,FD,1,all
2,Emergency_Operating_Center_Tools,FD,2,all
3,Emergency_Operating_Center_Tools,FD,3,all
4,Emergency_Operating_Center_Tools,FD,6,all
5,Emergency_Operating_Center_Tools,Typo,0,all
6,Emergency_Operating_Center_Tools,Typo,1,all
7,Emergency_Operating_Center_Tools,Typo,2,all
8,Emergency_Operating_Center_Tools,Typo,3,all
9,Emergency_Operating_Center_Tools,Typo,4,all
10,Emergency_Operating_Center_Tools,Typo,5,all
11,Emergency_Operating_Center_Tools,Typo,6,all
12,Emergency_Operating_Center_Tools,NO,1,all
13,Emergency_Operating_Center_Tools,NO,2,all
14,Emergency_Operating_Center_Tools,NO,3,all
15,Emergency_Operating_Center_Tools,NO,4,all
