cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
62.8.0,62,8,0,data_type,Poiznt,Point,RANDOM_TYPO,UK_CSV0000000000009641,0,data_type
62.1.2,62,1,2,survey_key,JNCCMcNCR10000025,JNCCMNCR10000025,RANDOM_TYPO,UK_CSV0000000000009641,2,survey_key
62.3.2,62,3,2,sample_key,JNCCMNCR10002058,JNCCMNCR10002620,FD_VIOLATION,UK_CSV0000000000009641,2,sample_key
62.4.3,62,4,3,start_date,1989-08-02,1989-07-31,FD_VIOLATION,UK_CSV0000000000009641,3,start_date
62.6.4,62,6,4,date_type,,D,RANDOM_TYPO,UK_CSV0000000000009641,4,date_type
62.10.4,62,10,4,longitude,-5.5758506772867,-5.61821301281915,FD_VIOLATION,UK_CSV0000000000009641,4,longitude
62.3.6,62,3,6,sample_key,JNCCMNCR10002092,JNCCMNCR10002387,FD_VIOLATION,UK_CSV0000000000009641,6,sample_key
62.8.6,62,8,6,data_type,oPint,Point,RANDOM_TYPO,UK_CSV0000000000009641,6,data_type
62.10.8,62,10,8,longitude,-5.5758506772867,-5.56935027354777,FD_VIOLATION,UK_CSV0000000000009641,8,longitude
62.0.9,62,0,9,record_key,JNCCMNCR10803074,JNCCMNCR10829048,FD_VIOLATION,UK_CSV0000000000009641,9,record_key
62.1.9,62,1,9,survey_key,JNCCMNCR1000025,JNCCMNCR10000025,RANDOM_TYPO,UK_CSV0000000000009641,9,survey_key
62.10.9,62,10,9,longitude,-5.48977271069796,-5.69152147522629,FD_VIOLATION,UK_CSV0000000000009641,9,longitude
62.1.10,62,1,10,survey_key,JNCCMNlCR10000025,JNCCMNCR10000025,RANDOM_TYPO,UK_CSV0000000000009641,10,survey_key
62.3.10,62,3,10,sample_key,JNCCMNCR10002503,JNCCMNCR10002386,FD_VIOLATION,UK_CSV0000000000009641,10,sample_key
62.8.10,62,8,10,data_type,Poit,Point,RANDOM_TYPO,UK_CSV0000000000009641,10,data_type
62.0.11,62,0,11,record_key,JNCCMNCR10833346,JNCCMNCR10823224,FD_VIOLATION,UK_CSV0000000000009641,11,record_key
62.10.11,62,10,11,longitude,-5.5758506772867,-5.53483169074873,FD_VIOLATION,UK_CSV0000000000009641,11,longitude
62.3.13,62,3,13,sample_key,JNCCMNCR10002412,JNCCMNCR10001673,FD_VIOLATION,UK_CSV0000000000009641,13,sample_key
62.3.14,62,3,14,sample_key,JNCCMNCR10002779,JNCCMNCR10001528,FD_VIOLATION,UK_CSV0000000000009641,14,sample_key
62.10.14,62,10,14,longitude,-5.57638893166134,-5.5567849685403,FD_VIOLATION,UK_CSV0000000000009641,14,longitude
62.12.14,62,12,14,aphia_id,126792.0,883.0,FD_VIOLATION,UK_CSV0000000000009641,14,aphia_id
62.2.15,62,2,15,survey_name,1899 UMBSM south Argyll and west Kintyre sealochs survey,1989 UMBSM south Argyll and west Kintyre sealochs survey,RANDOM_TYPO,UK_CSV0000000000009641,15,survey_name
62.3.15,62,3,15,sample_key,JNCCMNCR10001724,JNCCMNCR10007660,FD_VIOLATION,UK_CSV0000000000009641,15,sample_key
62.10.15,62,10,15,longitude,-5.56865966887544,-5.53619822235105,FD_VIOLATION,UK_CSV0000000000009641,15,longitude
62.13.16,62,13,16,species,Callionymus lyra,Ligia oceanica,FD_VIOLATION,UK_CSV0000000000009641,16,species
62.13.17,62,13,17,species,Callionymus lyra,Ligia oceanica,FD_VIOLATION,UK_CSV0000000000009641,17,species
62.1.18,62,1,18,survey_key,JNCCwMNCR10000025,JNCCMNCR10000025,RANDOM_TYPO,UK_CSV0000000000009641,18,survey_key
62.3.18,62,3,18,sample_key,JNCCMNCR10001724,JNCCMNCR10002377,FD_VIOLATION,UK_CSV0000000000009641,18,sample_key
62.7.18,62,7,18,location_name,S Eilean na-h-Uamaidh (Loch Caolisport),NW of Ardentallen Point (Loch Feochan),FD_VIOLATION,UK_CSV0000000000009641,18,location_name
62.8.18,62,8,18,data_type,Poitn,Point,RANDOM_TYPO,UK_CSV0000000000009641,18,data_type
62.13.18,62,13,18,species,Molgula manhattensis,Ahnfeltia plicata,FD_VIOLATION,UK_CSV0000000000009641,18,species
62.3.19,62,3,19,sample_key,JNCCMNCR10002500,JNCCMNCR10002271,FD_VIOLATION,UK_CSV0000000000009641,19,sample_key
62.7.19,62,7,19,location_name,Pinnacle in mouth of Loch Craignish. (Loch Craignish),Ardentallen Point (Loch Feochan),FD_VIOLATION,UK_CSV0000000000009641,19,location_name
62.10.19,62,10,19,longitude,-5.49779040722131,-5.52269844397576,FD_VIOLATION,UK_CSV0000000000009641,19,longitude
62.5.20,62,5,20,end_date,1989-08-02,1989-08-01,FD_VIOLATION,UK_CSV0000000000009641,20,end_date
62.10.20,62,10,20,longitude,-5.58423150745725,-5.60749888922065,FD_VIOLATION,UK_CSV0000000000009641,20,longitude
62.12.20,62,12,20,aphia_id,126792.0,103853.0,FD_VIOLATION,UK_CSV0000000000009641,20,aphia_id
62.0.21,62,0,21,record_key,JNCCMNCR10819709,JNCCMNCR10814281,FD_VIOLATION,UK_CSV0000000000009641,21,record_key
62.10.21,62,10,21,longitude,-5.56935027320965,-5.58273052770672,FD_VIOLATION,UK_CSV0000000000009641,21,longitude
62.12.21,62,12,21,aphia_id,883.0,140685.0,FD_VIOLATION,UK_CSV0000000000009641,21,aphia_id
62.17.21,62,17,21,sample_comment,"Flat plain of hard mud completely covered by a very dense cover of a green filamentous algae (specimen taken), with Chorda filum, Ulva spp. and Polysiphonia nigrescens. Fauna living on weed included Lacuna vincta, Akera bullata and Parvicardium spp.","Upper and mid-shore boulders and sediment. Boulders with Ascophyllum nodosum and Fucus vesiculosus, with Semibalanus balanoides occasional Littorina littorea, with rarely L. saxatilis.",FD_VIOLATION,UK_CSV0000000000009641,21,sample_comment
62.1.22,62,1,22,survey_key,JNCCMNRC10000025,JNCCMNCR10000025,RANDOM_TYPO,UK_CSV0000000000009641,22,survey_key
62.3.22,62,3,22,sample_key,JNCCMNCR10002092,JNCCMNCR10002342,FD_VIOLATION,UK_CSV0000000000009641,22,sample_key
62.6.22,62,6,22,date_type,***,D,RANDOM_TYPO,UK_CSV0000000000009641,22,date_type
62.7.22,62,7,22,location_name,NW Eilean Gamhna (Outer Loch Melfort),Shore of SW Liath Eilean (Loch Caolisport),FD_VIOLATION,UK_CSV0000000000009641,22,location_name
62.8.22,62,8,22,data_type,oint,Point,RANDOM_TYPO,UK_CSV0000000000009641,22,data_type
62.10.22,62,10,22,longitude,-5.57638893166134,-5.66382515335682,FD_VIOLATION,UK_CSV0000000000009641,22,longitude
62.13.22,62,13,22,species,Callionymus lyra,Patella vulgata,FD_VIOLATION,UK_CSV0000000000009641,22,species
62.0.23,62,0,23,record_key,JNCCMNCR10811800,JNCCMNCR10801843,FD_VIOLATION,UK_CSV0000000000009641,23,record_key
62.8.23,62,8,23,data_type,oint,Point,RANDOM_TYPO,UK_CSV0000000000009641,23,data_type
62.10.23,62,10,23,longitude,-5.56865966887544,-5.57638893166134,FD_VIOLATION,UK_CSV0000000000009641,23,longitude
62.12.23,62,12,23,aphia_id,126792.0,140170.0,FD_VIOLATION,UK_CSV0000000000009641,23,aphia_id
62.0.24,62,0,24,record_key,JNCCMNCR10798423,JNCCMNCR10813455,FD_VIOLATION,UK_CSV0000000000009641,24,record_key
62.3.24,62,3,24,sample_key,JNCCMNCR10001511,JNCCMNCR10002159,FD_VIOLATION,UK_CSV0000000000009641,24,sample_key
62.7.24,62,7,24,location_name,E of Eilean Righ (Loch Craignish),NW of Liath Eilean (Loch Caolisport),FD_VIOLATION,UK_CSV0000000000009641,24,location_name
62.12.24,62,12,24,aphia_id,103788.0,140170.0,FD_VIOLATION,UK_CSV0000000000009641,24,aphia_id
62.0.25,62,0,25,record_key,JNCCMNCR10817802,JNCCMNCR10809830,FD_VIOLATION,UK_CSV0000000000009641,25,record_key
62.3.25,62,3,25,sample_key,JNCCMNCR10001673,JNCCMNCR10002021,FD_VIOLATION,UK_CSV0000000000009641,25,sample_key
62.10.25,62,10,25,longitude,-5.58629322940523,-5.65482689861579,FD_VIOLATION,UK_CSV0000000000009641,25,longitude
62.17.25,62,17,25,sample_comment,"Shelly mud at 10 to 15 m BCD with a patchy (30%) cover of algae mainly Laminaria saccharina, Heterosiphonia plumosa, Desmarestia aculeata with Rhodophyllis divaricata common. Virgularia mirabilis common shallower than 13 m. Sediment fauna generally sparse although Pagurus bernhardus common.",Flat sand with shells and Arenicola marina mounds. Chorda filum and red algae on shells.,FD_VIOLATION,UK_CSV0000000000009641,25,sample_comment
62.0.26,62,0,26,record_key,JNCCMNCR10817802,JNCCMNCR10831940,FD_VIOLATION,UK_CSV0000000000009641,26,record_key
62.3.26,62,3,26,sample_key,JNCCMNCR10002189,JNCCMNCR10002890,FD_VIOLATION,UK_CSV0000000000009641,26,sample_key
62.7.26,62,7,26,location_name,Head of loch (Loch Caolisport),W of Liath Sgeir Bheag (Loch Craignish),FD_VIOLATION,UK_CSV0000000000009641,26,location_name
62.10.26,62,10,26,longitude,-5.58629322940523,-5.5766609012224,FD_VIOLATION,UK_CSV0000000000009641,26,longitude
62.12.26,62,12,26,aphia_id,126792.0,140170.0,FD_VIOLATION,UK_CSV0000000000009641,26,aphia_id
62.17.26,62,17,26,sample_comment,Infralittoral bedrock dominated by Ophiothrix fragilis with occasional Lithothamnion spp. and sparse Laminaria saccharina. Horizontal fissures with walls dominated by Pomatoceros triqueter and with Thorogobius ephippiatus and Galathea strigosa within.,"Bedrock and boulders with a rare patch of muddy sand, in upper and lower infralittoral, -2.5 to -20.5m. Thick Laminaria hyperborea park below this. Thick understorey of foliose red algae, and rather undiverse, if rich, stipe flora. Boltenia echinata frequent on the kelp stipes. Characteristically circalittoral species such as Caryophyllia smithii, Terebratulina retusa and Diazona violacea all present. Large growths of Ascidia mentula common, as was Antedon bifida.",FD_VIOLATION,UK_CSV0000000000009641,26,sample_comment
62.3.27,62,3,27,sample_key,JNCCMNCR10001511,JNCCMNCR10002917,FD_VIOLATION,UK_CSV0000000000009641,27,sample_key
62.10.27,62,10,27,longitude,-5.48977271069796,-5.52625920843866,FD_VIOLATION,UK_CSV0000000000009641,27,longitude
62.12.27,62,12,27,aphia_id,126792.0,140170.0,FD_VIOLATION,UK_CSV0000000000009641,27,aphia_id
62.0.28,62,0,28,record_key,JNCCMNCR10811800,JNCCMNCR10828106,FD_VIOLATION,UK_CSV0000000000009641,28,record_key
62.1.28,62,1,28,survey_key,JNCCNMCR10000025,JNCCMNCR10000025,RANDOM_TYPO,UK_CSV0000000000009641,28,survey_key
62.3.28,62,3,28,sample_key,JNCCMNCR10001511,JNCCMNCR10002736,FD_VIOLATION,UK_CSV0000000000009641,28,sample_key
62.7.28,62,7,28,location_name,Shore opposite Eilean da Ghallagain (West Loch Tarbert),Centre (Loch Crinan),FD_VIOLATION,UK_CSV0000000000009641,28,location_name
62.10.28,62,10,28,longitude,-5.66265251582533,-5.56918413182353,FD_VIOLATION,UK_CSV0000000000009641,28,longitude
62.11.28,62,11,28,projection,WGS48,WGS84,RANDOM_TYPO,UK_CSV0000000000009641,28,projection
62.17.28,62,17,28,sample_comment,"Bed of tidal swept channel with shell gravel and pebbles. Dense Laminaria saccharina, Saccorhiza polyschides and Chorda filum with small clearings. Many Sabella pavonina. Red algae common. Amhiura securigera frequent in the gravel.",Plain of muddy sand with shell debris at 8 m. Laminaria saccharina frequent. Many clumps of foliose algae particularly Polysiphonia nigrescens and Ceramium spp. Scinaia turgida frequent. Few animals although Akera bullata frequent.,FD_VIOLATION,UK_CSV0000000000009641,28,sample_comment
62.0.29,62,0,29,record_key,JNCCMNCR10810833,JNCCMNCR10834162,FD_VIOLATION,UK_CSV0000000000009641,29,record_key
62.10.29,62,10,29,longitude,-5.66382515335682,-5.53619822235105,FD_VIOLATION,UK_CSV0000000000009641,29,longitude
62.13.29,62,13,29,species,Callionymus lyra,Inachus phalangium,FD_VIOLATION,UK_CSV0000000000009641,29,species
62.0.30,62,0,30,record_key,JNCCMNCR10831311,JNCCMNCR10811770,FD_VIOLATION,UK_CSV0000000000009641,30,record_key
62.3.30,62,3,30,sample_key,JNCCMNCR10001724,JNCCMNCR10002092,FD_VIOLATION,UK_CSV0000000000009641,30,sample_key
62.10.30,62,10,30,longitude,-5.48977271069796,-5.59059629217743,FD_VIOLATION,UK_CSV0000000000009641,30,longitude
62.11.30,62,11,30,projection,WS84,WGS84,RANDOM_TYPO,UK_CSV0000000000009641,30,projection
62.12.30,62,12,30,aphia_id,126792.0,107333.0,FD_VIOLATION,UK_CSV0000000000009641,30,aphia_id
62.0.31,62,0,31,record_key,JNCCMNCR10798038,JNCCMNCR10817986,FD_VIOLATION,UK_CSV0000000000009641,31,record_key
62.7.31,62,7,31,location_name,E of Eilean Macaskin (Loch Craignish),NW Kennacraig (West Loch Tarbert),FD_VIOLATION,UK_CSV0000000000009641,31,location_name
62.10.31,62,10,31,longitude,-5.50414504551572,-5.49028834062015,FD_VIOLATION,UK_CSV0000000000009641,31,longitude
62.13.31,62,13,31,species,Callionymus lyra,Inachus phalangium,FD_VIOLATION,UK_CSV0000000000009641,31,species
62.17.31,62,17,31,sample_comment,"Channel floor of cobbles, boulder and pebbles, highly tide scoured. Dominated by hydroids and bryozoans, particularly Sertularia argentea, Hydrallmania falcata, Eucratea loricata and Vesicularia spinosa.",Bedrock with steep face covered in dense Mytilus edulis and horizontal upper surface with Laminaria saccharina and Halidrys siliquosa.,FD_VIOLATION,UK_CSV0000000000009641,31,sample_comment
62.0.32,62,0,32,record_key,JNCCMNCR10832521,JNCCMNCR10810277,FD_VIOLATION,UK_CSV0000000000009641,32,record_key
62.3.32,62,3,32,sample_key,JNCCMNCR10001724,JNCCMNCR10002041,FD_VIOLATION,UK_CSV0000000000009641,32,sample_key
62.5.32,62,5,32,end_date,1989-08-02,1989-08-04,FD_VIOLATION,UK_CSV0000000000009641,32,end_date
62.10.32,62,10,32,longitude,-5.49779040722131,-5.58089311206147,FD_VIOLATION,UK_CSV0000000000009641,32,longitude
