source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000012591,0,monthvalue,1,0,RANDOM_TYPO
UK_CSV0000000000012591,0,outcometype,1,0,FD_VIOLATION
UK_CSV0000000000012591,3,monthvalue,1,3,RANDOM_TYPO
UK_CSV0000000000012591,4,lsoacode,1,4,FD_VIOLATION
UK_CSV0000000000012591,4,outcometype,1,4,FD_VIOLATION
UK_CSV0000000000012591,6,crimeid,1,6,FD_VIOLATION
UK_CSV0000000000012591,9,reportedby,1,9,RANDOM_TYPO
UK_CSV0000000000012591,10,outcometype,1,10,FD_VIOLATION
UK_CSV0000000000012591,11,crimeid,1,11,FD_VIOLATION
UK_CSV0000000000012591,11,reportedby,1,11,RANDOM_TYPO
UK_CSV0000000000012591,11,fallswithin,1,11,RANDOM_TYPO
UK_CSV0000000000012591,12,crimeid,1,12,FD_VIOLATION
UK_CSV0000000000012591,12,reportedby,1,12,RANDOM_TYPO
UK_CSV0000000000012591,12,outcometype,1,12,FD_VIOLATION
UK_CSV0000000000012591,13,monthvalue,1,13,RANDOM_TYPO
UK_CSV0000000000012591,13,outcometype,1,13,FD_VIOLATION
UK_CSV0000000000012591,14,crimeid,1,14,FD_VIOLATION
UK_CSV0000000000012591,14,lsoacode,1,14,FD_VIOLATION
UK_CSV0000000000012591,15,crimeid,1,15,FD_VIOLATION
UK_CSV0000000000012591,15,lsoacode,1,15,FD_VIOLATION
UK_CSV0000000000012591,16,crimeid,1,16,FD_VIOLATION
UK_CSV0000000000012591,16,lsoacode,1,16,FD_VIOLATION
UK_CSV0000000000012591,17,crimeid,1,17,FD_VIOLATION
UK_CSV0000000000012591,17,reportedby,1,17,RANDOM_TYPO
UK_CSV0000000000012591,17,locationvalue,1,17,FD_VIOLATION
UK_CSV0000000000012591,17,lsoacode,1,17,FD_VIOLATION
UK_CSV0000000000012591,17,outcometype,1,17,FD_VIOLATION
UK_CSV0000000000012591,18,reportedby,1,18,RANDOM_TYPO
UK_CSV0000000000012591,19,lsoacode,1,19,FD_VIOLATION
UK_CSV0000000000012591,19,outcometype,1,19,FD_VIOLATION
UK_CSV0000000000012591,20,crimeid,1,20,FD_VIOLATION
UK_CSV0000000000012591,21,lsoacode,1,21,FD_VIOLATION
UK_CSV0000000000012591,22,crimeid,1,22,FD_VIOLATION
UK_CSV0000000000012591,22,lsoaname,1,22,FD_VIOLATION
UK_CSV0000000000012591,23,lsoacode,1,23,FD_VIOLATION
UK_CSV0000000000012591,24,monthvalue,1,24,RANDOM_TYPO
UK_CSV0000000000012591,24,fallswithin,1,24,RANDOM_TYPO
UK_CSV0000000000012591,24,lsoaname,1,24,FD_VIOLATION
UK_CSV0000000000012591,25,crimeid,1,25,FD_VIOLATION
UK_CSV0000000000012591,25,lsoaname,1,25,FD_VIOLATION
UK_CSV0000000000012591,26,crimeid,1,26,FD_VIOLATION
UK_CSV0000000000012591,28,crimeid,1,28,FD_VIOLATION
UK_CSV0000000000012591,28,lsoacode,1,28,FD_VIOLATION
UK_CSV0000000000012591,29,crimeid,1,29,FD_VIOLATION
UK_CSV0000000000012591,29,locationvalue,1,29,FD_VIOLATION
UK_CSV0000000000012591,29,lsoaname,1,29,FD_VIOLATION
UK_CSV0000000000012591,30,lsoacode,1,30,FD_VIOLATION
UK_CSV0000000000012591,30,outcometype,1,30,FD_VIOLATION
UK_CSV0000000000012591,31,crimeid,1,31,FD_VIOLATION
UK_CSV0000000000012591,31,fallswithin,1,31,RANDOM_TYPO
UK_CSV0000000000012591,31,lsoaname,1,31,FD_VIOLATION
UK_CSV0000000000012591,32,crimeid,1,32,FD_VIOLATION
UK_CSV0000000000012591,33,lsoaname,1,33,FD_VIOLATION
UK_CSV0000000000012591,34,crimeid,1,34,FD_VIOLATION
UK_CSV0000000000012591,34,lsoacode,1,34,FD_VIOLATION
UK_CSV0000000000012591,35,lsoacode,1,35,FD_VIOLATION
UK_CSV0000000000012591,36,crimeid,1,36,FD_VIOLATION
UK_CSV0000000000012591,36,lsoaname,1,36,FD_VIOLATION
UK_CSV0000000000012591,37,crimeid,1,37,FD_VIOLATION
UK_CSV0000000000012591,37,locationvalue,1,37,FD_VIOLATION
UK_CSV0000000000012591,37,lsoaname,1,37,FD_VIOLATION
UK_CSV0000000000012591,38,lsoacode,1,38,FD_VIOLATION
UK_CSV0000000000012591,39,crimeid,1,39,FD_VIOLATION
UK_CSV0000000000012591,39,fallswithin,1,39,RANDOM_TYPO
UK_CSV0000000000012591,39,lsoacode,1,39,FD_VIOLATION
UK_CSV0000000000012591,40,crimeid,1,40,FD_VIOLATION
UK_CSV0000000000012591,40,lsoaname,1,40,FD_VIOLATION
UK_CSV0000000000012591,41,crimeid,1,41,FD_VIOLATION
UK_CSV0000000000012591,41,monthvalue,1,41,RANDOM_TYPO
UK_CSV0000000000012591,41,lsoacode,1,41,FD_VIOLATION
UK_CSV0000000000012591,42,crimeid,1,42,FD_VIOLATION
UK_CSV0000000000012591,42,lsoaname,1,42,FD_VIOLATION
UK_CSV0000000000012591,43,crimeid,1,43,FD_VIOLATION
UK_CSV0000000000012591,43,lsoacode,1,43,FD_VIOLATION
UK_CSV0000000000012591,44,crimeid,1,44,FD_VIOLATION
UK_CSV0000000000012591,44,fallswithin,1,44,RANDOM_TYPO
UK_CSV0000000000012591,44,lsoacode,1,44,FD_VIOLATION
UK_CSV0000000000012591,45,crimeid,1,45,FD_VIOLATION
UK_CSV0000000000012591,45,monthvalue,1,45,RANDOM_TYPO
UK_CSV0000000000012591,45,lsoacode,1,45,FD_VIOLATION
UK_CSV0000000000012591,46,crimeid,1,46,FD_VIOLATION
UK_CSV0000000000012591,46,lsoacode,1,46,FD_VIOLATION
UK_CSV0000000000012591,47,crimeid,1,47,FD_VIOLATION
UK_CSV0000000000012591,47,lsoacode,1,47,FD_VIOLATION
UK_CSV0000000000012591,48,crimeid,1,48,FD_VIOLATION
UK_CSV0000000000012591,49,crimeid,1,49,FD_VIOLATION
UK_CSV0000000000012591,51,crimeid,1,51,FD_VIOLATION
UK_CSV0000000000012591,51,lsoacode,1,51,FD_VIOLATION
UK_CSV0000000000012591,51,outcometype,1,51,FD_VIOLATION
UK_CSV0000000000012591,52,crimeid,1,52,FD_VIOLATION
UK_CSV0000000000012591,52,lsoaname,1,52,FD_VIOLATION
UK_CSV0000000000012591,53,crimeid,1,53,FD_VIOLATION
UK_CSV0000000000012591,53,monthvalue,1,53,RANDOM_TYPO
UK_CSV0000000000012591,53,reportedby,1,53,RANDOM_TYPO
UK_CSV0000000000012591,53,lsoacode,1,53,FD_VIOLATION
UK_CSV0000000000012591,54,crimeid,1,54,FD_VIOLATION
UK_CSV0000000000012591,54,lsoacode,1,54,FD_VIOLATION
UK_CSV0000000000012591,55,fallswithin,1,55,RANDOM_TYPO
UK_CSV0000000000012591,55,lsoaname,1,55,FD_VIOLATION
UK_CSV0000000000012591,56,crimeid,1,56,FD_VIOLATION
UK_CSV0000000000012591,56,fallswithin,1,56,RANDOM_TYPO
UK_CSV0000000000012591,56,locationvalue,1,56,FD_VIOLATION
UK_CSV0000000000012591,57,crimeid,1,57,FD_VIOLATION
UK_CSV0000000000012591,57,lsoacode,1,57,FD_VIOLATION
UK_CSV0000000000012591,58,crimeid,1,58,FD_VIOLATION
UK_CSV0000000000012591,58,monthvalue,1,58,RANDOM_TYPO
UK_CSV0000000000012591,58,lsoacode,1,58,FD_VIOLATION
UK_CSV0000000000012591,59,crimeid,1,59,FD_VIOLATION
UK_CSV0000000000012591,59,lsoacode,1,59,FD_VIOLATION
UK_CSV0000000000012591,60,crimeid,1,60,FD_VIOLATION
UK_CSV0000000000012591,60,lsoaname,1,60,FD_VIOLATION
UK_CSV0000000000012591,61,crimeid,1,61,FD_VIOLATION
UK_CSV0000000000012591,61,lsoaname,1,61,FD_VIOLATION
UK_CSV0000000000012591,62,crimeid,1,62,FD_VIOLATION
UK_CSV0000000000012591,62,locationvalue,1,62,FD_VIOLATION
UK_CSV0000000000012591,64,crimeid,1,64,FD_VIOLATION
UK_CSV0000000000012591,64,lsoaname,1,64,FD_VIOLATION
UK_CSV0000000000012591,65,crimeid,1,65,FD_VIOLATION
UK_CSV0000000000012591,65,lsoaname,1,65,FD_VIOLATION
UK_CSV0000000000012591,65,outcometype,1,65,FD_VIOLATION
UK_CSV0000000000012591,66,crimeid,1,66,FD_VIOLATION
UK_CSV0000000000012591,66,lsoacode,1,66,FD_VIOLATION
UK_CSV0000000000012591,67,crimeid,1,67,FD_VIOLATION
UK_CSV0000000000012591,67,locationvalue,1,67,FD_VIOLATION
UK_CSV0000000000012591,67,lsoaname,1,67,FD_VIOLATION
UK_CSV0000000000012591,68,crimeid,1,68,FD_VIOLATION
UK_CSV0000000000012591,68,lsoacode,1,68,FD_VIOLATION
UK_CSV0000000000012591,69,crimeid,1,69,FD_VIOLATION
UK_CSV0000000000012591,69,lsoacode,1,69,FD_VIOLATION
UK_CSV0000000000012591,70,crimeid,1,70,FD_VIOLATION
UK_CSV0000000000012591,70,reportedby,1,70,RANDOM_TYPO
UK_CSV0000000000012591,70,lsoaname,1,70,FD_VIOLATION
UK_CSV0000000000012591,72,crimeid,1,72,FD_VIOLATION
UK_CSV0000000000012591,72,monthvalue,1,72,RANDOM_TYPO
UK_CSV0000000000012591,72,lsoacode,1,72,FD_VIOLATION
UK_CSV0000000000012591,73,crimeid,1,73,FD_VIOLATION
UK_CSV0000000000012591,73,locationvalue,1,73,FD_VIOLATION
UK_CSV0000000000012591,73,lsoacode,1,73,FD_VIOLATION
UK_CSV0000000000012591,74,crimeid,1,74,FD_VIOLATION
UK_CSV0000000000012591,74,reportedby,1,74,RANDOM_TYPO
UK_CSV0000000000012591,74,fallswithin,1,74,RANDOM_TYPO
UK_CSV0000000000012591,74,lsoacode,1,74,FD_VIOLATION
UK_CSV0000000000012591,75,crimeid,1,75,FD_VIOLATION
UK_CSV0000000000012591,75,fallswithin,1,75,RANDOM_TYPO
UK_CSV0000000000012591,76,crimeid,1,76,FD_VIOLATION
UK_CSV0000000000012591,76,lsoacode,1,76,FD_VIOLATION
UK_CSV0000000000012591,77,crimeid,1,77,FD_VIOLATION
UK_CSV0000000000012591,77,monthvalue,1,77,RANDOM_TYPO
UK_CSV0000000000012591,77,lsoacode,1,77,FD_VIOLATION
UK_CSV0000000000012591,78,crimeid,1,78,FD_VIOLATION
UK_CSV0000000000012591,78,lsoaname,1,78,FD_VIOLATION
UK_CSV0000000000012591,79,crimeid,1,79,FD_VIOLATION
UK_CSV0000000000012591,79,fallswithin,1,79,RANDOM_TYPO
UK_CSV0000000000012591,79,lsoaname,1,79,FD_VIOLATION
UK_CSV0000000000012591,80,crimeid,1,80,FD_VIOLATION
UK_CSV0000000000012591,80,lsoaname,1,80,FD_VIOLATION
UK_CSV0000000000012591,81,crimeid,1,81,FD_VIOLATION
UK_CSV0000000000012591,81,lsoacode,1,81,FD_VIOLATION
UK_CSV0000000000012591,82,crimeid,1,82,FD_VIOLATION
UK_CSV0000000000012591,82,lsoaname,1,82,FD_VIOLATION
