cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
491.lsoacode,491,lsoacode,E01026426,E01026688,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
5499.outcometype,5499,outcometype,Offender given penalty notice,Offender given pexnalty notice,RANDOM_TYPO,,[]
1494.lsoacode,1494,lsoacode,E01026634,Ec01026634,FD_VIOLATION,crimeid -> lsoacode,[e8]
4662.crimeid,4662,crimeid,d3f609ea1f139bb007dacc5ae138b60cc7fc8a0a9b6c43f083fa8d4ed30a1d70,d3f609ea1f193bb007dacc5ae138b60cc7fc8a0a9b6c43f083fa8d4ed30a1d70,RANDOM_TYPO,,[]
1119.crimeid,1119,crimeid,4d94f8d70e919c786eb61cb599ed8a68852f76394718853e1b535c00e70257a9,c36ee01428a3c328ea6fb14450f547152fbf547e58b5f448b4ca64433cde5585,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
4568.latitude,4568,latitude,52.752534,135.752534,FD_VIOLATION,crimeid -> latitude,[e2]
4547.monthvalue,4547,monthvalue,2021-10,20d21-10,RANDOM_TYPO,,[]
5422.lsoacode,5422,lsoacode,E01026455,E01026455***,FD_VIOLATION,crimeid -> lsoacode,[e8]
4989.lsoacode,4989,lsoacode,E01026649,E01026694,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8]"
6378.lsoaname,6378,lsoaname,South Norfolk 007C,South Norfvolk 007C,FD_VIOLATION,crimeid -> lsoaname,[e5]
1853.lsoaname,1853,lsoaname,Breckland 005B,Breckland 00r5B,FD_VIOLATION,crimeid -> lsoaname,[e7]
635.crimeid,635,crimeid,ba6c8066c7854cd965ae222c32c1aedf1dbfd2082bcb7491ac9b98d0e58de481,c814bb4bfcfd909cab87a2771843f3695cb5e3611fb5c350d21c2770c722fcf9,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
598.crimeid,598,crimeid,7eed027f2aed530efa43542bb851477d700b4442b96ec6b29758cffc5e8f77b2,abc73c2e0d04d43b9a5f320a0bde25f40dba560336fc5e914357ef239e88d37e,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
4768.lsoaname,4768,lsoaname,South Norfolk 010A,South Nrofolk 010A,FD_VIOLATION,crimeid -> lsoaname,[e7]
324.lsoacode,324,lsoacode,E01026716,E01026822,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
1192.crimeid,1192,crimeid,795d02c4cb69de4e21e95edef4fef7d129c7fbf7af695bd29c3e13744ab6475c,795d02c4cb69de4e21e95edef4fef7d192c7fbf7af695bd29c3e13744ab6475c,RANDOM_TYPO,,[]
3908.locationvalue,3908,locationvalue,On or near ST PETER'S ROAD,On or nearr ST PETER'S ROAD,FD_VIOLATION,crimeid -> locationvalue,[e3]
6077.locationvalue,6077,locationvalue,On or near CROMER ROAD,On or near CROMER eROAD,FD_VIOLATION,crimeid -> locationvalue,[e3]
1820.lsoaname,1820,lsoaname,Breckland 002C,Brecklamnd 002C,FD_VIOLATION,crimeid -> lsoaname,[e7]
5420.fallswithin,5420,fallswithin,Norfolk Constabulary,Norfolk Constaublary,RANDOM_TYPO,,[]
5183.lsoaname,5183,lsoaname,Breckland 005B,Breckland 00B,FD_VIOLATION,crimeid -> lsoaname,"[e7, e8]"
1917.outcometype,1917,outcometype,Suspect charged,Supsect charged,RANDOM_TYPO,,[]
3887.locationvalue,3887,locationvalue,On or near PIKEMAN PLACE,On o near PIKEMAN PLACE,RANDOM_TYPO,,[]
2623.lsoacode,2623,lsoacode,E01026641,E01026e641,FD_VIOLATION,crimeid -> lsoacode,[e8]
537.crimeid,537,crimeid,cea1f19c09b5da5e67b593c10f629fa3248840fc4ba38ad83327e1635f629d51,9654303deb6ca48f36acf7ce740650ad70529b8c300a020aa62ba151d18395db,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
1627.lsoacode,1627,lsoacode,E01026498,E0102649v8,FD_VIOLATION,crimeid -> lsoacode,[e8]
803.crimeid,803,crimeid,870a566a6422235a20fafcdf65fdb9f56b6a8b0ecae2f8223b7b25b26dcad08c,91281bee05a918d23c8e39a2ddd9b3ebf8c70e23f6a1e65b2a0b0b4f26d3bc2e,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
429.locationvalue,429,locationvalue,On or near Shopping Area,On or nera Shopping Area,FD_VIOLATION,crimeid -> locationvalue,[e3]
5299.outcometype,5299,outcometype,Unable to prosecute suspect,Unable to prosecut esuspect,FD_VIOLATION,crimeid -> outcometype,[e6]
5058.lsoacode,5058,lsoacode,E01026605,E01206605,FD_VIOLATION,crimeid -> lsoacode,[e8]
4008.lsoaname,4008,lsoaname,Norwich 004D,orwich 004D,FD_VIOLATION,crimeid -> lsoaname,[e7]
899.outcometype,899,outcometype,Unable to prosecute suspect,Unable zto prosecute suspect,FD_VIOLATION,crimeid -> outcometype,[e6]
2694.reportedby,2694,reportedby,Norfolk Constabulary,Norfolk Constaulary,RANDOM_TYPO,,[]
6285.monthvalue,6285,monthvalue,2021-10,2201-10,RANDOM_TYPO,,[]
4450.fallswithin,4450,fallswithin,Norfolk Constabulary,Norfokl Constabulary,RANDOM_TYPO,,[]
366.lsoacode,366,lsoacode,E01026623,E01026822,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
3794.reportedby,3794,reportedby,Norfolk Constabulary,Noroflk Constabulary,RANDOM_TYPO,,[]
5656.monthvalue,5656,monthvalue,2021-10,2021-o10,RANDOM_TYPO,,[]
4701.outcometype,4701,outcometype,Unable to prosecute suspect,Uable to prosecute suspect,RANDOM_TYPO,,[]
4010.lsoaname,4010,lsoaname,King's Lynn and West Norfolk 011A,King's Lynna nd West Norfolk 011A,FD_VIOLATION,crimeid -> lsoaname,[e7]
2914.outcometype,2914,outcometype,Unable to prosecute suspect,Unable to prosecupte suspect,RANDOM_TYPO,,[]
